ZONE,COUNTY,TRIP MODE,QUANTITY
13,Fulton,TOTAL,6202
13,Fulton,WALK,147
14,Fulton,BIKE,15
14,Fulton,DRIVEALONEFREE,2234
14,Fulton,DRIVEALONEPAY,80
14,Fulton,SCHOOL_BUS,3
14,Fulton,SHARED2FREE,1216
14,Fulton,SHARED2PAY,11
14,Fulton,SHARED3FREE,788
14,Fulton,SHARED3PAY,10
14,Fulton,TNC,46
14,Fulton,TOTAL,4560
14,Fulton,WALK,157
15,Fulton,BIKE,1
15,Fulton,DRIVEALONEFREE,303
15,Fulton,DRIVEALONEPAY,9
15,Fulton,SCHOOL_BUS,41
15,Fulton,SHARED2FREE,146
15,Fulton,SHARED2PAY,1
15,Fulton,SHARED3FREE,102
15,Fulton,SHARED3PAY,1
15,Fulton,TNC,3
15,Fulton,TOTAL,611
15,Fulton,WALK,4
16,Fulton,BIKE,1
16,Fulton,DRIVEALONEFREE,692
16,Fulton,DRIVEALONEPAY,35
16,Fulton,PNR_PRMTRN,2
16,Fulton,SCHOOL_BUS,56
16,Fulton,SHARED2FREE,336
16,Fulton,SHARED2PAY,7
16,Fulton,SHARED3FREE,352
16,Fulton,SHARED3PAY,3
16,Fulton,TNC,9
16,Fulton,TOTAL,1508
16,Fulton,WALK,15
17,Fulton,BIKE,3
17,Fulton,DRIVEALONEFREE,842
17,Fulton,DRIVEALONEPAY,64
17,Fulton,PNR_PRMTRN,2
17,Fulton,SCHOOL_BUS,113
17,Fulton,SHARED2FREE,559
17,Fulton,SHARED2PAY,6
17,Fulton,SHARED3FREE,427
17,Fulton,SHARED3PAY,10
17,Fulton,TNC,17
17,Fulton,TOTAL,2045
17,Fulton,WALK,2
18,Fulton,BIKE,5
18,Fulton,DRIVEALONEFREE,700
18,Fulton,DRIVEALONEPAY,42
18,Fulton,PNR_PRMTRN,1
18,Fulton,SCHOOL_BUS,31
18,Fulton,SHARED2FREE,416
18,Fulton,SHARED2PAY,1
18,Fulton,SHARED3FREE,298
18,Fulton,SHARED3PAY,2
18,Fulton,TNC,6
18,Fulton,TOTAL,1509
18,Fulton,WALK,7
19,Fulton,BIKE,1
19,Fulton,DRIVEALONEFREE,543
19,Fulton,DRIVEALONEPAY,34
19,Fulton,PNR_PRMTRN,1
19,Fulton,SCHOOL_BUS,77
19,Fulton,SHARED2FREE,338
19,Fulton,SHARED2PAY,5
19,Fulton,SHARED3FREE,332
19,Fulton,SHARED3PAY,7
19,Fulton,TNC,13
19,Fulton,TOTAL,1363
19,Fulton,WALK,12
20,Fulton,BIKE,1
20,Fulton,DRIVEALONEFREE,346
20,Fulton,DRIVEALONEPAY,12
20,Fulton,SCHOOL_BUS,127
20,Fulton,SHARED2FREE,264
20,Fulton,SHARED2PAY,1
20,Fulton,SHARED3FREE,212
20,Fulton,SHARED3PAY,6
20,Fulton,TNC,6
20,Fulton,TOTAL,982
20,Fulton,WALK,7
21,Fulton,BIKE,2
21,Fulton,DRIVEALONEFREE,391
21,Fulton,DRIVEALONEPAY,30
21,Fulton,SCHOOL_BUS,56
21,Fulton,SHARED2FREE,274
21,Fulton,SHARED2PAY,3
21,Fulton,SHARED3FREE,270
21,Fulton,SHARED3PAY,8
21,Fulton,TNC,10
21,Fulton,TOTAL,1049
21,Fulton,WALK,5
22,Fulton,DRIVEALONEFREE,518
22,Fulton,DRIVEALONEPAY,22
22,Fulton,SCHOOL_BUS,42
22,Fulton,SHARED2FREE,311
22,Fulton,SHARED2PAY,7
22,Fulton,SHARED3FREE,230
22,Fulton,SHARED3PAY,4
22,Fulton,TNC,6
22,Fulton,TOTAL,1148
22,Fulton,WALK,8
23,Fulton,DRIVEALONEFREE,147
23,Fulton,DRIVEALONEPAY,9
23,Fulton,SCHOOL_BUS,9
23,Fulton,SHARED2FREE,65
23,Fulton,SHARED3FREE,64
23,Fulton,SHARED3PAY,3
23,Fulton,TOTAL,298
23,Fulton,WALK,1
24,Fulton,BIKE,1
24,Fulton,DRIVEALONEFREE,238
24,Fulton,DRIVEALONEPAY,11
24,Fulton,SCHOOL_BUS,43
24,Fulton,SHARED2FREE,173
24,Fulton,SHARED2PAY,2
24,Fulton,SHARED3FREE,147
24,Fulton,SHARED3PAY,3
24,Fulton,TNC,9
24,Fulton,TOTAL,628
24,Fulton,WALK,1
25,Fulton,BIKE,8
25,Fulton,DRIVEALONEFREE,1144
25,Fulton,DRIVEALONEPAY,41
25,Fulton,SCHOOL_BUS,119
25,Fulton,SHARED2FREE,713
25,Fulton,SHARED2PAY,4
25,Fulton,SHARED3FREE,667
25,Fulton,SHARED3PAY,7
25,Fulton,TNC,15
25,Fulton,TOTAL,2776
25,Fulton,WALK,58
26,Fulton,BIKE,16
26,Fulton,DRIVEALONEFREE,1590
26,Fulton,DRIVEALONEPAY,49
26,Fulton,KNR_ALLTRN,1
26,Fulton,PNR_PRMTRN,1
26,Fulton,SCHOOL_BUS,521
26,Fulton,SHARED2FREE,1257
26,Fulton,SHARED2PAY,6
26,Fulton,SHARED3FREE,1178
26,Fulton,SHARED3PAY,10
26,Fulton,TNC,38
26,Fulton,TOTAL,4760
26,Fulton,WALK,93
27,Fulton,BIKE,4
27,Fulton,DRIVEALONEFREE,771
27,Fulton,DRIVEALONEPAY,12
27,Fulton,PNR_PRMTRN,1
27,Fulton,SCHOOL_BUS,124
27,Fulton,SHARED2FREE,586
27,Fulton,SHARED2PAY,1
27,Fulton,SHARED3FREE,514
27,Fulton,SHARED3PAY,1
27,Fulton,TNC,10
27,Fulton,TOTAL,2048
27,Fulton,WALK,24
28,Fulton,BIKE,8
28,Fulton,DRIVEALONEFREE,906
28,Fulton,DRIVEALONEPAY,22
28,Fulton,SCHOOL_BUS,394
28,Fulton,SHARED2FREE,808
28,Fulton,SHARED2PAY,1
28,Fulton,SHARED3FREE,676
28,Fulton,SHARED3PAY,12
28,Fulton,TNC,31
28,Fulton,TOTAL,2911
28,Fulton,WALK,53
29,Fulton,BIKE,1
29,Fulton,DRIVEALONEFREE,63
29,Fulton,DRIVEALONEPAY,1
29,Fulton,SCHOOL_BUS,1
29,Fulton,SHARED2FREE,44
29,Fulton,SHARED3FREE,26
29,Fulton,SHARED3PAY,1
29,Fulton,TNC,1
29,Fulton,TOTAL,138
30,Fulton,BIKE,5
30,Fulton,DRIVEALONEFREE,1249
30,Fulton,DRIVEALONEPAY,41
30,Fulton,KNR_PRMTRN,1
30,Fulton,PNR_PRMTRN,1
30,Fulton,SCHOOL_BUS,122
30,Fulton,SHARED2FREE,741
30,Fulton,SHARED2PAY,3
30,Fulton,SHARED3FREE,621
30,Fulton,SHARED3PAY,7
30,Fulton,TNC,15
30,Fulton,TOTAL,2834
30,Fulton,WALK,28
31,Fulton,BIKE,2
31,Fulton,DRIVEALONEFREE,493
31,Fulton,DRIVEALONEPAY,29
31,Fulton,SCHOOL_BUS,43
31,Fulton,SHARED2FREE,302
31,Fulton,SHARED2PAY,2
31,Fulton,SHARED3FREE,227
31,Fulton,SHARED3PAY,8
31,Fulton,TNC,12
31,Fulton,TOTAL,1121
31,Fulton,WALK,3
32,Fulton,BIKE,2
32,Fulton,DRIVEALONEFREE,933
32,Fulton,DRIVEALONEPAY,56
32,Fulton,KNR_ALLTRN,1
32,Fulton,SCHOOL_BUS,107
32,Fulton,SHARED2FREE,625
32,Fulton,SHARED2PAY,9
32,Fulton,SHARED3FREE,514
32,Fulton,SHARED3PAY,10
32,Fulton,TNC,18
32,Fulton,TOTAL,2294
32,Fulton,WALK,19
33,Fulton,DRIVEALONEFREE,838
33,Fulton,DRIVEALONEPAY,67
33,Fulton,KNR_PRMTRN,1
33,Fulton,SCHOOL_BUS,85
33,Fulton,SHARED2FREE,608
33,Fulton,SHARED2PAY,9
33,Fulton,SHARED3FREE,429
33,Fulton,SHARED3PAY,22
33,Fulton,TNC,17
33,Fulton,TOTAL,2090
33,Fulton,WALK,14
34,Fulton,BIKE,5
34,Fulton,DRIVEALONEFREE,698
34,Fulton,DRIVEALONEPAY,56
34,Fulton,PNR_PRMTRN,2
34,Fulton,SCHOOL_BUS,64
34,Fulton,SHARED2FREE,471
34,Fulton,SHARED2PAY,5
34,Fulton,SHARED3FREE,350
34,Fulton,SHARED3PAY,6
34,Fulton,TNC,10
34,Fulton,TOTAL,1678
34,Fulton,WALK,11
35,Fulton,BIKE,2
35,Fulton,DRIVEALONEFREE,814
35,Fulton,DRIVEALONEPAY,42
35,Fulton,PNR_PRMTRN,3
35,Fulton,SCHOOL_BUS,64
35,Fulton,SHARED2FREE,501
35,Fulton,SHARED2PAY,6
35,Fulton,SHARED3FREE,387
35,Fulton,SHARED3PAY,4
35,Fulton,TNC,7
35,Fulton,TOTAL,1839
35,Fulton,WALK,9
36,Fulton,BIKE,4
36,Fulton,DRIVEALONEFREE,708
36,Fulton,DRIVEALONEPAY,59
36,Fulton,KNR_PRMTRN,1
36,Fulton,PNR_ALLTRN,1
36,Fulton,PNR_PRMTRN,2
36,Fulton,SCHOOL_BUS,54
36,Fulton,SHARED2FREE,440
36,Fulton,SHARED2PAY,5
36,Fulton,SHARED3FREE,336
36,Fulton,SHARED3PAY,4
36,Fulton,TNC,11
36,Fulton,TOTAL,1639
36,Fulton,WALK,14
37,Fulton,DRIVEALONEFREE,99
37,Fulton,DRIVEALONEPAY,7
37,Fulton,SCHOOL_BUS,5
37,Fulton,SHARED2FREE,50
37,Fulton,SHARED3FREE,34
37,Fulton,TNC,2
37,Fulton,TOTAL,198
37,Fulton,WALK,1
38,Fulton,BIKE,7
38,Fulton,DRIVEALONEFREE,1032
38,Fulton,DRIVEALONEPAY,70
38,Fulton,PNR_PRMTRN,1
38,Fulton,SCHOOL_BUS,112
38,Fulton,SHARED2FREE,656
38,Fulton,SHARED2PAY,10
38,Fulton,SHARED3FREE,527
38,Fulton,SHARED3PAY,21
38,Fulton,TNC,29
38,Fulton,TOTAL,2497
38,Fulton,WALK,32
39,Fulton,BIKE,6
39,Fulton,DRIVEALONEFREE,1620
39,Fulton,DRIVEALONEPAY,127
39,Fulton,KNR_ALLTRN,2
39,Fulton,PNR_ALLTRN,1
39,Fulton,PNR_PRMTRN,1
39,Fulton,SCHOOL_BUS,106
39,Fulton,SHARED2FREE,948
39,Fulton,SHARED2PAY,15
39,Fulton,SHARED3FREE,718
39,Fulton,SHARED3PAY,27
39,Fulton,TNC,31
39,Fulton,TOTAL,3673
39,Fulton,WALK,71
40,Fulton,BIKE,4
40,Fulton,DRIVEALONEFREE,768
40,Fulton,DRIVEALONEPAY,43
40,Fulton,SCHOOL_BUS,63
40,Fulton,SHARED2FREE,458
40,Fulton,SHARED2PAY,6
40,Fulton,SHARED3FREE,339
40,Fulton,SHARED3PAY,7
40,Fulton,TNC,13
40,Fulton,TOTAL,1712
40,Fulton,WALK,11
41,Fulton,BIKE,42
41,Fulton,DRIVEALONEFREE,3770
41,Fulton,DRIVEALONEPAY,105
41,Fulton,KNR_ALLTRN,1
41,Fulton,PNR_ALLTRN,1
41,Fulton,PNR_PRMTRN,3
41,Fulton,SCHOOL_BUS,619
41,Fulton,SHARED2FREE,2279
41,Fulton,SHARED2PAY,7
41,Fulton,SHARED3FREE,2001
41,Fulton,SHARED3PAY,15
41,Fulton,TNC,89
41,Fulton,TOTAL,9414
41,Fulton,WALK,473
41,Fulton,WALK_ALLTRN,9
42,Fulton,BIKE,15
42,Fulton,DRIVEALONEFREE,1400
42,Fulton,DRIVEALONEPAY,41
42,Fulton,KNR_ALLTRN,1
42,Fulton,PNR_PRMTRN,2
42,Fulton,SCHOOL_BUS,17
42,Fulton,SHARED2FREE,540
42,Fulton,SHARED2PAY,2
42,Fulton,SHARED3FREE,342
42,Fulton,SHARED3PAY,8
42,Fulton,TNC,28
42,Fulton,TOTAL,2545
42,Fulton,WALK,139
42,Fulton,WALK_ALLTRN,10
43,Fulton,BIKE,4
43,Fulton,DRIVEALONEFREE,1309
43,Fulton,DRIVEALONEPAY,51
43,Fulton,PNR_PRMTRN,1
43,Fulton,SCHOOL_BUS,20
43,Fulton,SHARED2FREE,554
43,Fulton,SHARED2PAY,3
43,Fulton,SHARED3FREE,450
43,Fulton,SHARED3PAY,6
43,Fulton,TNC,19
43,Fulton,TOTAL,2496
43,Fulton,WALK,72
43,Fulton,WALK_ALLTRN,7
44,Fulton,BIKE,3
44,Fulton,DRIVEALONEFREE,968
44,Fulton,DRIVEALONEPAY,29
44,Fulton,PNR_PRMTRN,1
44,Fulton,SCHOOL_BUS,326
44,Fulton,SHARED2FREE,619
44,Fulton,SHARED2PAY,3
44,Fulton,SHARED3FREE,573
44,Fulton,SHARED3PAY,8
44,Fulton,TNC,26
44,Fulton,TOTAL,2617
44,Fulton,WALK,61
45,Fulton,BIKE,23
45,Fulton,DRIVEALONEFREE,2368
45,Fulton,DRIVEALONEPAY,106
45,Fulton,KNR_PRMTRN,2
45,Fulton,PNR_PRMTRN,2
45,Fulton,SCHOOL_BUS,1325
45,Fulton,SHARED2FREE,2091
45,Fulton,SHARED2PAY,10
45,Fulton,SHARED3FREE,1832
45,Fulton,SHARED3PAY,27
45,Fulton,TNC,65
45,Fulton,TOTAL,8061
45,Fulton,WALK,203
45,Fulton,WALK_ALLTRN,7
46,Fulton,BIKE,9
46,Fulton,DRIVEALONEFREE,1012
46,Fulton,DRIVEALONEPAY,57
46,Fulton,KNR_ALLTRN,1
46,Fulton,PNR_ALLTRN,1
46,Fulton,PNR_PRMTRN,3
46,Fulton,SCHOOL_BUS,5
46,Fulton,SHARED2FREE,310
46,Fulton,SHARED2PAY,5
46,Fulton,SHARED3FREE,183
46,Fulton,SHARED3PAY,2
46,Fulton,TNC,17
46,Fulton,TOTAL,1649
46,Fulton,WALK,40
46,Fulton,WALK_ALLTRN,4
47,Fulton,BIKE,3
47,Fulton,DRIVEALONEFREE,748
47,Fulton,DRIVEALONEPAY,56
47,Fulton,SCHOOL_BUS,71
47,Fulton,SHARED2FREE,312
47,Fulton,SHARED2PAY,1
47,Fulton,SHARED3FREE,201
47,Fulton,SHARED3PAY,6
47,Fulton,TNC,14
47,Fulton,TOTAL,1468
47,Fulton,WALK,52
47,Fulton,WALK_ALLTRN,4
48,Fulton,BIKE,13
48,Fulton,DRIVEALONEFREE,2153
48,Fulton,DRIVEALONEPAY,142
48,Fulton,PNR_PRMTRN,3
48,Fulton,SCHOOL_BUS,225
48,Fulton,SHARED2FREE,1284
48,Fulton,SHARED2PAY,6
48,Fulton,SHARED3FREE,1115
48,Fulton,SHARED3PAY,23
48,Fulton,TNC,43
48,Fulton,TOTAL,5083
48,Fulton,WALK,76
49,Fulton,BIKE,1
49,Fulton,DRIVEALONEFREE,160
49,Fulton,DRIVEALONEPAY,14
49,Fulton,SCHOOL_BUS,31
49,Fulton,SHARED2FREE,109
49,Fulton,SHARED2PAY,1
49,Fulton,SHARED3FREE,88
49,Fulton,SHARED3PAY,2
49,Fulton,TNC,2
49,Fulton,TOTAL,408
50,Fulton,BIKE,5
50,Fulton,DRIVEALONEFREE,760
50,Fulton,DRIVEALONEPAY,43
50,Fulton,KNR_ALLTRN,1
50,Fulton,PNR_PRMTRN,2
50,Fulton,SCHOOL_BUS,116
50,Fulton,SHARED2FREE,538
50,Fulton,SHARED2PAY,5
50,Fulton,SHARED3FREE,530
50,Fulton,SHARED3PAY,22
50,Fulton,TNC,19
50,Fulton,TOTAL,2061
50,Fulton,WALK,20
51,Fulton,DRIVEALONEFREE,311
51,Fulton,DRIVEALONEPAY,6
51,Fulton,KNR_ALLTRN,1
51,Fulton,SCHOOL_BUS,47
51,Fulton,SHARED2FREE,202
51,Fulton,SHARED2PAY,2
51,Fulton,SHARED3FREE,204
51,Fulton,SHARED3PAY,6
51,Fulton,TNC,4
51,Fulton,TOTAL,790
51,Fulton,WALK,7
52,Fulton,BIKE,40
52,Fulton,DRIVEALONEFREE,4433
52,Fulton,DRIVEALONEPAY,192
52,Fulton,KNR_ALLTRN,1
52,Fulton,PNR_ALLTRN,1
52,Fulton,PNR_PRMTRN,4
52,Fulton,SCHOOL_BUS,569
52,Fulton,SHARED2FREE,3198
52,Fulton,SHARED2PAY,21
52,Fulton,SHARED3FREE,2437
52,Fulton,SHARED3PAY,30
52,Fulton,TNC,131
52,Fulton,TOTAL,11405
52,Fulton,WALK,344
52,Fulton,WALK_ALLTRN,4
53,Fulton,BIKE,49
53,Fulton,DRIVEALONEFREE,4328
53,Fulton,DRIVEALONEPAY,242
53,Fulton,KNR_ALLTRN,2
53,Fulton,KNR_PRMTRN,1
53,Fulton,PNR_ALLTRN,2
53,Fulton,PNR_PRMTRN,4
53,Fulton,SCHOOL_BUS,244
53,Fulton,SHARED2FREE,2368
53,Fulton,SHARED2PAY,26
53,Fulton,SHARED3FREE,1734
53,Fulton,SHARED3PAY,24
53,Fulton,TNC,103
53,Fulton,TOTAL,9450
53,Fulton,WALK,319
53,Fulton,WALK_ALLTRN,4
54,Fulton,BIKE,30
54,Fulton,DRIVEALONEFREE,4561
54,Fulton,DRIVEALONEPAY,258
54,Fulton,KNR_ALLTRN,2
54,Fulton,PNR_ALLTRN,1
54,Fulton,SCHOOL_BUS,404
54,Fulton,SHARED2FREE,2019
54,Fulton,SHARED2PAY,20
54,Fulton,SHARED3FREE,1602
54,Fulton,SHARED3PAY,30
54,Fulton,TNC,94
54,Fulton,TOTAL,9325
54,Fulton,WALK,271
54,Fulton,WALK_ALLTRN,33
55,Fulton,BIKE,45
55,Fulton,DRIVEALONEFREE,3959
55,Fulton,DRIVEALONEPAY,213
55,Fulton,KNR_ALLTRN,1
55,Fulton,PNR_PRMTRN,1
55,Fulton,SCHOOL_BUS,123
55,Fulton,SHARED2FREE,1933
55,Fulton,SHARED2PAY,17
55,Fulton,SHARED3FREE,1322
55,Fulton,SHARED3PAY,27
55,Fulton,TNC,66
55,Fulton,TOTAL,8040
55,Fulton,WALK,325
55,Fulton,WALK_ALLTRN,8
56,Fulton,BIKE,18
56,Fulton,DRIVEALONEFREE,3380
56,Fulton,DRIVEALONEPAY,199
56,Fulton,KNR_ALLTRN,5
56,Fulton,PNR_ALLTRN,1
56,Fulton,PNR_PRMTRN,2
56,Fulton,SCHOOL_BUS,58
56,Fulton,SHARED2FREE,1413
56,Fulton,SHARED2PAY,16
56,Fulton,SHARED3FREE,986
56,Fulton,SHARED3PAY,29
56,Fulton,TNC,46
56,Fulton,TOTAL,6391
56,Fulton,WALK,223
56,Fulton,WALK_ALLTRN,15
57,Fulton,BIKE,12
57,Fulton,DRIVEALONEFREE,1746
57,Fulton,DRIVEALONEPAY,82
57,Fulton,KNR_ALLTRN,1
57,Fulton,PNR_ALLTRN,1
57,Fulton,SCHOOL_BUS,5
57,Fulton,SHARED2FREE,687
57,Fulton,SHARED2PAY,4
57,Fulton,SHARED3FREE,503
57,Fulton,SHARED3PAY,11
57,Fulton,TNC,33
57,Fulton,TOTAL,3175
57,Fulton,WALK,82
57,Fulton,WALK_ALLTRN,8
58,Fulton,BIKE,56
58,Fulton,DRIVEALONEFREE,7878
58,Fulton,DRIVEALONEPAY,689
58,Fulton,KNR_ALLTRN,4
58,Fulton,PNR_ALLTRN,8
58,Fulton,PNR_PRMTRN,2
58,Fulton,SCHOOL_BUS,95
58,Fulton,SHARED2FREE,2426
58,Fulton,SHARED2PAY,42
58,Fulton,SHARED3FREE,1533
58,Fulton,SHARED3PAY,42
58,Fulton,TNC,125
58,Fulton,TOTAL,13583
58,Fulton,WALK,634
58,Fulton,WALK_ALLTRN,49
59,Fulton,BIKE,32
59,Fulton,DRIVEALONEFREE,8713
59,Fulton,DRIVEALONEPAY,531
59,Fulton,KNR_ALLTRN,8
59,Fulton,PNR_ALLTRN,5
59,Fulton,SHARED2FREE,3364
59,Fulton,SHARED2PAY,34
59,Fulton,SHARED3FREE,2498
59,Fulton,SHARED3PAY,64
59,Fulton,TNC,140
59,Fulton,TOTAL,15829
59,Fulton,WALK,398
59,Fulton,WALK_ALLTRN,42
60,Fulton,BIKE,7
60,Fulton,DRIVEALONEFREE,1612
60,Fulton,DRIVEALONEPAY,101
60,Fulton,SHARED2FREE,493
60,Fulton,SHARED2PAY,6
60,Fulton,SHARED3FREE,321
60,Fulton,SHARED3PAY,8
60,Fulton,TNC,29
60,Fulton,TOTAL,2680
60,Fulton,WALK,87
60,Fulton,WALK_ALLTRN,16
61,Fulton,BIKE,75
61,Fulton,DRIVEALONEFREE,11931
61,Fulton,DRIVEALONEPAY,1248
61,Fulton,KNR_ALLTRN,10
61,Fulton,PNR_ALLTRN,8
61,Fulton,PNR_PRMTRN,3
61,Fulton,SCHOOL_BUS,151
61,Fulton,SHARED2FREE,3430
61,Fulton,SHARED2PAY,83
61,Fulton,SHARED3FREE,1762
61,Fulton,SHARED3PAY,89
61,Fulton,TNC,217
61,Fulton,TOTAL,19960
61,Fulton,WALK,844
61,Fulton,WALK_ALLTRN,109
62,Fulton,BIKE,21
62,Fulton,DRIVEALONEFREE,2830
62,Fulton,DRIVEALONEPAY,212
62,Fulton,KNR_ALLTRN,2
62,Fulton,PNR_ALLTRN,1
62,Fulton,PNR_PRMTRN,3
62,Fulton,SCHOOL_BUS,100
62,Fulton,SHARED2FREE,1134
62,Fulton,SHARED2PAY,17
62,Fulton,SHARED3FREE,732
62,Fulton,SHARED3PAY,18
62,Fulton,TNC,34
62,Fulton,TOTAL,5299
62,Fulton,WALK,184
62,Fulton,WALK_ALLTRN,11
63,Fulton,BIKE,47
63,Fulton,DRIVEALONEFREE,2793
63,Fulton,DRIVEALONEPAY,320
63,Fulton,KNR_ALLTRN,6
63,Fulton,PNR_ALLTRN,1
63,Fulton,SCHOOL_BUS,278
63,Fulton,SHARED2FREE,915
63,Fulton,SHARED2PAY,25
63,Fulton,SHARED3FREE,526
63,Fulton,SHARED3PAY,27
63,Fulton,TNC,51
63,Fulton,TOTAL,5184
63,Fulton,WALK,184
63,Fulton,WALK_ALLTRN,11
64,Fulton,BIKE,15
64,Fulton,DRIVEALONEFREE,1281
64,Fulton,DRIVEALONEPAY,150
64,Fulton,KNR_PRMTRN,1
64,Fulton,PNR_PRMTRN,1
64,Fulton,SCHOOL_BUS,7
64,Fulton,SHARED2FREE,487
64,Fulton,SHARED2PAY,11
64,Fulton,SHARED3FREE,339
64,Fulton,SHARED3PAY,13
64,Fulton,TNC,26
64,Fulton,TOTAL,2432
