"ORIG_FIPS","DEST_FIPS","ALLALL","WRKALL","NWKALL","ALLSOV","ALLHOV","ALLTRN","ALLWALK","ALLBIKE"
13117,13089,12582,6757,5825,7401,5070,111,0,0
13117,13097,196,88,108,94,102,0,0,0
13117,13113,49,26,23,24,25,0,0,0
13117,13121,160880,57117,103763,71862,88116,403,322,177
13117,13135,81873,29972,51901,37375,44458,11,0,29
13117,13139,26490,11271,15219,14148,12342,0,0,0
13117,13151,131,47,84,50,81,0,0,0
13117,13217,68,44,24,45,23,0,0,0
13117,13223,313,147,166,153,160,0,0,0
13117,13247,150,82,68,95,55,0,0,0
13117,13255,4,4,0,4,0,0,0,0
13117,13297,601,337,264,345,256,0,0,0
13121,13013,3879,2420,1459,2324,1493,62,0,0
13121,13015,5496,2982,2514,3104,2361,31,0,0
13121,13045,6870,3632,3238,3910,2917,43,0,0
13121,13057,75538,31492,44046,37057,38133,309,10,29
13121,13063,174979,90888,84091,81974,76645,15593,456,311
13121,13067,358196,155444,202752,179890,172420,5143,322,421
13121,13077,27775,13338,14437,14789,12689,281,10,6
13121,13085,3485,1867,1618,2086,1398,1,0,0
13121,13089,586758,257584,329174,285322,265296,29995,4291,1854
13121,13097,51989,22411,29578,25480,25618,872,3,16
13121,13113,43149,15320,27829,19190,23515,363,34,47
13121,13117,162089,58472,103617,73079,88110,410,303,187
13121,13135,221786,95030,126756,106226,109604,5662,92,202
13121,13139,7250,4138,3112,4172,3030,48,0,0
13121,13151,29760,17149,12611,16987,11775,998,0,0
13121,13217,5910,3614,2296,3481,2197,232,0,0
13121,13223,17068,10439,6629,10388,6476,204,0,0
13121,13247,8825,5404,3421,5281,3093,451,0,0
13121,13255,2842,1809,1033,1703,1073,66,0,0
13121,13297,4027,2282,1745,2392,1592,43,0,0
13135,13013,54632,19288,35344,24288,30246,3,31,64
13135,13015,475,262,213,272,202,1,0,0
13135,13045,141,58,83,67,74,0,0,0
13135,13057,8688,4942,3746,5196,3491,1,0,0
13135,13063,5540,3801,1739,3146,1978,416,0,0
13135,13067,24694,15030,9664,15643,8887,164,0,0
13135,13077,264,132,132,147,116,1,0,0
13135,13085,2000,1024,976,1167,833,0,0,0
13135,13089,276937,98947,177990,127455,146308,1953,631,590
13135,13097,1161,720,441,689,465,7,0,0
13135,13113,671,330,341,324,347,0,0,0
13135,13117,81596,29479,52117,36981,44580,7,0,28
13135,13121,223264,96050,127214,107032,110263,5659,101,209
13135,13139,71268,24392,46876,32480,38630,4,65,89
13135,13151,4759,2619,2140,2795,1956,8,0,0
13135,13217,7528,3896,3632,4294,3232,2,0,0
13135,13223,978,600,378,591,386,1,0,0
13135,13247,17599,6750,10849,8078,9513,6,0,2
13135,13255,190,82,108,95,95,0,0,0
13135,13297,55717,15351,40366,21866,33712,15,53,71
13139,13013,9727,3761,5966,4624,5089,1,1,12
13139,13015,28,19,9,24,4,0,0,0
13139,13057,1182,670,512,772,410,0,0,0
13139,13063,68,48,20,47,20,1,0,0
13139,13067,974,528,446,588,385,1,0,0
13139,13085,6778,2608,4170,3474,3303,0,0,1
13139,13089,3750,2034,1716,2231,1515,4,0,0
13139,13097,12,4,8,6,6,0,0,0
13139,13113,7,3,4,5,2,0,0,0
13139,13117,26525,11293,15232,14123,12402,0,0,0
13139,13121,7635,4453,3182,4451,3136,48,0,0
13139,13135,70981,24107,46874,32245,38575,7,71,83
13139,13151,34,10,24,14,20,0,0,0
13139,13217,82,54,28,54,28,0,0,0
13139,13223,6,1,5,5,1,0,0,0
13139,13247,167,89,78,92,75,0,0,0
13139,13297,935,489,446,563,372,0,0,0
13151,13013,148,79,69,89,59,0,0,0
13151,13015,14,4,10,7,7,0,0,0
13151,13045,108,24,84,45,63,0,0,0
13151,13057,112,53,59,56,56,0,0,0
13151,13063,92468,26293,66175,38047,53620,358,263,180
13151,13067,3676,2352,1324,2215,1433,28,0,0
13151,13077,1760,929,831,1009,751,0,0,0
13151,13089,40596,15238,25358,19273,21126,157,16,24
13151,13097,696,375,321,396,300,0,0,0
13151,13113,9840,4424,5416,4990,4850,0,0,0
13151,13117,122,51,71,65,57,0,0,0
13151,13121,30611,17658,12953,17450,12155,1006,0,0
13151,13135,4971,2749,2222,2894,2070,7,0,0
13151,13139,35,8,27,13,22,0,0,0
13151,13217,15597,5433,10164,7065,8523,0,0,9
13151,13223,131,62,69,65,66,0,0,0
13151,13247,16997,5483,11514,7332,9630,4,19,12
13151,13255,22328,7913,14415,10455,11848,1,9,15
13151,13297,1247,687,560,721,526,0,0,0
13217,13013,731,469,262,513,218,0,0,0
13217,13015,1,0,1,1,0,0,0,0
13217,13045,1,0,1,1,0,0,0,0
13217,13057,38,5,33,5,33,0,0,0
13217,13063,2623,1695,928,1656,950,17,0,0
13217,13067,960,601,359,555,401,4,0,0
13217,13077,66,18,48,28,38,0,0,0
13217,13085,6,0,6,2,4,0,0,0
13217,13089,13181,6788,6393,7225,5839,117,0,0
13217,13097,101,49,52,51,50,0,0,0
13217,13113,355,188,167,183,172,0,0,0
13217,13117,106,48,58,50,56,0,0,0
13217,13121,6592,3974,2618,3823,2535,234,0,0
13217,13135,7644,3964,3680,4326,3316,2,0,0
13217,13139,89,61,28,61,28,0,0,0
13217,13151,15459,5296,10163,6871,8578,0,0,10
13217,13223,20,11,9,11,9,0,0,0
13217,13247,49314,11897,37417,19148,29881,1,185,99
13217,13255,733,397,336,453,280,0,0,0
13217,13297,15334,5672,9662,7162,8155,0,1,16
13223,13013,1,1,0,1,0,0,0,0
13223,13015,11033,4323,6710,5211,5820,0,1,1
13223,13045,13804,4964,8840,6706,7086,0,0,12
13223,13057,4526,1913,2613,2286,2240,0,0,0
13223,13063,1034,767,267,711,316,7,0,0
13223,13067,118015,35627,82388,49472,68291,25,93,134
13223,13077,887,442,445,451,436,0,0,0
13223,13085,6,4,2,2,4,0,0,0
13223,13089,3993,2413,1580,2465,1502,26,0,0
13223,13097,33248,9828,23420,13711,19483,21,7,26
13223,13113,588,316,272,330,258,0,0,0
13223,13117,345,156,189,168,177,0,0,0
13223,13121,18244,11283,6961,11094,6960,190,0,0
13223,13135,1065,709,356,732,333,0,0,0
13223,13139,8,3,5,5,3,0,0,0
13223,13151,138,72,66,81,57,0,0,0
13223,13217,23,12,11,13,10,0,0,0
13223,13247,49,33,16,30,19,0,0,0
13223,13255,10,5,5,7,3,0,0,0
13223,13297,2,1,1,2,0,0,0,0
13247,13013,758,505,253,501,257,0,0,0
13247,13015,28,2,26,3,25,0,0,0
13247,13045,8,7,1,6,2,0,0,0
13247,13057,56,30,26,32,24,0,0,0
13247,13063,3774,2145,1629,2132,1594,48,0,0
13247,13067,1498,902,596,886,599,13,0,0
13247,13077,162,57,105,62,100,0,0,0
13247,13089,42308,13187,29121,17937,24152,139,28,52
13247,13097,196,123,73,115,81,0,0,0
13247,13113,416,224,192,245,171,0,0,0
13247,13117,160,85,75,94,66,0,0,0
13247,13121,9212,5550,3662,5451,3307,454,0,0
13247,13135,17609,6643,10966,8055,9547,5,0,2
13247,13139,164,79,85,86,78,0,0,0
13247,13151,16843,5319,11524,7052,9762,4,15,10
13247,13217,50179,12541,37638,19685,30222,1,172,99
13247,13223,46,30,16,27,19,0,0,0
13247,13255,411,263,148,262,149,0,0,0
13247,13297,8540,3399,5141,4071,4467,0,0,2
13255,13013,8,2,6,3,5,0,0,0
13255,13045,41,22,19,29,12,0,0,0
13255,13057,7,5,2,5,2,0,0,0
13255,13063,6855,3403,3452,3770,3043,42,0,0
13255,13067,337,199,138,181,156,0,0,0
13255,13077,3080,1675,1405,1905,1174,0,0,1
13255,13089,1324,812,512,816,501,7,0,0
13255,13097,134,60,74,65,69,0,0,0
13255,13113,7239,3225,4014,3862,3377,0,0,0
13255,13117,20,4,16,4,16,0,0,0
13255,13121,3092,1967,1125,1849,1177,66,0,0
13255,13135,174,74,100,81,93,0,0,0
13255,13151,22279,7793,14486,10407,11848,1,7,16
13255,13217,643,354,289,415,228,0,0,0
13255,13223,11,5,6,9,2,0,0,0
13255,13247,423,281,142,289,134,0,0,0
13255,13297,91,37,54,39,52,0,0,0
13297,13013,12911,3999,8912,5343,7559,0,0,9
13297,13015,3,1,2,1,2,0,0,0
13297,13045,1,0,1,1,0,0,0,0
13297,13057,90,24,66,30,60,0,0,0
13297,13063,587,430,157,411,173,3,0,0
13297,13067,475,301,174,322,150,3,0,0
13297,13077,6,4,2,4,2,0,0,0
13297,13085,14,12,2,11,3,0,0,0
13297,13089,8754,4441,4313,4933,3800,21,0,0
13297,13097,36,29,7,29,7,0,0,0
13297,13113,52,18,34,19,33,0,0,0
13297,13117,676,382,294,377,299,0,0,0
13297,13121,4418,2590,1828,2620,1758,40,0,0
13297,13135,54881,14924,39957,21569,33175,18,53,66
13297,13139,968,516,452,601,367,0,0,0
13297,13151,1357,721,636,778,579,0,0,0
13297,13217,15235,5541,9694,7081,8139,0,1,14
13297,13223,1,1,0,1,0,0,0,0
13297,13247,8455,3400,5055,3992,4460,0,0,3
13297,13255,104,42,62,53,51,0,0,0
