ORIG,DEST,WRKSOV,WRKHOV,WRKTRN,NWKSOV,NWKHOV,NWKTRN,ALLSOV,ALLHOV,ALLTRN,WRKALL,NWKALL,ALLALL
9,49,70,22,0,127,278,0,197,300,0,92,405,497
9,50,40,11,1,51,87,0,91,98,1,52,138,190
9,51,5,3,0,8,19,0,13,22,0,8,27,35
9,52,31,11,0,64,84,0,95,95,0,42,148,190
9,53,19,6,0,58,114,0,77,120,0,25,172,197
9,54,11,5,0,12,26,0,23,31,0,16,38,54
9,55,14,5,0,37,94,0,51,99,0,19,131,150
9,56,18,5,0,18,17,0,36,22,0,23,35,58
9,57,2,0,0,11,11,0,13,11,0,2,22,24
10,49,74,28,0,379,1144,0,453,1172,0,102,1523,1625
10,50,35,12,0,176,403,0,211,415,0,47,579,626
10,51,6,2,0,57,170,0,63,172,0,8,227,235
10,52,45,16,0,261,597,0,306,613,0,61,858,919
10,53,33,22,0,159,540,0,192,562,0,55,699,754
10,54,22,7,0,28,68,0,50,75,0,29,96,125
10,55,24,7,0,90,296,0,114,303,0,31,386,417
10,56,23,6,0,77,212,0,100,218,0,29,289,318
10,57,5,1,0,49,128,0,54,129,0,6,177,183
11,49,27,13,0,69,91,1,96,104,1,40,161,201
11,50,19,10,0,32,63,0,51,73,0,29,95,124
11,51,1,0,0,12,26,0,13,26,0,1,38,39
11,52,30,5,0,50,75,0,80,80,0,35,125,160
11,53,9,0,0,25,50,0,34,50,0,9,75,84
11,54,6,4,0,1,6,0,7,10,0,10,7,17
11,55,8,2,0,13,18,0,21,20,0,10,31,41
11,56,14,3,0,11,12,0,25,15,0,17,23,40
11,57,4,0,0,2,2,0,6,2,0,4,4,8
12,49,12,5,0,14,31,0,26,36,0,17,45,62
12,50,12,4,0,14,21,0,26,25,0,16,35,51
12,51,1,0,0,4,13,0,5,13,0,1,17,18
12,52,13,2,0,28,44,0,41,46,0,15,72,87
12,53,3,1,0,5,13,0,8,14,0,4,18,22
12,54,5,0,0,3,3,1,8,3,1,5,7,12
12,55,6,0,0,4,12,0,10,12,0,6,16,22
12,56,2,1,0,1,4,0,3,5,0,3,5,8
12,57,1,1,0,1,1,0,2,2,0,2,2,4
13,49,199,38,0,824,1467,1,1023,1505,1,237,2292,2529
13,50,127,24,1,215,405,0,342,429,1,152,620,772
13,51,19,4,0,64,104,0,83,108,0,23,168,191
13,52,70,12,1,259,401,0,329,413,1,83,660,743
13,53,29,7,2,227,317,0,256,324,2,38,544,582
13,54,27,6,1,46,76,1,73,82,2,34,123,157
13,55,35,11,0,105,257,0,140,268,0,46,362,408
13,56,27,5,0,48,77,0,75,82,0,32,125,157
13,57,4,1,0,16,35,0,20,36,0,5,51,56
14,49,168,36,0,552,612,0,720,648,0,204,1164,1368
14,50,36,13,0,189,206,0,225,219,0,49,395,444
14,51,9,1,0,64,93,0,73,94,0,10,157,167
14,52,63,13,0,398,339,1,461,352,1,76,738,814
14,53,51,13,0,173,201,0,224,214,0,64,374,438
14,54,16,8,0,17,30,0,33,38,0,24,47,71
14,55,27,6,0,92,104,0,119,110,0,33,196,229
14,56,17,1,0,40,40,0,57,41,0,18,80,98
14,57,3,0,0,24,30,0,27,30,0,3,54,57
15,49,28,6,0,79,112,0,107,118,0,34,191,225
15,50,12,4,0,24,27,0,36,31,0,16,51,67
15,51,3,2,0,10,15,0,13,17,0,5,25,30
15,52,17,4,0,55,60,0,72,64,0,21,115,136
15,53,9,1,0,23,30,0,32,31,0,10,53,63
15,54,4,1,0,2,8,0,6,9,0,5,10,15
15,55,4,2,0,8,15,0,12,17,0,6,23,29
15,56,3,1,0,7,7,0,10,8,0,4,14,18
15,57,1,0,0,2,2,0,3,2,0,1,4,5
16,49,61,24,0,127,218,0,188,242,0,85,345,430
16,50,62,18,0,85,101,0,147,119,0,80,186,266
16,51,16,1,0,44,73,0,60,74,0,17,117,134
16,52,23,11,0,90,140,0,113,151,0,34,230,264
16,53,10,3,0,17,28,0,27,31,0,13,45,58
16,54,10,3,0,7,7,0,17,10,0,13,14,27
16,55,7,3,0,11,21,0,18,24,0,10,32,42
16,56,9,1,0,2,12,0,11,13,0,10,14,24
16,57,2,1,0,2,2,0,4,3,0,3,4,7
17,49,91,25,0,142,311,0,233,336,0,116,453,569
17,50,77,18,0,113,183,0,190,201,0,95,296,391
17,51,14,4,0,47,72,0,61,76,0,18,119,137
17,52,57,7,0,189,293,1,246,300,1,64,483,547
17,53,22,2,0,22,41,0,44,43,0,24,63,87
17,54,10,5,0,3,15,0,13,20,0,15,18,33
17,55,10,3,0,16,22,0,26,25,0,13,38,51
17,56,9,2,0,7,15,0,16,17,0,11,22,33
17,57,1,1,0,3,8,0,4,9,0,2,11,13
18,49,48,12,0,188,260,0,236,272,0,60,448,508
18,50,40,11,1,76,92,0,116,103,1,52,168,220
18,51,9,0,0,26,37,0,35,37,0,9,63,72
18,52,37,6,0,189,162,0,226,168,0,43,351,394
18,53,7,3,0,28,37,0,35,40,0,10,65,75
18,54,10,3,0,6,10,0,16,13,0,13,16,29
18,55,4,3,0,19,18,0,23,21,0,7,37,44
18,56,7,1,0,11,14,0,18,15,0,8,25,33
18,57,2,0,0,2,1,0,4,1,0,2,3,5
19,49,55,8,0,117,250,0,172,258,0,63,367,430
19,50,45,9,0,71,149,0,116,158,0,54,220,274
19,51,14,2,2,17,25,0,31,27,2,18,42,60
19,52,35,9,0,106,166,0,141,175,0,44,272,316
19,53,8,1,0,34,53,0,42,54,0,9,87,96
19,54,13,5,0,11,15,0,24,20,0,18,26,44
19,55,13,7,0,22,46,0,35,53,0,20,68,88
19,56,18,8,0,12,19,0,30,27,0,26,31,57
19,57,1,0,0,6,11,0,7,11,0,1,17,18
20,49,19,9,0,43,166,0,62,175,0,28,209,237
20,50,11,2,0,34,79,1,45,81,1,13,114,127
20,51,5,0,0,11,20,0,16,20,0,5,31,36
20,52,15,3,0,54,82,0,69,85,0,18,136,154
20,53,3,2,0,12,33,0,15,35,0,5,45,50
20,54,3,0,0,6,3,0,9,3,0,3,9,12
20,55,3,2,0,3,27,0,6,29,0,5,30,35
20,56,4,0,0,6,21,0,10,21,0,4,27,31
20,57,0,1,0,2,4,0,2,5,0,1,6,7
21,49,48,7,0,80,136,0,128,143,0,55,216,271
21,50,47,4,0,68,154,0,115,158,0,51,222,273
21,51,10,1,0,9,20,0,19,21,0,11,29,40
21,52,36,9,0,73,177,0,109,186,0,45,250,295
21,53,7,0,0,20,34,0,27,34,0,7,54,61
21,54,10,2,0,4,17,0,14,19,0,12,21,33
21,55,12,0,0,8,20,0,20,20,0,12,28,40
21,56,12,0,0,5,13,0,17,13,0,12,18,30
21,57,0,1,0,0,8,0,0,9,0,1,8,9
22,49,50,9,0,63,97,0,113,106,0,59,160,219
22,50,52,11,0,59,119,0,111,130,0,63,178,241
22,51,8,1,0,15,15,0,23,16,0,9,30,39
22,52,56,10,0,158,203,0,214,213,0,66,361,427
22,53,5,1,0,16,31,0,21,32,0,6,47,53
22,54,10,2,0,11,15,0,21,17,0,12,26,38
22,55,4,2,1,15,13,0,19,15,1,7,28,35
22,56,8,3,0,6,3,0,14,6,0,11,9,20
22,57,1,1,0,2,3,0,3,4,0,2,5,7
23,49,10,1,0,10,26,0,20,27,0,11,36,47
23,50,14,1,0,16,20,0,30,21,0,15,36,51
23,51,1,0,0,3,6,0,4,6,0,1,9,10
23,52,23,4,0,53,75,0,76,79,0,27,128,155
23,53,1,0,0,3,2,0,4,2,0,1,5,6
23,54,0,0,0,1,1,0,1,1,0,0,2,2
23,55,0,2,0,5,2,0,5,4,0,2,7,9
23,56,1,1,0,1,3,0,2,4,0,2,4,6
23,57,0,0,0,0,2,0,0,2,0,0,2,2
24,49,24,3,0,18,35,0,42,38,0,27,53,80
24,50,24,3,0,26,72,0,50,75,0,27,98,125
24,51,7,0,0,5,13,0,12,13,0,7,18,25
24,52,18,3,0,62,158,0,80,161,0,21,220,241
24,53,6,1,0,9,17,0,15,18,0,7,26,33
24,54,4,0,0,3,4,0,7,4,0,4,7,11
24,55,5,1,0,6,1,0,11,2,0,6,7,13
24,56,2,0,0,3,6,0,5,6,0,2,9,11
24,57,1,0,0,2,8,0,3,8,0,1,10,11
25,49,50,9,0,70,106,0,120,115,0,59,176,235
25,50,85,23,0,212,361,0,297,384,0,108,573,681
25,51,12,7,0,82,124,0,94,131,0,19,206,225
25,52,101,28,0,436,625,0,537,653,0,129,1061,1190
25,53,13,4,0,28,52,0,41,56,0,17,80,97
25,54,11,2,0,6,13,0,17,15,0,13,19,32
25,55,18,2,0,18,28,0,36,30,0,20,46,66
25,56,19,6,0,21,40,0,40,46,0,25,61,86
25,57,1,0,0,7,7,0,8,7,0,1,14,15
26,49,66,20,0,163,377,1,229,397,1,86,541,627
26,50,82,15,0,273,734,1,355,749,1,97,1008,1105
26,51,19,3,0,71,159,0,90,162,0,22,230,252
26,52,90,29,0,414,732,0,504,761,0,119,1146,1265
26,53,22,6,0,49,101,0,71,107,0,28,150,178
26,54,16,1,0,23,36,0,39,37,0,17,59,76
26,55,14,5,1,39,89,1,53,94,2,20,129,149
26,56,34,6,0,40,104,0,74,110,0,40,144,184
26,57,3,1,0,10,22,0,13,23,0,4,32,36
27,49,55,9,0,145,323,0,200,332,0,64,468,532
27,50,49,7,0,102,218,0,151,225,0,56,320,376
27,51,6,2,0,29,54,0,35,56,0,8,83,91
27,52,57,19,0,137,305,0,194,324,0,76,442,518
27,53,9,1,0,36,54,0,45,55,0,10,90,100
27,54,10,2,0,13,15,0,23,17,0,12,28,40
27,55,12,4,2,25,66,0,37,70,2,18,91,109
27,56,24,1,0,19,46,0,43,47,0,25,65,90
27,57,0,1,0,4,16,0,4,17,0,1,20,21
28,49,31,10,0,100,254,0,131,264,0,41,354,395
28,50,20,6,0,171,354,0,191,360,0,26,525,551
28,51,6,0,0,65,166,0,71,166,0,6,231,237
28,52,42,15,0,214,400,0,256,415,0,57,614,671
28,53,8,1,0,61,109,0,69,110,0,9,170,179
28,54,6,4,1,7,23,2,13,27,3,11,32,43
28,55,14,2,1,49,72,0,63,74,1,17,121,138
28,56,4,3,0,37,100,0,41,103,0,7,137,144
28,57,1,0,0,9,13,0,10,13,0,1,22,23
29,49,10,1,0,12,9,0,22,10,0,11,21,32
29,50,6,0,0,8,11,0,14,11,0,6,19,25
29,51,0,0,0,1,3,0,1,3,0,0,4,4
29,52,11,1,0,12,12,0,23,13,0,12,24,36
29,53,1,1,0,5,2,0,6,3,0,2,7,9
29,54,2,2,0,4,1,0,6,3,0,4,5,9
29,55,3,1,0,5,10,0,8,11,0,4,15,19
29,56,2,1,0,0,3,0,2,4,0,3,3,6
29,57,0,0,0,0,1,0,0,1,0,0,1,1
30,49,58,14,0,169,240,0,227,254,0,72,409,481
30,50,63,21,0,164,329,0,227,350,0,84,493,577
30,51,22,5,0,107,132,0,129,137,0,27,239,266
30,52,66,15,0,310,447,0,376,462,0,81,757,838
30,53,12,6,0,49,79,0,61,85,0,18,128,146
30,54,13,3,0,23,33,0,36,36,0,16,56,72
30,55,8,4,0,47,80,0,55,84,0,12,127,139
30,56,16,7,0,30,74,0,46,81,0,23,104,127
30,57,4,1,0,11,21,0,15,22,0,5,32,37
31,49,29,3,0,47,69,0,76,72,0,32,116,148
31,50,23,12,0,63,105,1,86,117,1,35,169,204
31,51,6,2,0,39,43,0,45,45,0,8,82,90
31,52,44,16,0,175,187,0,219,203,0,60,362,422
31,53,3,1,0,11,11,0,14,12,0,4,22,26
31,54,3,1,0,4,6,0,7,7,0,4,10,14
31,55,9,1,0,13,16,0,22,17,0,10,29,39
31,56,8,3,0,10,24,0,18,27,0,11,34,45
31,57,1,0,0,5,2,0,6,2,0,1,7,8
32,49,61,16,0,72,131,0,133,147,0,77,203,280
32,50,65,17,0,95,115,0,160,132,0,82,210,292
32,51,32,9,0,75,130,0,107,139,0,41,205,246
32,52,126,32,0,318,556,0,444,588,0,158,874,1032
32,53,21,5,0,27,32,0,48,37,0,26,59,85
32,54,11,1,1,10,11,0,21,12,1,13,21,34
32,55,16,4,1,34,37,0,50,41,1,21,71,92
32,56,22,4,0,23,48,0,45,52,0,26,71,97
32,57,3,1,0,6,10,0,9,11,0,4,16,20
33,49,47,5,0,52,76,1,99,81,1,52,129,181
33,50,62,15,0,64,79,1,126,94,1,77,144,221
33,51,13,2,0,51,109,0,64,111,0,15,160,175
33,52,82,18,0,325,589,1,407,607,1,100,915,1015
33,53,6,2,0,21,25,0,27,27,0,8,46,54
33,54,10,2,0,5,11,0,15,13,0,12,16,28
33,55,8,1,0,15,14,0,23,15,0,9,29,38
33,56,17,3,0,22,42,0,39,45,0,20,64,84
33,57,6,0,0,11,26,0,17,26,0,6,37,43
34,49,35,9,0,55,71,1,90,80,1,44,127,171
34,50,48,12,0,48,78,0,96,90,0,60,126,186
34,51,18,6,0,54,71,0,72,77,0,24,125,149
34,52,96,23,0,242,407,0,338,430,0,119,649,768
34,53,16,2,1,20,33,0,36,35,1,19,53,72
34,54,5,4,0,5,4,0,10,8,0,9,9,18
34,55,10,1,0,14,24,0,24,25,0,11,38,49
34,56,22,5,0,31,45,0,53,50,0,27,76,103
34,57,2,3,0,6,11,0,8,14,0,5,17,22
35,49,43,10,0,46,134,0,89,144,0,53,180,233
35,50,53,5,1,45,80,0,98,85,1,59,125,184
35,51,11,1,0,51,89,0,62,90,0,12,140,152
35,52,71,15,0,223,396,1,294,411,1,86,620,706
35,53,7,2,0,32,33,0,39,35,0,9,65,74
35,54,6,1,0,7,12,0,13,13,0,7,19,26
35,55,12,2,0,17,67,0,29,69,0,14,84,98
35,56,18,8,1,36,55,0,54,63,1,27,91,118
35,57,3,1,0,13,7,0,16,8,0,4,20,24
36,49,64,21,2,92,131,2,156,152,4,87,225,312
36,50,60,17,0,62,110,0,122,127,0,77,172,249
36,51,19,5,0,36,76,0,55,81,0,24,112,136
36,52,67,12,0,157,287,1,224,299,1,79,445,524
36,53,18,1,0,27,51,0,45,52,0,19,78,97
36,54,16,7,1,7,21,0,23,28,1,24,28,52
36,55,20,1,2,41,46,0,61,47,2,23,87,110
36,56,18,3,0,39,72,0,57,75,0,21,111,132
36,57,3,0,0,6,11,0,9,11,0,3,17,20
37,49,16,7,0,11,14,0,27,21,0,23,25,48
37,50,10,1,0,5,9,0,15,10,0,11,14,25
37,51,2,0,0,4,13,0,6,13,0,2,17,19
37,52,21,8,0,28,20,0,49,28,0,29,48,77
37,53,5,1,0,3,4,0,8,5,0,6,7,13
37,54,2,2,0,2,2,0,4,4,0,4,4,8
37,55,4,1,0,4,3,0,8,4,0,5,7,12
37,56,3,2,0,4,9,0,7,11,0,5,13,18
37,57,0,0,0,1,2,0,1,2,0,0,3,3
38,49,57,11,1,63,139,1,120,150,2,69,203,272
38,50,74,11,1,58,111,3,132,122,4,86,172,258
38,51,28,5,0,69,109,1,97,114,1,33,179,212
38,52,154,54,0,303,616,1,457,670,1,208,920,1128
38,53,16,3,0,32,32,0,48,35,0,19,64,83
38,54,10,3,0,14,13,1,24,16,1,13,28,41
38,55,16,0,0,26,32,0,42,32,0,16,58,74
38,56,43,5,0,34,89,0,77,94,0,48,123,171
38,57,7,2,0,8,14,0,15,16,0,9,22,31
39,49,70,29,0,88,157,0,158,186,0,99,245,344
39,50,70,15,0,81,99,0,151,114,0,85,180,265
39,51,22,11,0,60,89,0,82,100,0,33,149,182
39,52,165,45,0,400,686,0,565,731,0,210,1086,1296
39,53,17,5,1,38,60,0,55,65,1,23,98,121
39,54,24,2,0,7,23,2,31,25,2,26,32,58
39,55,45,10,0,45,75,0,90,85,0,55,120,175
39,56,68,15,0,138,224,0,206,239,0,83,362,445
39,57,8,2,0,13,21,0,21,23,0,10,34,44
40,49,39,16,0,72,103,0,111,119,0,55,175,230
40,50,51,16,0,68,95,0,119,111,0,67,163,230
40,51,6,0,0,28,50,0,34,50,0,6,78,84
40,52,80,15,0,179,266,0,259,281,0,95,445,540
40,53,16,5,0,27,39,0,43,44,0,21,66,87
40,54,11,5,0,6,11,0,17,16,0,16,17,33
40,55,29,5,0,34,42,0,63,47,0,34,76,110
40,56,39,7,1,67,95,0,106,102,1,47,162,209
40,57,4,0,0,2,20,0,6,20,0,4,22,26
41,49,153,39,1,261,371,2,414,410,3,193,634,827
41,50,114,14,2,192,202,0,306,216,2,130,394,524
41,51,26,8,2,134,282,0,160,290,2,36,416,452
41,52,318,79,0,1124,1567,0,1442,1646,0,397,2691,3088
41,53,30,6,0,120,128,1,150,134,1,36,249,285
41,54,33,12,0,57,59,1,90,71,1,45,117,162
41,55,119,37,2,200,324,1,319,361,3,158,525,683
41,56,205,59,1,603,1127,0,808,1186,1,265,1730,1995
41,57,18,0,0,43,69,1,61,69,1,18,113,131
42,49,64,29,1,105,83,0,169,112,1,94,188,282
42,50,35,9,0,87,32,0,122,41,0,44,119,163
42,51,8,3,0,35,24,0,43,27,0,11,59,70
42,52,127,32,0,304,246,1,431,278,1,159,551,710
42,53,25,7,1,56,38,0,81,45,1,33,94,127
42,54,20,8,2,9,10,1,29,18,3,30,20,50
42,55,92,21,3,74,83,0,166,104,3,116,157,273
42,56,133,33,0,120,138,0,253,171,0,166,258,424
42,57,3,1,0,6,20,0,9,21,0,4,26,30
43,49,63,26,0,101,117,2,164,143,2,89,220,309
43,50,26,9,1,60,51,3,86,60,4,36,114,150
43,51,4,1,1,20,28,0,24,29,1,6,48,54
43,52,76,30,0,260,284,0,336,314,0,106,544,650
43,53,15,4,0,43,47,0,58,51,0,19,90,109
43,54,19,2,0,19,10,0,38,12,0,21,29,50
43,55,83,34,0,90,90,1,173,124,1,117,181,298
43,56,97,31,0,126,157,0,223,188,0,128,283,411
43,57,3,3,0,19,28,2,22,31,2,6,49,55
44,49,36,13,0,54,109,0,90,122,0,49,163,212
44,50,19,6,0,62,47,0,81,53,0,25,109,134
44,51,10,3,0,35,76,0,45,79,0,13,111,124
44,52,74,22,0,261,429,0,335,451,0,96,690,786
44,53,10,3,0,33,44,0,43,47,0,13,77,90
44,54,5,1,0,8,13,0,13,14,0,6,21,27
44,55,30,7,0,31,60,0,61,67,0,37,91,128
44,56,41,16,0,71,180,0,112,196,0,57,251,308
44,57,4,1,0,8,16,0,12,17,0,5,24,29
45,49,144,34,2,232,510,0,376,544,2,180,742,922
45,50,79,17,2,159,268,1,238,285,3,98,428,526
45,51,15,7,0,71,197,2,86,204,2,22,270,292
45,52,157,36,0,653,1417,2,810,1453,2,193,2072,2265
45,53,38,11,1,112,222,2,150,233,3,50,336,386
45,54,53,14,1,49,80,0,102,94,1,68,129,197
45,55,112,30,2,205,438,0,317,468,2,144,643,787
45,56,115,27,1,259,595,1,374,622,2,143,855,998
45,57,10,1,0,21,64,0,31,65,0,11,85,96
46,49,88,19,1,105,72,1,193,91,2,108,178,286
46,50,28,10,1,61,29,0,89,39,1,39,90,129
46,51,9,2,0,16,6,0,25,8,0,11,22,33
46,52,59,15,0,151,113,0,210,128,0,74,264,338
46,53,35,9,0,66,56,0,101,65,0,44,122,166
46,54,35,4,0,22,25,1,57,29,1,39,48,87
46,55,63,17,1,77,55,0,140,72,1,81,132,213
46,56,46,10,0,43,50,0,89,60,0,56,93,149
46,57,7,3,0,8,11,0,15,14,0,10,19,29
47,49,88,23,0,96,144,2,184,167,2,111,242,353
47,50,21,13,1,54,36,0,75,49,1,35,90,125
47,51,6,1,1,18,14,2,24,15,3,8,34,42
47,52,44,10,0,123,88,0,167,98,0,54,211,265
47,53,48,16,0,93,75,1,141,91,1,64,169,233
47,54,53,12,0,18,15,1,71,27,1,65,34,99
47,55,68,21,0,78,72,2,146,93,2,89,152,241
47,56,42,14,0,26,48,0,68,62,0,56,74,130
47,57,3,1,0,12,8,0,15,9,0,4,20,24
48,49,165,37,0,238,470,0,403,507,0,202,708,910
48,50,130,25,0,125,232,0,255,257,0,155,357,512
48,51,15,5,1,37,59,0,52,64,1,21,96,117
48,52,94,21,0,378,602,3,472,623,3,115,983,1098
48,53,52,12,2,205,274,1,257,286,3,66,480,546
48,54,62,6,2,55,122,1,117,128,3,70,178,248
48,55,78,26,3,213,302,0,291,328,3,107,515,622
48,56,102,18,2,121,228,0,223,246,2,122,349,471
48,57,7,0,0,23,39,1,30,39,1,7,63,70
49,49,17,5,0,12,38,0,29,43,0,22,50,72
49,50,10,7,0,25,30,0,35,37,0,17,55,72
49,51,1,0,0,3,17,0,4,17,0,1,20,21
49,52,20,6,0,30,66,0,50,72,0,26,96,122
49,53,6,2,0,15,13,0,21,15,0,8,28,36
49,54,2,0,0,2,10,0,4,10,0,2,12,14
49,55,4,5,0,9,19,0,13,24,0,9,28,37
49,56,11,0,0,5,11,0,16,11,0,11,16,27
49,57,2,0,0,2,1,0,4,1,0,2,3,5
50,49,86,16,0,136,294,0,222,310,0,102,430,532
50,50,74,9,0,68,107,0,142,116,0,83,175,258
50,51,8,1,1,20,29,0,28,30,1,10,49,59
50,52,46,9,0,119,153,0,165,162,0,55,272,327
50,53,20,10,0,96,196,0,116,206,0,30,292,322
50,54,22,4,1,17,39,0,39,43,1,27,56,83
50,55,24,2,1,56,117,0,80,119,1,27,173,200
50,56,22,3,0,25,81,0,47,84,0,25,106,131
50,57,4,1,0,6,24,0,10,25,0,5,30,35
51,49,29,10,0,70,139,2,99,149,2,39,211,250
51,50,24,4,0,27,66,0,51,70,0,28,93,121
51,51,3,1,0,12,17,0,15,18,0,4,29,33
51,52,15,5,0,62,99,0,77,104,0,20,161,181
51,53,6,0,0,27,43,0,33,43,0,6,70,76
51,54,9,0,1,5,9,0,14,9,1,10,14,24
51,55,6,1,0,18,34,0,24,35,0,7,52,59
51,56,4,0,0,8,24,0,12,24,0,4,32,36
51,57,2,1,0,3,3,0,5,4,0,3,6,9
52,49,243,75,1,596,1237,1,839,1312,2,319,1834,2153
52,50,168,29,1,275,395,1,443,424,2,198,671,869
52,51,25,6,0,84,144,0,109,150,0,31,228,259
52,52,140,29,0,585,763,0,725,792,0,169,1348,1517
52,53,129,26,0,890,1359,0,1019,1385,0,155,2249,2404
52,54,82,31,2,103,200,1,185,231,3,115,304,419
52,55,108,29,5,325,557,0,433,586,5,142,882,1024
52,56,103,24,0,224,423,0,327,447,0,127,647,774
52,57,13,1,0,48,115,0,61,116,0,14,163,177
53,49,291,70,0,695,1004,4,986,1074,4,361,1703,2064
53,50,159,34,0,247,320,1,406,354,1,193,568,761
53,51,27,2,1,49,54,0,76,56,1,30,103,133
53,52,100,19,1,412,423,0,512,442,1,120,835,955
53,53,171,62,1,640,915,0,811,977,1,234,1555,1789
53,54,144,26,3,169,199,0,313,225,3,173,368,541
53,55,142,28,2,307,310,0,449,338,2,172,617,789
53,56,75,22,0,120,141,0,195,163,0,97,261,358
53,57,14,4,0,46,60,2,60,64,2,18,108,126
54,49,211,63,1,691,838,5,902,901,6,275,1534,1809
54,50,73,14,1,271,265,2,344,279,3,88,538,626
54,51,11,6,0,64,73,2,75,79,2,17,139,156
54,52,69,24,0,494,523,2,563,547,2,93,1019,1112
54,53,192,55,0,451,635,2,643,690,2,247,1088,1335
54,54,146,42,0,133,195,1,279,237,1,188,329,517
54,55,98,27,2,260,355,0,358,382,2,127,615,742
54,56,52,14,0,124,244,0,176,258,0,66,368,434
54,57,10,2,0,49,88,0,59,90,0,12,137,149
55,49,255,71,2,663,831,0,918,902,2,328,1494,1822
55,50,113,24,2,227,234,0,340,258,2,139,461,600
55,51,18,4,0,47,44,0,65,48,0,22,91,113
55,52,76,22,0,368,278,0,444,300,0,98,646,744
