ORIG,DEST,WRKSOV,WRKHOV,WRKTRN,NWKSOV,NWKHOV,NWKTRN,ALLSOV,ALLHOV,ALLTRN,WRKALL,NWKALL,ALLALL
1,71,1649,415,0,6919,5878,1,8568,6293,1,2064,12798,14862
1,72,5039,1237,2,12108,14103,8,17147,15340,10,6278,26219,32497
1,73,97,26,0,806,396,0,903,422,0,123,1202,1325
1,74,4762,1099,4,7176,8558,11,11938,9657,15,5865,15745,21610
1,75,257,63,0,1013,792,4,1270,855,4,320,1809,2129
1,76,146,39,0,827,444,2,973,483,2,185,1273,1458
1,81,17,5,0,79,50,1,96,55,1,22,130,152
1,82,5,2,0,42,10,2,47,12,2,7,54,61
1,83,8,9,0,38,24,1,46,33,1,17,63,80
1,91,6,0,0,45,24,0,51,24,0,6,69,75
1,92,42,14,0,91,31,4,133,45,4,56,126,182
1,101,33,7,0,399,107,0,432,114,0,40,506,546
1,102,20,7,0,260,86,0,280,93,0,27,346,373
1,111,2,2,0,56,23,0,58,25,0,4,79,83
1,112,33,8,0,84,27,0,117,35,0,41,111,152
1,113,10,6,0,91,52,0,101,58,0,16,143,159
1,114,93,24,0,246,131,0,339,155,0,117,377,494
1,121,1,0,0,12,6,0,13,6,0,1,18,19
1,122,0,1,0,1,0,0,1,1,0,1,1,2
1,123,1,0,0,4,0,0,5,0,0,1,4,5
1,124,0,0,0,0,2,0,0,2,0,0,2,2
1,131,1,1,0,1,0,0,2,1,0,2,1,3
1,132,5,1,0,16,14,1,21,15,1,6,31,37
1,133,0,0,0,0,2,0,0,2,0,0,2,2
1,134,2,0,0,3,2,0,5,2,0,2,5,7
1,141,182,48,0,4498,2297,0,4680,2345,0,230,6795,7025
1,142,1952,496,0,15680,14076,9,17632,14572,9,2448,29765,32213
1,143,8381,2248,5,26003,31936,27,34384,34184,32,10634,57966,68600
1,151,20,5,0,284,121,0,304,126,0,25,405,430
1,152,189,32,0,610,238,0,799,270,0,221,848,1069
1,153,167,43,0,835,371,0,1002,414,0,210,1206,1416
1,163,6,1,0,95,29,1,101,30,1,7,125,132
1,164,0,0,0,8,0,0,8,0,0,0,8,8
1,171,17,3,0,209,84,0,226,87,0,20,293,313
1,172,0,0,0,57,26,0,57,26,0,0,83,83
1,173,53,12,0,323,110,1,376,122,1,65,434,499
1,181,0,1,0,7,5,0,7,6,0,1,12,13
1,182,0,1,0,5,2,0,5,3,0,1,7,8
1,191,38,5,0,247,100,1,285,105,1,43,348,391
1,192,29,7,0,145,54,0,174,61,0,36,199,235
1,201,79,20,0,1102,538,0,1181,558,0,99,1640,1739
2,1,13365,3320,47,26372,32394,57,39737,35714,104,16732,58823,75555
2,2,21422,4991,31,63514,72867,133,84936,77858,164,26444,136514,162958
2,3,4809,1030,77,7598,7899,81,12407,8929,158,5916,15578,21494
2,4,1014,197,109,1157,781,61,2171,978,170,1320,1999,3319
2,5,187,37,17,198,132,43,385,169,60,241,373,614
2,6,600,125,128,649,378,92,1249,503,220,853,1119,1972
2,7,111,22,8,186,96,50,297,118,58,141,332,473
2,8,440,110,244,251,232,135,691,342,379,794,618,1412
2,9,96,20,10,183,97,66,279,117,76,126,346,472
2,10,36,7,0,51,34,1,87,41,1,43,86,129
2,11,121,38,11,83,44,26,204,82,37,170,153,323
2,12,22,7,0,51,38,11,73,45,11,29,100,129
2,15,8,3,0,294,165,0,302,168,0,11,459,470
2,16,12,3,0,164,139,0,176,142,0,15,303,318
2,17,391,91,0,3568,3226,3,3959,3317,3,482,6797,7279
2,18,665,162,0,3877,3296,1,4542,3458,1,827,7174,8001
2,21,45,14,28,11,3,1,56,17,29,87,15,102
2,22,65,18,2,64,48,14,129,66,16,85,126,211
2,23,13,3,0,50,31,7,63,34,7,16,88,104
2,24,21,5,0,34,12,2,55,17,2,26,48,74
2,31,496,124,0,1332,837,8,1828,961,8,620,2177,2797
2,32,2534,649,0,10789,12088,4,13323,12737,4,3183,22881,26064
2,33,50,4,0,239,134,0,289,138,0,54,373,427
2,34,525,109,0,618,475,2,1143,584,2,634,1095,1729
2,35,1093,225,7,1052,860,2,2145,1085,9,1325,1914,3239
2,36,129,29,0,310,175,4,439,204,4,158,489,647
2,41,2348,549,35,3693,4239,37,6041,4788,72,2932,7969,10901
2,43,422,69,15,522,364,11,944,433,26,506,897,1403
2,44,570,116,3,830,718,14,1400,834,17,689,1562,2251
2,45,38,7,3,78,50,11,116,57,14,48,139,187
2,46,47,16,7,71,48,9,118,64,16,70,128,198
2,47,74,13,2,156,81,18,230,94,20,89,255,344
2,48,61,4,0,210,104,8,271,108,8,65,322,387
2,49,47,6,2,137,74,9,184,80,11,55,220,275
2,51,8,2,0,32,25,0,40,27,0,10,57,67
2,52,25,5,0,87,47,1,112,52,1,30,135,165
2,61,7,3,0,11,9,0,18,12,0,10,20,30
2,62,6,4,0,22,10,0,28,14,0,10,32,42
2,71,250,55,0,1078,714,4,1328,769,4,305,1796,2101
2,72,1049,261,0,2370,2161,1,3419,2422,1,1310,4532,5842
2,73,21,9,0,247,135,0,268,144,0,30,382,412
2,74,3155,762,4,5528,6492,4,8683,7254,8,3921,12024,15945
2,75,137,37,0,590,442,0,727,479,0,174,1032,1206
2,76,42,15,0,256,166,2,298,181,2,57,424,481
2,81,15,6,0,62,25,2,77,31,2,21,89,110
2,82,6,0,0,23,23,1,29,23,1,6,47,53
2,83,7,4,0,29,42,0,36,46,0,11,71,82
2,91,6,0,0,25,15,1,31,15,1,6,41,47
2,92,23,6,0,46,19,1,69,25,1,29,66,95
2,101,14,4,0,96,56,0,110,60,0,18,152,170
2,102,7,3,0,77,46,0,84,49,0,10,123,133
2,111,5,3,0,39,20,0,44,23,0,8,59,67
2,112,15,5,0,36,18,0,51,23,0,20,54,74
2,113,6,2,0,67,32,0,73,34,0,8,99,107
2,114,66,10,0,190,60,0,256,70,0,76,250,326
2,121,0,0,0,9,4,0,9,4,0,0,13,13
2,122,0,0,0,1,0,0,1,0,0,0,1,1
2,123,1,1,0,8,2,0,9,3,0,2,10,12
2,124,0,0,0,0,1,0,0,1,0,0,1,1
2,131,0,0,0,2,1,0,2,1,0,0,3,3
2,132,4,3,0,15,20,0,19,23,0,7,35,42
2,133,0,0,0,0,1,0,0,1,0,0,1,1
2,134,0,0,0,2,1,0,2,1,0,0,3,3
2,141,42,10,0,1157,493,0,1199,503,0,52,1650,1702
2,142,364,67,0,3078,2075,3,3442,2142,3,431,5156,5587
2,143,913,237,0,2727,2989,0,3640,3226,0,1150,5716,6866
2,151,8,4,0,54,42,0,62,46,0,12,96,108
2,152,43,8,0,142,60,0,185,68,0,51,202,253
2,153,36,10,0,195,87,0,231,97,0,46,282,328
2,163,7,1,0,53,18,1,60,19,1,8,72,80
2,164,1,0,0,3,4,0,4,4,0,1,7,8
2,171,19,2,0,137,71,0,156,73,0,21,208,229
2,172,3,0,0,50,17,0,53,17,0,3,67,70
2,173,39,13,0,250,100,0,289,113,0,52,350,402
2,181,1,0,0,2,0,0,3,0,0,1,2,3
2,182,2,1,0,2,2,0,4,3,0,3,4,7
2,191,13,2,0,92,22,0,105,24,0,15,114,129
2,192,7,3,0,42,27,0,49,30,0,10,69,79
2,201,34,5,0,300,190,0,334,195,0,39,490,529
3,1,3475,671,130,6144,4153,138,9619,4824,268,4276,10435,14711
3,2,3180,790,42,9575,8358,118,12755,9148,160,4012,18051,22063
3,3,51149,11303,679,84084,67293,1289,135233,78596,1968,63131,152666,215797
3,4,6651,1512,402,14612,10850,693,21263,12362,1095,8565,26155,34720
3,5,807,172,74,2000,868,645,2807,1040,719,1053,3513,4566
3,6,2429,446,517,4185,1935,927,6614,2381,1444,3392,7047,10439
3,7,404,91,71,1406,518,782,1810,609,853,566,2706,3272
3,8,1708,390,1033,1272,792,762,2980,1182,1795,3131,2826,5957
3,9,331,91,59,1117,514,851,1448,605,910,481,2482,2963
3,10,102,20,1,412,154,60,514,174,61,123,626,749
3,11,307,83,56,587,247,439,894,330,495,446,1273,1719
3,12,74,14,5,448,154,147,522,168,152,93,749,842
3,15,8,1,0,194,80,2,202,81,2,9,276,285
3,16,5,0,0,120,68,0,125,68,0,5,188,193
3,17,124,44,0,1805,771,9,1929,815,9,168,2585,2753
3,18,219,47,0,2011,940,16,2230,987,16,266,2967,3233
3,21,149,29,120,68,33,38,217,62,158,298,139,437
3,22,157,42,9,434,207,137,591,249,146,208,778,986
3,23,38,8,5,358,141,125,396,149,130,51,624,675
3,24,51,20,3,293,160,50,344,180,53,74,503,577
3,31,486,113,0,2176,975,20,2662,1088,20,599,3171,3770
3,32,2406,642,0,11464,9611,73,13870,10253,73,3048,21148,24196
3,33,83,21,0,842,393,12,925,414,12,104,1247,1351
3,34,951,231,4,1680,1140,15,2631,1371,19,1186,2835,4021
3,35,6132,1471,20,9641,6921,66,15773,8392,86,7623,16628,24251
3,36,475,113,8,2156,1212,88,2631,1325,96,596,3456,4052
3,41,17250,4141,303,32816,28519,617,50066,32660,920,21694,61952,83646
3,43,1395,289,73,2469,1372,130,3864,1661,203,1757,3971,5728
3,44,1414,380,24,3579,2180,187,4993,2560,211,1818,5946,7764
3,45,118,28,22,555,191,238,673,219,260,168,984,1152
3,46,166,29,30,362,178,93,528,207,123,225,633,858
3,47,246,48,19,1148,396,341,1394,444,360,313,1885,2198
3,48,101,31,5,1082,339,165,1183,370,170,137,1586,1723
3,49,110,39,4,766,284,88,876,323,92,153,1138,1291
3,51,41,10,0,273,113,17,314,123,17,51,403,454
3,52,129,20,0,439,182,37,568,202,37,149,658,807
3,61,18,3,0,103,42,5,121,45,5,21,150,171
3,62,25,9,0,139,75,12,164,84,12,34,226,260
3,71,192,46,0,1494,514,36,1686,560,36,238,2044,2282
3,72,776,158,3,2702,1178,53,3478,1336,56,937,3933,4870
3,73,54,11,0,573,227,3,627,238,3,65,803,868
3,74,3340,772,8,6374,4867,93,9714,5639,101,4120,11334,15454
3,75,190,41,0,1211,626,17,1401,667,17,231,1854,2085
3,76,63,19,0,691,252,25,754,271,25,82,968,1050
3,81,29,7,0,330,108,36,359,115,36,36,474,510
3,82,6,2,0,165,64,7,171,66,7,8,236,244
3,83,26,11,0,238,133,19,264,144,19,37,390,427
3,91,14,2,0,166,56,11,180,58,11,16,233,249
3,92,41,14,0,191,60,35,232,74,35,55,286,341
3,101,14,4,0,198,65,4,212,69,4,18,267,285
3,102,16,5,0,197,70,0,213,75,0,21,267,288
3,111,5,1,0,86,33,0,91,34,0,6,119,125
3,112,10,4,0,58,36,0,68,40,0,14,94,108
3,113,9,3,0,98,64,0,107,67,0,12,162,174
3,114,57,9,0,269,125,2,326,134,2,66,396,462
3,121,10,3,0,87,51,2,97,54,2,13,140,153
3,122,2,1,0,4,1,0,6,2,0,3,5,8
3,123,9,1,0,40,11,1,49,12,1,10,52,62
3,124,0,0,0,8,6,0,8,6,0,0,14,14
3,131,1,1,0,19,3,1,20,4,1,2,23,25
3,132,22,4,0,156,55,9,178,59,9,26,220,246
3,133,0,1,0,13,2,0,13,3,0,1,15,16
3,134,0,0,0,21,9,0,21,9,0,0,30,30
3,141,30,10,0,1050,458,16,1080,468,16,40,1524,1564
3,142,187,32,0,2626,1000,66,2813,1032,66,219,3692,3911
3,143,336,77,3,1508,811,52,1844,888,55,416,2371,2787
3,151,8,2,0,69,26,0,77,28,0,10,95,105
3,152,33,7,0,139,45,1,172,52,1,40,185,225
3,153,21,4,0,260,121,4,281,125,4,25,385,410
3,163,14,7,0,255,78,15,269,85,15,21,348,369
3,164,4,0,0,19,12,1,23,12,1,4,32,36
3,171,10,4,0,319,131,2,329,135,2,14,452,466
3,172,1,2,0,95,40,0,96,42,0,3,135,138
3,173,60,10,0,799,300,8,859,310,8,70,1107,1177
3,181,2,2,0,42,11,2,44,13,2,4,55,59
3,182,6,0,0,8,9,1,14,9,1,6,18,24
3,191,13,2,0,171,67,2,184,69,2,15,240,255
3,192,11,3,0,88,38,0,99,41,0,14,126,140
3,201,10,7,0,272,118,0,282,125,0,17,390,407
4,1,1188,192,105,1623,852,103,2811,1044,208,1485,2578,4063
4,2,562,100,27,1570,905,126,2132,1005,153,689,2601,3290
4,3,7588,1537,445,13625,10686,623,21213,12223,1068,9570,24934,34504
4,4,45859,8274,1096,109893,64148,2134,155752,72422,3230,55229,176175,231404
4,5,3807,856,104,10919,6578,837,14726,7434,941,4767,18334,23101
4,6,12267,2390,738,26010,14244,1295,38277,16634,2033,15395,41549,56944
4,7,1107,228,124,3317,1842,1232,4424,2070,1356,1459,6391,7850
4,8,5460,1026,1362,5061,3639,1270,10521,4665,2632,7848,9970,17818
4,9,1009,252,104,2758,1859,1096,3767,2111,1200,1365,5713,7078
4,10,194,43,4,690,367,57,884,410,61,241,1114,1355
4,11,767,176,152,1199,583,758,1966,759,910,1095,2540,3635
4,12,149,36,12,790,412,233,939,448,245,197,1435,1632
4,15,3,3,0,120,92,3,123,95,3,6,215,221
4,16,4,3,0,79,83,1,83,86,1,7,163,170
4,17,75,13,0,776,366,13,851,379,13,88,1155,1243
4,18,105,31,0,1034,466,25,1139,497,25,136,1525,1661
4,21,567,118,376,205,98,76,772,216,452,1061,379,1440
4,22,378,86,17,949,536,178,1327,622,195,481,1663,2144
4,23,80,18,8,746,418,161,826,436,169,106,1325,1431
4,24,78,20,0,518,328,56,596,348,56,98,902,1000
4,31,365,72,3,1788,1000,47,2153,1072,50,440,2835,3275
4,32,730,182,0,3329,2302,43,4059,2484,43,912,5674,6586
4,33,86,20,0,933,521,14,1019,541,14,106,1468,1574
4,34,835,158,9,1501,1105,45,2336,1263,54,1002,2651,3653
4,35,7054,1669,68,11598,8789,97,18652,10458,165,8791,20484,29275
4,36,721,154,7,2983,2190,116,3704,2344,123,882,5289,6171
4,41,8227,1840,423,18951,15158,890,27178,16998,1313,10490,34999,45489
4,43,4784,1066,115,11572,7857,243,16356,8923,358,5965,19672,25637
4,44,1593,374,39,4580,3283,360,6173,3657,399,2006,8223,10229
4,45,434,108,35,1516,898,240,1950,1006,275,577,2654,3231
4,46,400,92,52,915,637,155,1315,729,207,544,1707,2251
4,47,505,111,51,2083,1013,471,2588,1124,522,667,3567,4234
4,48,159,36,8,1651,721,268,1810,757,276,203,2640,2843
4,49,255,43,7,1271,590,143,1526,633,150,305,2004,2309
4,51,61,9,0,436,177,16,497,186,16,70,629,699
4,52,153,37,1,782,428,49,935,465,50,191,1259,1450
4,61,34,14,0,189,102,13,223,116,13,48,304,352
4,62,50,15,0,245,178,15,295,193,15,65,438,503
4,71,122,25,0,1028,399,35,1150,424,35,147,1462,1609
4,72,530,108,8,1967,788,73,2497,896,81,646,2828,3474
4,73,27,5,0,499,196,3,526,201,3,32,698,730
4,74,1459,286,49,2741,1613,185,4200,1899,234,1794,4539,6333
4,75,124,31,0,1031,504,34,1155,535,34,155,1569,1724
4,76,58,16,0,790,377,18,848,393,18,74,1185,1259
4,81,50,9,0,579,220,47,629,229,47,59,846,905
4,82,8,2,0,215,126,11,223,128,11,10,352,362
4,83,47,22,0,499,229,30,546,251,30,69,758,827
4,91,10,9,0,207,115,19,217,124,19,19,341,360
4,92,54,11,1,275,126,37,329,137,38,66,438,504
4,101,9,6,0,179,45,2,188,51,2,15,226,241
4,102,8,5,0,124,55,0,132,60,0,13,179,192
4,111,4,1,0,72,38,0,76,39,0,5,110,115
4,112,10,3,0,53,40,0,63,43,0,13,93,106
4,113,5,5,0,93,69,0,98,74,0,10,162,172
4,114,46,9,0,290,139,2,336,148,2,55,431,486
4,121,14,1,0,139,55,5,153,56,5,15,199,214
4,122,5,1,0,14,6,0,19,7,0,6,20,26
4,123,17,7,0,85,43,0,102,50,0,24,128,152
4,124,1,0,0,25,11,0,26,11,0,1,36,37
4,131,0,2,0,49,33,2,49,35,2,2,84,86
4,132,30,8,0,292,148,16,322,156,16,38,456,494
4,133,1,1,0,26,18,1,27,19,1,2,45,47
4,134,3,0,0,53,26,0,56,26,0,3,79,82
4,141,15,5,0,373,223,1,388,228,1,20,597,617
4,142,53,12,0,885,458,26,938,470,26,65,1369,1434
4,143,100,28,0,516,263,17,616,291,17,128,796,924
4,151,3,2,0,23,20,0,26,22,0,5,43,48
4,152,19,3,0,63,41,0,82,44,0,22,104,126
4,153,21,7,0,202,59,1,223,66,1,28,262,290
4,163,18,4,0,356,170,17,374,174,17,22,543,565
4,164,3,2,0,33,30,2,36,32,2,5,65,70
4,171,12,6,0,287,160,0,299,166,0,18,447,465
4,172,4,1,0,105,51,0,109,52,0,5,156,161
4,173,51,5,0,838,352,6,889,357,6,56,1196,1252
4,181,7,0,0,66,32,5,73,32,5,7,103,110
4,182,5,2,0,32,23,0,37,25,0,7,55,62
4,191,15,4,0,195,96,2,210,100,2,19,293,312
4,192,9,2,0,106,56,0,115,58,0,11,162,173
4,201,2,2,0,103,70,0,105,72,0,4,173,177
5,1,348,104,136,239,107,25,587,211,161,588,371,959
5,2,161,39,50,236,123,19,397,162,69,250,378,628
5,3,1684,386,565,1209,737,210,2893,1123,775,2635,2156,4791
5,4,4671,1173,471,9726,6332,516,14397,7505,987,6315,16574,22889
5,5,10332,2419,316,26345,17750,1456,36677,20169,1772,13067,45551,58618
5,6,8406,1894,684,14780,8713,1183,23186,10607,1867,10984,24676,35660
5,7,3099,861,159,9368,8001,745,12467,8862,904,4119,18114,22233
5,8,6928,1535,1537,8281,5237,1951,15209,6772,3488,10000,15469,25469
5,9,1256,338,83,3354,2305,365,4610,2643,448,1677,6024,7701
5,10,494,134,32,932,766,17,1426,900,49,660,1715,2375
5,11,1144,290,173,1475,1003,274,2619,1293,447,1607,2752,4359
5,12,263,66,37,721,412,66,984,478,103,366,1199,1565
5,15,4,1,0,46,38,1,50,39,1,5,85,90
5,16,1,0,0,26,25,0,27,25,0,1,51,52
5,17,38,9,0,270,116,1,308,125,1,47,387,434
5,18,59,19,0,365,136,1,424,155,1,78,502,580
5,21,647,167,514,152,100,52,799,267,566,1328,304,1632
5,22,411,115,22,630,401,52,1041,516,74,548,1083,1631
5,23,89,20,6,555,232,48,644,252,54,115,835,950
5,24,72,15,3,382,200,19,454,215,22,90,601,691
5,31,221,52,7,715,309,15,936,361,22,280,1039,1319
5,32,371,80,2,970,517,8,1341,597,10,453,1495,1948
5,33,153,42,0,840,481,7,993,523,7,195,1328,1523
5,34,538,134,21,749,454,17,1287,588,38,693,1220,1913
5,35,4762,1244,76,6135,4453,84,10897,5697,160,6082,10672,16754
5,36,1752,488,31,4626,3979,90,6378,4467,121,2271,8695,10966
5,41,1494,390,505,1277,971,261,2771,1361,766,2389,2509,4898
5,43,1339,359,142,1573,1152,142,2912,1511,284,1840,2867,4707
5,44,562,172,98,852,478,145,1414,650,243,832,1475,2307
5,45,253,82,39,776,555,108,1029,637,147,374,1439,1813
5,46,220,48,72,320,237,98,540,285,170,340,655,995
5,47,328,95,86,1013,589,175,1341,684,261,509,1777,2286
5,48,87,39,19,513,221,74,600,260,93,145,808,953
5,49,229,65,19,807,481,51,1036,546,70,313,1339,1652
5,51,84,18,0,569,311,3,653,329,3,102,883,985
5,52,455,101,0,1280,766,17,1735,867,17,556,2063,2619
5,61,53,12,0,175,107,3,228,119,3,65,285,350
5,62,50,13,1,222,101,2,272,114,3,64,325,389
5,71,51,17,0,232,77,7,283,94,7,68,316,384
5,72,238,58,18,471,159,23,709,217,41,314,653,967
5,73,16,2,0,136,41,2,152,43,2,18,179,197
5,74,478,111,72,485,319,34,963,430,106,661,838,1499
5,75,63,14,0,251,80,8,314,94,8,77,339,416
5,76,31,13,0,205,73,6,236,86,6,44,284,328
5,81,34,14,0,344,140,14,378,154,14,48,498,546
5,82,12,5,0,125,96,1,137,101,1,17,222,239
5,83,53,14,0,299,119,11,352,133,11,67,429,496
5,91,8,6,0,111,66,1,119,72,1,14,178,192
5,92,43,18,0,144,77,11,187,95,11,61,232,293
5,101,4,1,0,35,13,0,39,14,0,5,48,53
5,102,2,2,0,36,16,0,38,18,0,4,52,56
5,111,2,0,0,20,9,0,22,9,0,2,29,31
5,112,7,4,0,12,7,0,19,11,0,11,19,30
5,113,5,1,0,30,14,0,35,15,0,6,44,50
5,114,24,8,0,103,38,0,127,46,0,32,141,173
5,121,25,8,0,194,71,0,219,79,0,33,265,298
5,122,5,2,0,26,8,0,31,10,0,7,34,41
5,123,24,6,0,116,51,1,140,57,1,30,168,198
5,124,4,0,0,30,16,0,34,16,0,4,46,50
5,131,4,2,0,53,25,1,57,27,1,6,79,85
5,132,44,9,0,324,115,4,368,124,4,53,443,496
5,133,1,0,0,29,9,0,30,9,0,1,38,39
5,134,2,2,0,47,47,1,49,49,1,4,95,99
5,141,4,1,0,59,33,0,63,34,0,5,92,97
5,142,21,2,0,164,77,4,185,79,4,23,245,268
5,143,38,12,4,97,54,3,135,66,7,54,154,208
5,151,0,0,0,3,3,0,3,3,0,0,6,6
5,152,9,2,0,19,12,0,28,14,0,11,31,42
5,153,13,2,0,47,20,3,60,22,3,15,70,85
5,163,20,3,0,196,75,9,216,78,9,23,280,303
5,164,2,1,0,15,13,0,17,14,0,3,28,31
5,171,14,6,0,179,48,0,193,54,0,20,227,247
5,172,5,0,0,118,55,0,123,55,0,5,173,178
5,173,57,12,0,870,306,4,927,318,4,69,1180,1249
5,181,6,3,0,54,16,2,60,19,2,9,72,81
5,182,11,2,0,29,7,0,40,9,0,13,36,49
5,191,4,3,0,60,42,1,64,45,1,7,103,110
5,192,8,3,0,25,20,0,33,23,0,11,45,56
5,201,1,0,0,11,7,0,12,7,0,1,18,19
6,1,844,151,162,922,430,114,1766,581,276,1157,1466,2623
6,2,360,58,40,831,431,167,1191,489,207,458,1429,1887
6,3,3320,590,697,3124,1658,697,6444,2248,1394,4607,5479,10086
6,4,11772,2468,736,26830,14216,1387,38602,16684,2123,14976,42433,57409
6,5,6682,1487,238,17510,9687,1733,24192,11174,1971,8407,28930,37337
6,6,52274,9324,1969,100852,44263,7470,153126,53587,9439,63567,152585,216152
6,7,2631,547,233,8261,4794,1864,10892,5341,2097,3411,14919,18330
6,8,27512,5114,2431,30643,14262,3549,58155,19376,5980,35057,48454,83511
6,9,3703,888,162,12224,7620,1745,15927,8508,1907,4753,21589,26342
6,10,281,66,15,1160,692,141,1441,758,156,362,1993,2355
6,11,2027,499,214,3026,1725,1238,5053,2224,1452,2740,5989,8729
6,12,377,72,39,1779,993,492,2156,1065,531,488,3264,3752
6,15,7,1,0,87,63,2,94,64,2,8,152,160
6,16,1,0,0,57,38,1,58,38,1,1,96,97
6,17,58,18,0,617,276,24,675,294,24,76,917,993
6,18,96,19,0,840,348,58,936,367,58,115,1246,1361
6,21,1442,294,719,427,267,176,1869,561,895,2455,870,3325
6,22,1017,240,31,2347,1446,288,3364,1686,319,1288,4081,5369
6,23,193,44,14,1785,913,352,1978,957,366,251,3050,3301
6,24,159,31,3,1270,647,112,1429,678,115,193,2029,2222
6,31,271,48,5,1435,702,91,1706,750,96,324,2228,2552
6,32,369,84,1,1753,1019,90,2122,1103,91,454,2862,3316
6,33,86,10,0,916,476,46,1002,486,46,96,1438,1534
6,34,547,120,16,897,540,89,1444,660,105,683,1526,2209
6,35,3511,819,146,4541,2711,192,8052,3530,338,4476,7444,11920
6,36,741,155,24,2814,1785,210,3555,1940,234,920,4809,5729
6,41,4278,895,628,6459,4777,1168,10737,5672,1796,5801,12404,18205
6,43,8608,1856,271,14540,9332,494,23148,11188,765,10735,24366,35101
6,44,1804,437,84,4666,3056,626,6470,3493,710,2325,8348,10673
6,45,1782,392,76,7989,5230,530,9771,5622,606,2250,13749,15999
6,46,1079,240,76,2584,2094,263,3663,2334,339,1395,4941,6336
6,47,1231,271,71,5519,3321,793,6750,3592,864,1573,9633,11206
6,48,277,59,18,2601,1359,445,2878,1418,463,354,4405,4759
6,49,792,209,19,3449,2395,228,4241,2604,247,1020,6072,7092
6,51,62,23,0,634,260,63,696,283,63,85,957,1042
6,52,217,55,2,1156,566,119,1373,621,121,274,1841,2115
6,61,72,18,0,378,214,22,450,232,22,90,614,704
6,62,84,24,0,594,337,58,678,361,58,108,989,1097
6,71,137,35,0,1025,407,89,1162,442,89,172,1521,1693
6,72,526,98,10,1836,697,162,2362,795,172,634,2695,3329
6,73,23,7,0,468,246,16,491,253,16,30,730,760
6,74,1249,216,64,2139,1066,330,3388,1282,394,1529,3535,5064
6,75,158,39,0,1047,577,86,1205,616,86,197,1710,1907
6,76,103,17,0,997,475,77,1100,492,77,120,1549,1669
6,81,98,17,0,1332,616,104,1430,633,104,115,2052,2167
6,82,21,9,0,489,264,27,510,273,27,30,780,810
6,83,99,27,0,1048,540,74,1147,567,74,126,1662,1788
6,91,22,7,0,435,203,47,457,210,47,29,685,714
6,92,125,26,0,566,200,70,691,226,70,151,836,987
6,101,8,6,0,126,52,3,134,58,3,14,181,195
6,102,11,3,0,116,71,1,127,74,1,14,188,202
6,111,3,0,0,38,30,0,41,30,0,3,68,71
6,112,13,2,0,37,27,1,50,29,1,15,65,80
6,113,10,4,0,71,57,0,81,61,0,14,128,142
6,114,38,10,0,193,74,6,231,84,6,48,273,321
6,121,18,8,0,178,100,8,196,108,8,26,286,312
6,122,12,5,0,18,10,0,30,15,0,17,28,45
6,123,25,9,0,110,44,4,135,53,4,34,158,192
6,124,2,0,0,23,24,0,25,24,0,2,47,49
