ORIG,DEST,WRKSOV,WRKHOV,WRKTRN,NWKSOV,NWKHOV,NWKTRN,ALLSOV,ALLHOV,ALLTRN,WRKALL,NWKALL,ALLALL
1,111,56,9,0,9,19,0,65,28,0,65,28,93
1,112,110,18,0,29,24,0,139,42,0,128,53,181
1,113,66,13,0,17,16,0,83,29,0,79,33,112
1,114,289,74,0,75,100,0,364,174,0,363,175,538
1,121,9,4,0,4,3,0,13,7,0,13,7,20
1,122,1,0,0,0,0,0,1,0,0,1,0,1
1,123,4,2,0,1,2,0,5,4,0,6,3,9
1,124,1,0,0,0,0,0,1,0,0,1,0,1
1,131,3,1,0,1,1,0,4,2,0,4,2,6
1,132,17,4,0,7,19,0,24,23,0,21,26,47
1,133,3,0,0,0,1,0,3,1,0,3,1,4
1,134,3,1,0,0,4,0,3,5,0,4,4,8
1,141,3910,681,0,871,1243,0,4781,1924,0,4591,2114,6705
1,142,12350,2404,3,5514,10631,2,17864,13035,5,14757,16147,30904
1,143,18773,4162,16,15289,29284,7,34062,33446,23,22951,44580,67531
1,151,326,55,0,57,100,0,383,155,0,381,157,538
1,152,821,168,0,125,161,0,946,329,0,989,286,1275
1,153,838,159,0,250,277,0,1088,436,0,997,527,1524
1,163,92,22,1,19,29,0,111,51,1,115,48,163
1,164,3,1,0,1,0,0,4,1,0,4,1,5
1,171,167,33,1,29,55,0,196,88,1,201,84,285
1,172,42,12,0,6,7,0,48,19,0,54,13,67
1,173,301,45,1,45,88,0,346,133,1,347,133,480
1,181,10,2,0,2,0,0,12,2,0,12,2,14
1,182,1,0,0,0,0,0,1,0,0,1,0,1
1,191,245,40,2,48,88,0,293,128,2,287,136,423
1,192,161,33,0,22,36,0,183,69,0,194,58,252
1,201,945,203,0,291,364,0,1236,567,0,1148,655,1803
2,1,20613,4683,56,18526,30858,22,39139,35541,78,25352,49406,74758
2,2,34537,7472,53,45994,70020,56,80531,77492,109,42062,116070,158132
2,3,7482,1511,74,5403,7705,35,12885,9216,109,9067,13143,22210
2,4,1869,285,90,592,837,19,2461,1122,109,2244,1448,3692
2,5,367,70,34,70,69,3,437,139,37,471,142,613
2,6,1032,176,138,277,328,38,1309,504,176,1346,643,1989
2,7,234,48,33,61,65,9,295,113,42,315,135,450
2,8,650,128,275,135,186,48,785,314,323,1053,369,1422
2,9,234,59,44,52,71,2,286,130,46,337,125,462
2,10,54,14,0,23,31,0,77,45,0,68,54,122
2,11,163,44,20,29,38,1,192,82,21,227,68,295
2,12,52,13,2,13,20,1,65,33,3,67,34,101
2,15,240,47,0,85,119,0,325,166,0,287,204,491
2,16,168,25,0,59,83,0,227,108,0,193,142,335
2,17,2547,496,0,1369,2309,0,3916,2805,0,3043,3678,6721
2,18,2690,553,1,1620,2763,0,4310,3316,1,3244,4383,7627
2,21,71,16,26,7,13,0,78,29,26,113,20,133
2,22,109,35,15,19,26,3,128,61,18,159,48,207
2,23,52,23,6,12,27,0,64,50,6,81,39,120
2,24,51,16,5,9,14,1,60,30,6,72,24,96
2,31,1295,242,0,527,697,5,1822,939,5,1537,1229,2766
2,32,6224,1338,3,6464,10705,6,12688,12043,9,7565,17175,24740
2,33,198,32,1,71,108,0,269,140,1,231,179,410
2,34,812,163,5,330,446,6,1142,609,11,980,782,1762
2,35,1869,359,7,552,791,0,2421,1150,7,2235,1343,3578
2,36,351,65,4,98,157,1,449,222,5,420,256,676
2,41,3901,805,48,2454,4049,13,6355,4854,61,4754,6516,11270
2,43,768,148,27,287,361,29,1055,509,56,943,677,1620
2,44,1022,196,8,471,689,2,1493,885,10,1226,1162,2388
2,45,98,24,11,21,28,0,119,52,11,133,49,182
2,46,85,18,6,30,40,1,115,58,7,109,71,180
2,47,213,44,21,51,81,1,264,125,22,278,133,411
2,48,192,35,2,59,136,1,251,171,3,229,196,425
2,49,158,35,1,46,46,1,204,81,2,194,93,287
2,51,42,8,1,12,10,0,54,18,1,51,22,73
2,52,100,18,4,26,28,0,126,46,4,122,54,176
2,61,8,4,0,5,8,0,13,12,0,12,13,25
2,62,26,5,0,7,20,0,33,25,0,31,27,58
2,71,1159,215,1,367,548,0,1526,763,1,1375,915,2290
2,72,2326,520,4,1258,2125,1,3584,2645,5,2850,3384,6234
2,73,238,41,1,67,95,0,305,136,1,280,162,442
2,74,4651,1059,17,3529,6127,3,8180,7186,20,5727,9659,15386
2,75,406,86,0,228,380,0,634,466,0,492,608,1100
2,76,292,63,0,72,133,0,364,196,0,355,205,560
2,81,60,11,1,19,12,0,79,23,1,72,31,103
2,82,30,7,0,7,13,0,37,20,0,37,20,57
2,83,29,18,1,17,18,0,46,36,1,48,35,83
2,91,26,2,1,5,12,0,31,14,1,29,17,46
2,92,52,9,1,9,25,0,61,34,1,62,34,96
2,101,119,16,0,16,31,0,135,47,0,135,47,182
2,102,89,16,0,18,28,0,107,44,0,105,46,151
2,111,31,5,0,8,13,0,39,18,0,36,21,57
2,112,51,6,0,13,23,0,64,29,0,57,36,93
2,113,42,12,0,15,20,0,57,32,0,54,35,89
2,114,186,42,0,46,54,0,232,96,0,228,100,328
2,121,9,4,0,6,10,0,15,14,0,13,16,29
2,122,1,0,0,1,0,0,2,0,0,1,1,2
2,123,5,3,0,2,0,0,7,3,0,8,2,10
2,131,2,0,1,1,1,0,3,1,1,3,2,5
2,132,19,2,0,10,5,0,29,7,0,21,15,36
2,133,2,0,0,0,0,0,2,0,0,2,0,2
2,134,3,2,0,1,2,0,4,4,0,5,3,8
2,141,969,172,0,255,313,1,1224,485,1,1141,569,1710
2,142,2589,413,0,932,1424,1,3521,1837,1,3002,2357,5359
2,143,2531,502,2,1406,2684,1,3937,3186,3,3035,4091,7126
2,151,100,9,0,25,39,0,125,48,0,109,64,173
2,152,224,33,0,36,65,0,260,98,0,257,101,358
2,153,169,38,0,60,61,0,229,99,0,207,121,328
2,163,27,9,0,13,22,0,40,31,0,36,35,71
2,164,2,1,0,0,2,0,2,3,0,3,2,5
2,171,140,19,0,34,43,0,174,62,0,159,77,236
2,172,41,4,0,8,10,0,49,14,0,45,18,63
2,173,279,38,0,39,53,0,318,91,0,317,92,409
2,181,5,1,0,2,1,0,7,2,0,6,3,9
2,182,4,0,0,0,5,0,4,5,0,4,5,9
2,191,79,8,1,17,26,0,96,34,1,88,43,131
2,192,41,9,0,10,13,0,51,22,0,50,23,73
2,201,259,35,0,73,86,0,332,121,0,294,159,453
3,1,7576,1400,138,2791,3931,38,10367,5331,176,9114,6760,15874
3,2,7860,1599,84,5525,7955,32,13385,9554,116,9543,13512,23055
3,3,76264,15941,1127,55322,63640,607,131586,79581,1734,93332,119569,212901
3,4,12743,2469,799,7804,9670,201,20547,12139,1000,16011,17675,33686
3,5,2157,478,438,500,596,60,2657,1074,498,3073,1156,4229
3,6,5180,940,1129,1187,1490,193,6367,2430,1322,7249,2870,10119
3,7,1647,324,542,270,294,96,1917,618,638,2513,660,3173
3,8,2503,502,1432,437,593,223,2940,1095,1655,4437,1253,5690
3,9,1136,361,749,173,241,78,1309,602,827,2246,492,2738
3,10,491,94,19,84,99,17,575,193,36,604,200,804
3,11,811,178,409,88,121,43,899,299,452,1398,252,1650
3,12,442,114,108,81,92,40,523,206,148,664,213,877
3,15,182,33,0,47,65,0,229,98,0,215,112,327
3,16,122,18,0,25,40,0,147,58,0,140,65,205
3,17,1727,303,2,459,510,5,2186,813,7,2032,974,3006
3,18,1829,317,6,427,511,2,2256,828,8,2152,940,3092
3,21,235,53,152,12,16,7,247,69,159,440,35,475
3,22,508,155,190,59,93,30,567,248,220,853,182,1035
3,23,343,111,133,45,62,23,388,173,156,587,130,717
3,24,276,122,55,43,78,10,319,200,65,453,131,584
3,31,2263,393,9,492,630,7,2755,1023,16,2665,1129,3794
3,32,8177,1666,30,5569,8232,30,13746,9898,60,9873,13831,23704
3,33,854,192,4,222,276,3,1076,468,7,1050,501,1551
3,34,2057,453,16,602,801,9,2659,1254,25,2526,1412,3938
3,35,11426,2417,63,5187,6499,29,16613,8916,92,13906,11715,25621
3,36,2212,451,35,626,931,9,2838,1382,44,2698,1566,4264
3,41,28720,6417,574,20361,25352,194,49081,31769,768,35711,45907,81618
3,43,3198,602,281,1007,1308,62,4205,1910,343,4081,2377,6458
3,44,4056,789,129,1259,1781,28,5315,2570,157,4974,3068,8042
3,45,598,99,187,94,106,25,692,205,212,884,225,1109
3,46,429,72,78,87,130,16,516,202,94,579,233,812
3,47,1113,227,264,161,169,24,1274,396,288,1604,354,1958
3,48,1055,206,102,195,219,17,1250,425,119,1363,431,1794
3,49,741,157,72,174,164,20,915,321,92,970,358,1328
3,51,284,59,4,60,68,1,344,127,5,347,129,476
3,52,581,108,24,92,119,5,673,227,29,713,216,929
3,61,114,21,3,31,31,1,145,52,4,138,63,201
3,62,151,37,10,27,31,1,178,68,11,198,59,257
3,71,1440,318,18,311,325,12,1751,643,30,1776,648,2424
3,72,2777,566,31,683,876,30,3460,1442,61,3374,1589,4963
3,73,540,96,3,120,137,1,660,233,4,639,258,897
3,74,6801,1391,73,3257,4397,44,10058,5788,117,8265,7698,15963
3,75,1130,230,19,311,405,14,1441,635,33,1379,730,2109
3,76,690,141,7,153,166,6,843,307,13,838,325,1163
3,81,282,70,20,47,54,8,329,124,28,372,109,481
3,82,167,35,6,37,32,1,204,67,7,208,70,278
3,83,228,71,9,47,81,8,275,152,17,308,136,444
3,91,166,35,5,33,26,7,199,61,12,206,66,272
3,92,214,51,23,51,29,5,265,80,28,288,85,373
3,101,188,30,2,27,35,2,215,65,4,220,64,284
3,102,186,40,0,49,54,0,235,94,0,226,103,329
3,111,48,10,0,11,11,0,59,21,0,58,22,80
3,112,47,17,0,24,27,0,71,44,0,64,51,115
3,113,107,16,0,33,28,0,140,44,0,123,61,184
3,114,297,52,4,45,90,0,342,142,4,353,135,488
3,121,85,11,0,13,18,0,98,29,0,96,31,127
3,122,5,1,0,1,1,0,6,2,0,6,2,8
3,123,45,6,0,11,14,0,56,20,0,51,25,76
3,124,5,0,0,1,2,0,6,2,0,5,3,8
3,131,18,2,0,2,2,0,20,4,0,20,4,24
3,132,148,31,5,33,40,1,181,71,6,184,74,258
3,133,6,0,1,3,7,0,9,7,1,7,10,17
3,134,22,3,0,6,6,0,28,9,0,25,12,37
3,141,951,155,3,209,280,6,1160,435,9,1109,495,1604
3,142,2463,413,23,616,711,39,3079,1124,62,2899,1366,4265
3,143,1726,288,9,508,726,21,2234,1014,30,2023,1255,3278
3,151,60,6,0,19,12,0,79,18,0,66,31,97
3,152,145,30,0,36,55,0,181,85,0,175,91,266
3,153,239,43,2,48,80,0,287,123,2,284,128,412
3,163,224,46,3,43,40,1,267,86,4,273,84,357
3,164,30,2,0,5,12,0,35,14,0,32,17,49
3,171,263,60,0,56,71,1,319,131,1,323,128,451
3,172,105,18,0,18,20,0,123,38,0,123,38,161
3,173,811,132,1,118,135,2,929,267,3,944,255,1199
3,181,33,11,2,4,6,2,37,17,4,46,12,58
3,182,10,3,0,3,2,0,13,5,0,13,5,18
3,191,174,42,0,44,37,1,218,79,1,216,82,298
3,192,87,20,0,19,21,0,106,41,0,107,40,147
3,201,227,32,0,62,68,1,289,100,1,259,131,390
4,1,2570,353,138,500,748,14,3070,1101,152,3061,1262,4323
4,2,1890,272,92,629,821,21,2519,1093,113,2254,1471,3725
4,3,12671,2467,762,7785,9548,197,20456,12015,959,15900,17530,33430
4,4,75717,12753,2161,70397,54825,891,146114,67578,3052,90631,126113,216744
4,5,7498,1633,515,6417,5607,300,13915,7240,815,9646,12324,21970
4,6,20090,3775,1468,15577,11680,541,35667,15455,2009,25333,27798,53131
4,7,2927,689,969,1158,1433,236,4085,2122,1205,4585,2827,7412
4,8,7197,1507,2025,2973,2969,427,10170,4476,2452,10729,6369,17098
4,9,2554,744,935,964,1222,253,3518,1966,1188,4233,2439,6672
4,10,680,115,60,199,311,10,879,426,70,855,520,1375
4,11,1748,378,877,265,351,92,2013,729,969,3003,708,3711
4,12,774,170,214,141,224,26,915,394,240,1158,391,1549
4,15,104,19,1,55,42,0,159,61,1,124,97,221
4,16,44,8,0,21,37,0,65,45,0,52,58,110
4,17,774,107,3,158,254,1,932,361,4,884,413,1297
4,18,943,178,6,228,297,3,1171,475,9,1127,528,1655
4,21,727,141,395,42,68,15,769,209,410,1263,125,1388
4,22,1106,336,326,186,359,59,1292,695,385,1768,604,2372
4,23,659,202,253,121,213,30,780,415,283,1114,364,1478
4,24,520,171,95,119,168,4,639,339,99,786,291,1077
4,31,1648,387,27,451,616,28,2099,1003,55,2062,1095,3157
4,32,2608,518,37,1241,1763,8,3849,2281,45,3163,3012,6175
4,33,711,134,7,291,433,1,1002,567,8,852,725,1577
4,34,1704,371,27,543,754,20,2247,1125,47,2102,1317,3419
4,35,11354,2383,136,6250,7691,42,17604,10074,178,13873,13983,27856
4,36,2368,534,103,1136,1839,20,3504,2373,123,3005,2995,6000
4,41,14844,3036,951,11577,13122,299,26421,16158,1250,18831,24998,43829
4,43,8912,1713,417,7271,6854,222,16183,8567,639,11042,14347,25389
4,44,3932,830,209,1833,2575,56,5765,3405,265,4971,4464,9435
4,45,1202,283,163,666,739,37,1868,1022,200,1648,1442,3090
4,46,855,201,114,425,590,45,1280,791,159,1170,1060,2230
4,47,1885,391,401,601,753,55,2486,1144,456,2677,1409,4086
4,48,1316,251,176,373,500,27,1689,751,203,1743,900,2643
4,49,1127,264,99,325,432,10,1452,696,109,1490,767,2257
4,51,375,61,10,113,161,1,488,222,11,446,275,721
4,52,707,139,35,220,253,2,927,392,37,881,475,1356
4,61,148,48,10,36,69,1,184,117,11,206,106,312
4,62,250,74,8,73,119,1,323,193,9,332,193,525
4,71,957,166,32,229,287,4,1186,453,36,1155,520,1675
4,72,2040,315,84,449,519,21,2489,834,105,2439,989,3428
4,73,408,58,9,88,126,2,496,184,11,475,216,691
4,74,3648,677,307,979,1285,59,4627,1962,366,4632,2323,6955
4,75,885,173,45,282,334,5,1167,507,50,1103,621,1724
4,76,634,117,15,188,257,10,822,374,25,766,455,1221
4,81,429,114,29,93,138,4,522,252,33,572,235,807
4,82,199,44,2,47,119,0,246,163,2,245,166,411
4,83,411,128,13,94,126,5,505,254,18,552,225,777
4,91,158,43,8,49,56,2,207,99,10,209,107,316
4,92,235,61,21,53,78,0,288,139,21,317,131,448
4,101,129,22,3,39,47,1,168,69,4,154,87,241
4,102,119,14,1,41,69,0,160,83,1,134,110,244
4,111,43,4,0,15,26,0,58,30,0,47,41,88
4,112,41,13,0,30,31,0,71,44,0,54,61,115
4,113,83,15,0,46,56,0,129,71,0,98,102,200
4,114,267,40,4,56,76,0,323,116,4,311,132,443
4,121,117,17,0,40,65,0,157,82,0,134,105,239
4,122,11,2,0,6,5,0,17,7,0,13,11,24
4,123,82,16,0,25,25,0,107,41,0,98,50,148
4,124,7,5,0,8,15,0,15,20,0,12,23,35
4,131,48,18,1,13,9,0,61,27,1,67,22,89
4,132,265,64,13,56,96,0,321,160,13,342,152,494
4,133,20,4,1,5,10,0,25,14,1,25,15,40
4,134,34,6,1,18,28,0,52,34,1,41,46,87
4,141,322,50,0,101,139,0,423,189,0,372,240,612
4,142,805,135,14,221,356,2,1026,491,16,954,579,1533
4,143,555,95,10,131,199,3,686,294,13,660,333,993
4,151,21,1,0,11,5,0,32,6,0,22,16,38
4,152,72,9,0,22,30,0,94,39,0,81,52,133
4,153,135,27,6,60,70,0,195,97,6,168,130,298
4,163,285,55,13,76,122,3,361,177,16,353,201,554
4,164,23,6,0,14,16,0,37,22,0,29,30,59
4,171,214,37,1,52,101,0,266,138,1,252,153,405
4,172,92,12,0,27,28,0,119,40,0,104,55,159
4,173,688,137,6,160,201,1,848,338,7,831,362,1193
4,181,69,19,2,14,21,0,83,40,2,90,35,125
4,182,28,11,0,5,20,0,33,31,0,39,25,64
4,191,153,30,4,54,73,0,207,103,4,187,127,314
4,192,101,16,1,26,30,0,127,46,1,118,56,174
4,201,77,13,0,34,30,0,111,43,0,90,64,154
5,1,531,123,137,78,77,6,609,200,143,791,161,952
5,2,360,68,37,64,80,3,424,148,40,465,147,612
5,3,2154,509,511,521,617,70,2675,1126,581,3174,1208,4382
5,4,7211,1716,533,6447,5509,303,13658,7225,836,9460,12259,21719
5,5,17569,3838,517,16418,15036,748,33987,18874,1265,21924,32202,54126
5,6,11673,2665,799,9234,7277,767,20907,9942,1566,15137,17278,32415
5,7,5659,1530,317,5517,7017,472,11176,8547,789,7506,13006,20512
5,8,8412,1950,1666,5272,4550,1327,13684,6500,2993,12028,11149,23177
5,9,2429,663,224,1657,1974,196,4086,2637,420,3316,3827,7143
5,10,1050,237,30,360,582,15,1410,819,45,1317,957,2274
5,11,1697,498,394,623,834,86,2320,1332,480,2589,1543,4132
5,12,718,151,84,168,262,16,886,413,100,953,446,1399
5,15,43,11,0,10,22,0,53,33,0,54,32,86
5,16,19,2,0,7,7,0,26,9,0,21,14,35
5,17,245,40,1,38,68,1,283,108,2,286,107,393
5,18,394,62,2,55,75,1,449,137,3,458,131,589
5,21,752,170,578,60,63,25,812,233,603,1500,148,1648
5,22,810,239,135,164,235,34,974,474,169,1184,433,1617
5,23,408,124,84,98,144,19,506,268,103,616,261,877
5,24,371,125,34,67,92,4,438,217,38,530,163,693
5,31,790,169,10,177,222,14,967,391,24,969,413,1382
5,32,978,182,3,288,368,0,1266,550,3,1163,656,1819
5,33,751,155,3,215,335,1,966,490,4,909,551,1460
5,34,1003,229,29,298,311,6,1301,540,35,1261,615,1876
5,35,7165,1676,144,3664,3617,49,10829,5293,193,8985,7330,16315
5,36,3844,922,55,2299,3336,52,6143,4258,107,4821,5687,10508
5,41,2093,514,503,535,697,101,2628,1211,604,3110,1333,4443
5,43,2111,501,290,815,944,139,2926,1445,429,2902,1898,4800
5,44,1057,261,121,242,327,45,1299,588,166,1439,614,2053
5,45,587,148,82,382,433,54,969,581,136,817,869,1686
5,46,384,88,101,140,206,60,524,294,161,573,406,979
5,47,921,221,154,316,400,44,1237,621,198,1296,760,2056
5,48,460,107,60,98,157,7,558,264,67,627,262,889
5,49,783,164,34,230,335,6,1013,499,40,981,571,1552
5,51,536,103,4,115,184,0,651,287,4,643,299,942
5,52,1210,281,18,422,525,4,1632,806,22,1509,951,2460
5,61,193,36,1,39,44,0,232,80,1,230,83,313
5,62,209,42,1,48,74,0,257,116,1,252,122,374
5,71,266,52,6,48,66,0,314,118,6,324,114,438
5,72,532,101,45,71,83,2,603,184,47,678,156,834
5,73,102,24,2,17,40,1,119,64,3,128,58,186
5,74,903,189,151,115,153,14,1018,342,165,1243,282,1525
5,75,226,68,10,56,59,2,282,127,12,304,117,421
5,76,207,53,12,43,50,2,250,103,14,272,95,367
5,81,297,76,6,67,83,3,364,159,9,379,153,532
5,82,150,29,1,32,50,0,182,79,1,180,82,262
5,83,333,76,3,63,96,1,396,172,4,412,160,572
5,91,121,21,1,24,27,0,145,48,1,143,51,194
5,92,164,41,5,29,35,0,193,76,5,210,64,274
5,101,47,3,1,11,9,0,58,12,1,51,20,71
5,102,31,3,3,4,6,0,35,9,3,37,10,47
5,111,14,4,0,5,10,0,19,14,0,18,15,33
5,112,19,4,0,2,20,0,21,24,0,23,22,45
5,113,40,9,0,8,6,0,48,15,0,49,14,63
5,114,100,11,0,17,24,0,117,35,0,111,41,152
5,121,156,43,1,26,62,0,182,105,1,200,88,288
5,122,21,2,0,1,7,0,22,9,0,23,8,31
5,123,129,15,0,21,37,0,150,52,0,144,58,202
5,124,15,6,0,10,9,0,25,15,0,21,19,40
5,131,59,9,0,10,7,0,69,16,0,68,17,85
5,132,292,47,5,51,60,1,343,107,6,344,112,456
5,133,26,9,0,8,6,0,34,15,0,35,14,49
5,134,44,4,0,13,7,0,57,11,0,48,20,68
5,141,59,11,0,15,32,0,74,43,0,70,47,117
5,142,177,32,2,24,56,1,201,88,3,211,81,292
5,143,112,32,4,14,27,1,126,59,5,148,42,190
5,151,3,1,0,1,4,0,4,5,0,4,5,9
5,152,21,4,0,6,5,0,27,9,0,25,11,36
5,153,37,10,0,12,20,0,49,30,0,47,32,79
5,163,188,53,4,28,42,0,216,95,4,245,70,315
5,164,25,7,0,9,4,0,34,11,0,32,13,45
5,171,126,27,0,25,16,0,151,43,0,153,41,194
5,172,105,19,0,16,24,0,121,43,0,124,40,164
5,173,772,140,2,109,147,0,881,287,2,914,256,1170
5,181,38,4,2,5,8,0,43,12,2,44,13,57
5,182,37,8,0,1,5,0,38,13,0,45,6,51
5,191,50,11,0,13,11,0,63,22,0,61,24,85
5,192,24,11,0,7,9,0,31,20,0,35,16,51
5,201,18,2,0,5,6,0,23,8,0,20,11,31
6,1,1463,209,182,259,357,27,1722,566,209,1854,643,2497
6,2,1031,152,139,277,290,39,1308,442,178,1322,606,1928
6,3,5063,922,1052,1158,1480,186,6221,2402,1238,7037,2824,9861
6,4,20168,3800,1390,15700,11871,537,35868,15671,1927,25358,28108,53466
6,5,12471,2742,843,9586,7430,802,22057,10172,1645,16056,17818,33874
6,6,81755,14078,4327,58534,35266,4877,140289,49344,9204,100160,98677,198837
6,7,6286,1416,1330,3643,4079,617,9929,5495,1947,9032,8339,17371
6,8,35998,6611,3618,18105,11721,2363,54103,18332,5981,46227,32189,78416
6,9,8071,2137,1251,6310,5933,815,14381,8070,2066,11459,13058,24517
6,10,1085,235,85,367,546,42,1452,781,127,1405,955,2360
6,11,3727,925,1391,961,1191,309,4688,2116,1700,6043,2461,8504
6,12,1580,415,401,455,652,157,2035,1067,558,2396,1264,3660
6,15,75,16,1,29,41,1,104,57,2,92,71,163
6,16,28,6,0,20,36,0,48,42,0,34,56,90
6,17,404,90,9,128,174,7,532,264,16,503,309,812
6,18,669,159,22,132,197,6,801,356,28,850,335,1185
6,21,1740,385,913,118,135,49,1858,520,962,3038,302,3340
6,22,2598,713,615,709,1109,193,3307,1822,808,3926,2011,5937
6,23,1502,420,493,404,499,164,1906,919,657,2415,1067,3482
6,24,1162,310,160,343,441,49,1505,751,209,1632,833,2465
6,31,1386,279,54,329,434,47,1715,713,101,1719,810,2529
6,32,1499,336,56,572,731,27,2071,1067,83,1891,1330,3221
6,33,629,131,10,272,329,13,901,460,23,770,614,1384
6,34,1116,278,96,266,309,50,1382,587,146,1490,625,2115
6,35,5950,1267,269,1875,2011,83,7825,3278,352,7486,3969,11455
6,36,2323,509,194,971,1380,50,3294,1889,244,3026,2401,5427
6,41,7216,1571,1402,2967,3861,263,10183,5432,1665,10189,7091,17280
6,43,12978,2772,616,8390,7842,312,21368,10614,928,16366,16544,32910
6,44,4468,937,457,1638,2290,138,6106,3227,595,5862,4066,9928
6,45,4399,918,339,4804,4299,196,9203,5217,535,5656,9299,14955
6,46,1884,443,214,1407,1769,90,3291,2212,304,2541,3266,5807
6,47,3969,865,637,2307,2499,179,6276,3364,816,5471,4985,10456
6,48,2005,398,321,703,873,90,2708,1271,411,2724,1666,4390
6,49,2784,627,160,1193,1693,74,3977,2320,234,3571,2960,6531
6,51,422,89,23,160,186,10,582,275,33,534,356,890
6,52,952,209,67,338,394,27,1290,603,94,1228,759,1987
6,61,305,66,11,110,131,4,415,197,15,382,245,627
6,62,500,111,44,162,224,17,662,335,61,655,403,1058
6,71,882,133,57,256,227,31,1138,360,88,1072,514,1586
6,72,1800,317,144,438,421,44,2238,738,188,2261,903,3164
6,73,368,55,18,122,122,7,490,177,25,441,251,692
6,74,2862,545,444,704,869,167,3566,1414,611,3851,1740,5591
6,75,851,174,57,362,330,37,1213,504,94,1082,729,1811
6,76,731,151,36,283,289,35,1014,440,71,918,607,1525
6,81,910,216,58,276,399,17,1186,615,75,1184,692,1876
6,82,374,83,5,116,184,7,490,267,12,462,307,769
6,83,914,190,33,243,328,12,1157,518,45,1137,583,1720
6,91,294,87,19,91,122,12,385,209,31,400,225,625
6,92,477,125,31,110,119,13,587,244,44,633,242,875
6,101,116,16,3,23,48,1,139,64,4,135,72,207
6,102,98,16,6,36,63,2,134,79,8,120,101,221
6,111,30,2,0,15,11,1,45,13,1,32,27,59
6,112,31,8,1,12,25,0,43,33,1,40,37,77
6,113,52,14,0,20,58,0,72,72,0,66,78,144
6,114,154,25,8,51,55,0,205,80,8,187,106,293
6,121,146,29,0,53,68,0,199,97,0,175,121,296
6,122,22,2,0,6,3,0,28,5,0,24,9,33
6,123,96,27,0,38,47,0,134,74,0,123,85,208
6,124,14,4,0,4,17,0,18,21,0,18,21,39
6,131,90,22,2,17,21,2,107,43,4,114,40,154
