ORIG,DEST,WRKSOV,WRKHOV,WRKTRN,NWKSOV,NWKHOV,NWKTRN,ALLSOV,ALLHOV,ALLTRN,WRKALL,NWKALL,ALLALL
1,151,29,6,0,336,138,0,365,144,0,35,474,509
1,152,230,43,0,663,247,0,893,290,0,273,910,1183
1,153,165,43,0,871,429,0,1036,472,0,208,1300,1508
1,163,18,6,0,101,29,2,119,35,2,24,132,156
1,164,0,1,0,11,3,0,11,4,0,1,14,15
1,171,10,8,0,194,62,0,204,70,0,18,256,274
1,172,2,1,0,53,12,0,55,13,0,3,65,68
1,173,47,8,0,265,112,0,312,120,0,55,377,432
1,181,3,0,0,4,3,0,7,3,0,3,7,10
1,182,2,1,0,3,2,0,5,3,0,3,5,8
1,191,37,13,0,272,88,0,309,101,0,50,360,410
1,192,26,8,0,173,61,0,199,69,0,34,234,268
1,201,97,25,0,1084,499,0,1181,524,0,122,1583,1705
2,1,12857,3282,46,24896,32797,31,37753,36079,77,16185,57724,73909
2,2,19403,4708,26,59046,74844,91,78449,79552,117,24137,133981,158118
2,3,4905,1037,49,7771,8653,51,12676,9690,100,5991,16475,22466
2,4,1183,192,62,1194,808,37,2377,1000,99,1437,2039,3476
2,5,178,39,7,206,124,37,384,163,44,224,367,591
2,6,582,109,82,606,415,57,1188,524,139,773,1078,1851
2,7,95,16,6,193,105,46,288,121,52,117,344,461
2,8,452,90,197,284,251,104,736,341,301,739,639,1378
2,9,80,20,9,189,95,51,269,115,60,109,335,444
2,10,17,8,1,70,38,0,87,46,1,26,108,134
2,11,111,27,10,88,50,27,199,77,37,148,165,313
2,12,21,4,0,50,17,7,71,21,7,25,74,99
2,15,11,2,0,274,126,0,285,128,0,13,400,413
2,16,8,3,0,181,111,0,189,114,0,11,292,303
2,17,401,104,0,3311,2452,0,3712,2556,0,505,5763,6268
2,18,526,162,0,3504,2906,0,4030,3068,0,688,6410,7098
2,21,65,28,22,6,14,2,71,42,24,115,22,137
2,22,69,18,3,68,41,14,137,59,17,90,123,213
2,23,13,5,0,62,36,7,75,41,7,18,105,123
2,24,14,3,3,53,43,3,67,46,6,20,99,119
2,31,518,120,0,1243,835,1,1761,955,1,638,2079,2717
2,32,2418,583,0,9923,11444,3,12341,12027,3,3001,21370,24371
2,33,47,9,0,218,142,0,265,151,0,56,360,416
2,34,514,113,4,610,509,2,1124,622,6,631,1121,1752
2,35,1190,245,4,1117,937,1,2307,1182,5,1439,2055,3494
2,36,137,18,1,279,180,2,416,198,3,156,461,617
2,41,2412,490,32,3801,4304,25,6213,4794,57,2934,8130,11064
2,43,477,71,25,477,375,32,954,446,57,573,884,1457
2,44,570,106,1,881,755,13,1451,861,14,677,1649,2326
2,45,35,10,1,77,40,4,112,50,5,46,121,167
2,46,54,4,8,51,59,10,105,63,18,66,120,186
2,47,79,13,0,179,81,7,258,94,7,92,267,359
2,48,44,8,0,195,167,2,239,175,2,52,364,416
2,49,40,6,1,145,78,4,185,84,5,47,227,274
2,51,8,2,0,42,43,0,50,45,0,10,85,95
2,52,45,7,0,86,51,2,131,58,2,52,139,191
2,61,5,2,0,9,19,0,14,21,0,7,28,35
2,62,14,6,0,24,16,1,38,22,1,20,41,61
2,71,261,56,1,1088,660,0,1349,716,1,318,1748,2066
2,72,1144,265,3,2273,2373,1,3417,2638,4,1412,4647,6059
2,73,36,2,0,254,130,0,290,132,0,38,384,422
2,74,2945,811,4,5099,6443,6,8044,7254,10,3760,11548,15308
2,75,124,33,0,523,376,0,647,409,0,157,899,1056
2,76,61,11,0,280,148,1,341,159,1,72,429,501
2,81,16,4,0,58,33,1,74,37,1,20,92,112
2,82,3,1,0,25,19,0,28,20,0,4,44,48
2,83,5,1,0,30,34,0,35,35,0,6,64,70
2,91,9,1,0,31,9,0,40,10,0,10,40,50
2,92,23,7,0,50,42,0,73,49,0,30,92,122
2,101,11,3,0,108,56,0,119,59,0,14,164,178
2,102,9,1,0,81,35,0,90,36,0,10,116,126
2,111,8,1,0,38,12,0,46,13,0,9,50,59
2,112,12,5,0,45,33,0,57,38,0,17,78,95
2,113,3,2,0,69,36,0,72,38,0,5,105,110
2,114,65,11,0,191,77,0,256,88,0,76,268,344
2,121,3,0,0,23,3,0,26,3,0,3,26,29
2,123,3,0,0,8,0,0,11,0,0,3,8,11
2,131,0,0,0,1,0,0,1,0,0,0,1,1
2,132,3,1,0,17,7,0,20,8,0,4,24,28
2,134,0,0,0,4,2,0,4,2,0,0,6,6
2,141,57,6,0,1044,403,0,1101,409,0,63,1447,1510
2,142,359,79,0,3048,1500,0,3407,1579,0,438,4548,4986
2,143,1032,248,0,2863,2667,2,3895,2915,2,1280,5532,6812
2,151,5,1,0,81,32,0,86,33,0,6,113,119
2,152,35,14,0,166,67,0,201,81,0,49,233,282
2,153,48,15,0,184,84,0,232,99,0,63,268,331
2,163,3,1,0,36,31,1,39,32,1,4,68,72
2,164,0,0,0,3,3,0,3,3,0,0,6,6
2,171,9,1,0,154,56,0,163,57,0,10,210,220
2,172,2,0,0,32,16,0,34,16,0,2,48,50
2,173,47,4,0,241,77,0,288,81,0,51,318,369
2,181,0,0,0,1,5,0,1,5,0,0,6,6
2,182,0,0,0,1,1,0,1,1,0,0,2,2
2,191,10,2,0,70,34,0,80,36,0,12,104,116
2,192,9,1,0,49,22,0,58,23,0,10,71,81
2,201,27,3,0,331,131,0,358,134,0,30,462,492
3,1,3568,733,72,6537,4719,93,10105,5452,165,4373,11349,15722
3,2,3157,799,29,9965,8892,77,13122,9691,106,3985,18934,22919
3,3,48693,11200,598,80314,68707,1100,129007,79907,1698,60491,150121,210612
3,4,6516,1402,360,13249,10719,615,19765,12121,975,8278,24583,32861
3,5,742,226,49,1833,810,462,2575,1036,511,1017,3105,4122
3,6,2393,512,433,3773,1839,864,6166,2351,1297,3338,6476,9814
3,7,382,88,54,1309,568,576,1691,656,630,524,2453,2977
3,8,1677,387,879,1219,803,755,2896,1190,1634,2943,2777,5720
3,9,293,91,49,1002,501,822,1295,592,871,433,2325,2758
3,10,72,11,6,447,149,32,519,160,38,89,628,717
3,11,284,73,77,553,218,371,837,291,448,434,1142,1576
3,12,76,18,5,406,177,127,482,195,132,99,710,809
3,15,12,2,0,236,63,2,248,65,2,14,301,315
3,16,8,2,0,123,59,0,131,61,0,10,182,192
3,17,186,47,0,1950,735,17,2136,782,17,233,2702,2935
3,18,220,35,0,2052,830,18,2272,865,18,255,2900,3155
3,21,180,42,114,75,38,47,255,80,161,336,160,496
3,22,167,47,25,407,205,202,574,252,227,239,814,1053
3,23,37,18,16,321,154,149,358,172,165,71,624,695
3,24,46,15,6,288,153,45,334,168,51,67,486,553
3,31,494,112,1,2068,887,12,2562,999,13,607,2967,3574
3,32,2278,659,0,10856,9177,46,13134,9836,46,2937,20079,23016
3,33,87,20,0,910,437,14,997,457,14,107,1361,1468
3,34,938,200,8,1529,1041,18,2467,1241,26,1146,2588,3734
3,35,5999,1505,33,9296,7069,52,15295,8574,85,7537,16417,23954
3,36,454,104,6,2157,1167,58,2611,1271,64,564,3382,3946
3,41,16413,4092,289,30761,27531,436,47174,31623,725,20794,58728,79522
3,43,1565,289,131,2558,1492,165,4123,1781,296,1985,4215,6200
3,44,1420,391,16,3643,2312,132,5063,2703,148,1827,6087,7914
3,45,130,32,12,581,166,182,711,198,194,174,929,1103
3,46,157,29,21,363,144,73,520,173,94,207,580,787
3,47,196,38,14,1036,389,275,1232,427,289,248,1700,1948
3,48,101,16,5,1082,389,119,1183,405,124,122,1590,1712
3,49,105,23,6,740,325,84,845,348,90,134,1149,1283
3,51,37,11,0,304,125,5,341,136,5,48,434,482
3,52,110,29,0,496,209,31,606,238,31,139,736,875
3,61,33,6,0,99,50,8,132,56,8,39,157,196
3,62,27,6,0,146,57,17,173,63,17,33,220,253
3,71,182,42,0,1587,554,31,1769,596,31,224,2172,2396
3,72,759,166,2,2542,1221,64,3301,1387,66,927,3827,4754
3,73,36,7,0,595,211,9,631,218,9,43,815,858
3,74,3230,864,16,6106,4948,124,9336,5812,140,4110,11178,15288
3,75,176,41,2,1134,592,38,1310,633,40,219,1764,1983
3,76,48,18,1,754,276,19,802,294,20,67,1049,1116
3,81,27,8,0,278,84,22,305,92,22,35,384,419
3,82,12,3,0,178,63,6,190,66,6,15,247,262
3,83,25,10,0,235,113,19,260,123,19,35,367,402
3,91,12,5,0,177,56,6,189,61,6,17,239,256
3,92,48,11,0,195,66,20,243,77,20,59,281,340
3,101,17,3,0,214,86,3,231,89,3,20,303,323
3,102,12,2,0,190,77,6,202,79,6,14,273,287
3,111,5,2,0,63,23,0,68,25,0,7,86,93
3,112,8,3,0,45,22,0,53,25,0,11,67,78
3,113,10,2,0,97,49,0,107,51,0,12,146,158
3,114,48,11,0,311,83,1,359,94,1,59,395,454
3,121,6,6,0,90,43,1,96,49,1,12,134,146
3,122,2,0,0,6,3,0,8,3,0,2,9,11
3,123,4,1,0,42,23,0,46,24,0,5,65,70
3,124,2,0,0,7,5,0,9,5,0,2,12,14
3,131,1,1,0,14,4,0,15,5,0,2,18,20
3,132,22,9,0,154,65,9,176,74,9,31,228,259
3,133,0,0,0,10,3,0,10,3,0,0,13,13
3,134,0,0,0,16,9,0,16,9,0,0,25,25
3,141,36,14,0,1002,352,17,1038,366,17,50,1371,1421
3,142,204,30,0,2626,944,56,2830,974,56,234,3626,3860
3,143,408,89,1,1644,825,25,2052,914,26,498,2494,2992
3,151,3,4,0,73,24,0,76,28,0,7,97,104
3,152,36,10,0,146,58,1,182,68,1,46,205,251
3,153,29,8,0,211,84,1,240,92,1,37,296,333
3,163,15,3,0,240,74,19,255,77,19,18,333,351
3,164,3,1,0,19,14,0,22,15,0,4,33,37
3,171,14,6,0,322,111,0,336,117,0,20,433,453
3,172,2,0,0,109,44,0,111,44,0,2,153,155
3,173,50,15,0,787,273,8,837,288,8,65,1068,1133
3,181,5,3,0,23,16,2,28,19,2,8,41,49
3,182,2,2,0,9,7,0,11,9,0,4,16,20
3,191,14,4,0,197,51,2,211,55,2,18,250,268
3,192,7,1,0,96,30,1,103,31,1,8,127,135
3,201,17,4,0,278,119,1,295,123,1,21,398,419
4,1,1176,166,77,1811,907,60,2987,1073,137,1419,2778,4197
4,2,552,93,29,1722,988,78,2274,1081,107,674,2788,3462
4,3,7212,1574,350,12511,10693,573,19723,12267,923,9136,23777,32913
4,4,43338,8330,984,96971,59471,1995,140309,67801,2979,52652,158437,211089
4,5,3522,841,103,9881,6206,611,13403,7047,714,4466,16698,21164
4,6,10918,2288,689,22783,12990,1327,33701,15278,2016,13895,37100,50995
4,7,910,223,106,2954,1901,1145,3864,2124,1251,1239,6000,7239
4,8,5108,1025,1187,4657,3239,1263,9765,4264,2450,7320,9159,16479
4,9,878,233,106,2456,1647,1119,3334,1880,1225,1217,5222,6439
4,10,173,36,4,651,378,45,824,414,49,213,1074,1287
4,11,838,174,200,1120,622,736,1958,796,936,1212,2478,3690
4,12,169,34,15,748,434,206,917,468,221,218,1388,1606
4,15,8,4,0,136,85,0,144,89,0,12,221,233
4,16,4,2,0,60,45,0,64,47,0,6,105,111
4,17,68,21,0,819,303,1,887,324,1,89,1123,1212
4,18,89,28,0,1020,443,14,1109,471,14,117,1477,1594
4,21,533,101,365,152,93,104,685,194,469,999,349,1348
4,22,414,89,51,865,520,352,1279,609,403,554,1737,2291
4,23,132,24,17,692,397,247,824,421,264,173,1336,1509
4,24,94,23,15,507,303,83,601,326,98,132,893,1025
4,31,391,82,3,1792,864,42,2183,946,45,476,2698,3174
4,32,671,182,1,3062,2073,46,3733,2255,47,854,5181,6035
4,33,75,18,0,894,481,23,969,499,23,93,1398,1491
4,34,818,208,7,1394,903,49,2212,1111,56,1033,2346,3379
4,35,6684,1594,91,10687,8257,115,17371,9851,206,8369,19059,27428
4,36,676,189,13,2975,2208,110,3651,2397,123,878,5293,6171
4,41,7931,1744,386,17934,14234,801,25865,15978,1187,10061,32969,43030
4,43,4497,1016,240,10520,7458,407,15017,8474,647,5753,18385,24138
4,44,1530,360,21,4086,3021,292,5616,3381,313,1911,7399,9310
4,45,426,112,22,1449,905,178,1875,1017,200,560,2532,3092
4,46,417,82,36,849,620,128,1266,702,164,535,1597,2132
4,47,408,103,22,2035,1014,396,2443,1117,418,533,3445,3978
4,48,137,28,12,1571,778,218,1708,806,230,177,2567,2744
4,49,227,49,9,1252,642,108,1479,691,117,285,2002,2287
4,51,40,9,0,448,224,22,488,233,22,49,694,743
4,52,179,40,2,718,378,54,897,418,56,221,1150,1371
4,61,43,6,0,169,100,12,212,106,12,49,281,330
4,62,46,11,0,292,161,17,338,172,17,57,470,527
4,71,123,29,1,1020,366,37,1143,395,38,153,1423,1576
4,72,513,100,6,1840,755,113,2353,855,119,619,2708,3327
4,73,39,10,0,451,204,7,490,214,7,49,662,711
4,74,1520,302,81,2813,1518,266,4333,1820,347,1903,4597,6500
4,75,137,28,0,982,508,50,1119,536,50,165,1540,1705
4,76,66,14,1,732,378,28,798,392,29,81,1138,1219
4,81,41,9,0,483,209,41,524,218,41,50,733,783
4,82,10,1,0,223,125,2,233,126,2,11,350,361
4,83,40,21,0,446,228,11,486,249,11,61,685,746
4,91,11,5,0,208,75,14,219,80,14,16,297,313
4,92,72,17,0,234,103,29,306,120,29,89,366,455
4,101,2,2,0,138,53,3,140,55,3,4,194,198
4,102,5,1,0,123,64,1,128,65,1,6,188,194
4,111,5,1,0,53,25,0,58,26,0,6,78,84
4,112,11,6,0,59,32,0,70,38,0,17,91,108
4,113,7,2,0,102,68,0,109,70,0,9,170,179
4,114,38,6,0,241,104,0,279,110,0,44,345,389
4,121,11,7,0,148,77,0,159,84,0,18,225,243
4,122,3,1,0,12,4,0,15,5,0,4,16,20
4,123,10,5,0,77,34,0,87,39,0,15,111,126
4,124,0,0,0,10,10,0,10,10,0,0,20,20
4,131,4,1,0,41,27,0,45,28,0,5,68,73
4,132,31,11,0,271,132,10,302,143,10,42,413,455
4,133,0,2,0,22,17,0,22,19,0,2,39,41
4,134,1,0,0,55,26,1,56,26,1,1,82,83
4,141,18,1,0,404,161,4,422,162,4,19,569,588
4,142,69,13,0,903,351,25,972,364,25,82,1279,1361
4,143,157,18,0,564,243,13,721,261,13,175,820,995
4,151,2,0,0,22,13,0,24,13,0,2,35,37
4,152,15,8,0,72,38,1,87,46,1,23,111,134
4,153,23,5,0,184,105,7,207,110,7,28,296,324
4,163,25,6,0,329,112,19,354,118,19,31,460,491
4,164,0,0,0,29,11,1,29,11,1,0,41,41
4,171,12,6,0,241,124,1,253,130,1,18,366,384
4,172,2,0,0,107,38,0,109,38,0,2,145,147
4,173,36,10,0,707,311,7,743,321,7,46,1025,1071
4,181,5,4,0,51,38,3,56,42,3,9,92,101
4,182,7,1,0,27,15,0,34,16,0,8,42,50
4,191,21,3,0,197,71,1,218,74,1,24,269,293
4,192,9,2,0,84,42,1,93,44,1,11,127,138
4,201,10,3,0,118,42,0,128,45,0,13,160,173
5,1,357,68,94,211,126,11,568,194,105,519,348,867
5,2,156,30,38,235,97,16,391,127,54,224,348,572
5,3,1521,391,446,1062,648,161,2583,1039,607,2358,1871,4229
5,4,4391,1111,346,8842,5900,395,13233,7011,741,5848,15137,20985
5,5,9867,2356,201,22251,15496,814,32118,17852,1015,12424,38561,50985
5,6,7760,1850,603,12324,7408,904,20084,9258,1507,10213,20636,30849
5,7,2713,839,144,7786,7228,634,10499,8067,778,3696,15648,19344
5,8,6284,1479,1280,6721,4516,1419,13005,5995,2699,9043,12656,21699
5,9,1017,334,51,2742,2045,266,3759,2379,317,1402,5053,6455
5,10,472,113,22,876,689,19,1348,802,41,607,1584,2191
5,11,1007,297,224,1217,929,196,2224,1226,420,1528,2342,3870
5,12,224,61,33,680,363,54,904,424,87,318,1097,1415
5,15,4,0,0,43,20,0,47,20,0,4,63,67
5,16,1,0,0,27,13,0,28,13,0,1,40,41
5,17,44,14,0,250,81,0,294,95,0,58,331,389
5,18,65,16,0,348,115,3,413,131,3,81,466,547
5,21,661,148,465,162,88,65,823,236,530,1274,315,1589
5,22,441,129,80,552,316,118,993,445,198,650,986,1636
5,23,102,27,25,431,209,81,533,236,106,154,721,875
5,24,98,16,23,329,155,26,427,171,49,137,510,647
5,31,254,60,6,693,319,10,947,379,16,320,1022,1342
5,32,335,75,0,881,451,5,1216,526,5,410,1337,1747
5,33,152,44,0,799,431,6,951,475,6,196,1236,1432
5,34,553,149,11,669,454,27,1222,603,38,713,1150,1863
5,35,4531,1232,96,5708,3958,65,10239,5190,161,5859,9731,15590
5,36,1562,459,40,4268,3718,69,5830,4177,109,2061,8055,10116
5,41,1350,327,389,1215,849,217,2565,1176,606,2066,2281,4347
5,43,1356,387,220,1415,962,165,2771,1349,385,1963,2542,4505
5,44,533,147,83,808,431,122,1341,578,205,763,1361,2124
5,45,239,79,30,686,489,80,925,568,110,348,1255,1603
5,46,201,51,61,281,162,77,482,213,138,313,520,833
5,47,320,77,51,907,572,177,1227,649,228,448,1656,2104
5,48,85,29,16,462,214,78,547,243,94,130,754,884
5,49,221,68,16,730,440,31,951,508,47,305,1201,1506
5,51,86,18,0,533,223,4,619,241,4,104,760,864
5,52,411,106,6,1171,654,17,1582,760,23,523,1842,2365
5,61,63,19,0,163,60,3,226,79,3,82,226,308
5,62,44,7,0,225,110,5,269,117,5,51,340,391
5,71,59,22,2,235,99,14,294,121,16,83,348,431
5,72,227,52,28,425,160,19,652,212,47,307,604,911
5,73,16,5,0,102,39,5,118,44,5,21,146,167
5,74,523,135,105,510,280,60,1033,415,165,763,850,1613
5,75,49,12,5,230,88,8,279,100,13,66,326,392
5,76,23,14,2,217,72,10,240,86,12,39,299,338
5,81,35,10,1,301,149,14,336,159,15,46,464,510
5,82,4,2,0,151,60,3,155,62,3,6,214,220
5,83,48,19,0,271,104,4,319,123,4,67,379,446
5,91,8,2,0,112,44,1,120,46,1,10,157,167
5,92,56,11,1,138,49,6,194,60,7,68,193,261
5,101,4,3,0,45,8,0,49,11,0,7,53,60
5,102,5,2,0,22,18,1,27,20,1,7,41,48
5,111,1,0,0,15,8,0,16,8,0,1,23,24
5,112,5,4,0,17,13,0,22,17,0,9,30,39
5,113,2,1,0,40,22,0,42,23,0,3,62,65
5,114,16,5,0,96,38,1,112,43,1,21,135,156
5,121,28,8,0,162,62,1,190,70,1,36,225,261
5,122,5,1,0,14,5,0,19,6,0,6,19,25
5,123,20,4,0,101,72,0,121,76,0,24,173,197
5,124,2,1,0,27,17,1,29,18,1,3,45,48
5,131,4,3,0,61,9,1,65,12,1,7,71,78
5,132,38,16,0,317,124,3,355,140,3,54,444,498
5,133,1,0,0,23,10,0,24,10,0,1,33,34
5,134,3,0,0,50,20,1,53,20,1,3,71,74
5,141,0,0,0,81,27,1,81,27,1,0,109,109
5,142,15,8,0,153,59,0,168,67,0,23,212,235
5,143,39,7,2,98,31,2,137,38,4,48,131,179
5,151,0,0,0,4,13,0,4,13,0,0,17,17
5,152,1,2,0,14,13,0,15,15,0,3,27,30
5,153,10,1,0,43,12,4,53,13,4,11,59,70
5,163,18,6,0,173,85,7,191,91,7,24,265,289
5,164,5,0,0,23,6,0,28,6,0,5,29,34
5,171,10,2,0,154,41,0,164,43,0,12,195,207
5,172,4,1,0,108,39,0,112,40,0,5,147,152
5,173,71,21,0,757,269,4,828,290,4,92,1030,1122
5,181,9,1,0,44,22,5,53,23,5,10,71,81
5,182,5,1,0,27,13,0,32,14,0,6,40,46
5,191,3,0,0,57,35,0,60,35,0,3,92,95
5,192,4,5,0,36,12,0,40,17,0,9,48,57
5,201,0,1,0,15,5,0,15,6,0,1,20,21
6,1,787,106,127,884,469,97,1671,575,224,1020,1450,2470
6,2,332,56,30,848,430,105,1180,486,135,418,1383,1801
6,3,3158,567,653,2994,1781,570,6152,2348,1223,4378,5345,9723
6,4,10521,2327,684,23541,13067,1355,34062,15394,2039,13532,37963,51495
6,5,5875,1441,162,14891,8218,1312,20766,9659,1474,7478,24421,31899
6,6,46759,8896,2136,85107,38092,7289,131866,46988,9425,57791,130488,188279
6,7,2463,555,212,7151,4517,1663,9614,5072,1875,3230,13331,16561
6,8,25333,4992,2500,25303,12061,3401,50636,17053,5901,32825,40765,73590
6,9,3115,820,150,10235,6584,1866,13350,7404,2016,4085,18685,22770
6,10,275,66,16,1178,671,131,1453,737,147,357,1980,2337
6,11,1885,424,350,2627,1417,1274,4512,1841,1624,2659,5318,7977
6,12,316,73,39,1715,915,476,2031,988,515,428,3106,3534
6,15,4,1,0,86,48,1,90,49,1,5,135,140
6,16,1,1,0,35,26,0,36,27,0,2,61,63
6,17,47,19,0,515,212,13,562,231,13,66,740,806
6,18,54,20,0,684,291,46,738,311,46,74,1021,1095
6,21,1395,283,739,389,262,212,1784,545,951,2417,863,3280
6,22,1008,230,138,1952,1373,757,2960,1603,895,1376,4082,5458
6,23,191,52,48,1579,888,573,1770,940,621,291,3040,3331
6,24,187,50,29,1119,599,198,1306,649,227,266,1916,2182
6,31,268,59,9,1286,606,73,1554,665,82,336,1965,2301
6,32,354,79,0,1679,966,90,2033,1045,90,433,2735,3168
6,33,63,19,0,759,435,47,822,454,47,82,1241,1323
6,34,520,115,30,833,477,92,1353,592,122,665,1402,2067
6,35,3133,807,148,4223,2377,202,7356,3184,350,4088,6802,10890
6,36,642,153,24,2715,1701,210,3357,1854,234,819,4626,5445
6,41,3842,885,551,6234,4417,954,10076,5302,1505,5278,11605,16883
6,43,7790,1858,382,12892,8693,514,20682,10551,896,10030,22099,32129
6,44,1685,400,72,4057,2699,546,5742,3099,618,2157,7302,9459
6,45,1679,393,72,7060,4784,437,8739,5177,509,2144,12281,14425
6,46,943,244,89,2340,1923,214,3283,2167,303,1276,4477,5753
6,47,1080,272,61,5145,3059,655,6225,3331,716,1413,8859,10272
6,48,232,68,11,2415,1180,402,2647,1248,413,311,3997,4308
6,49,751,194,26,3187,2192,211,3938,2386,237,971,5590,6561
6,51,71,19,0,624,290,44,695,309,44,90,958,1048
6,52,207,48,1,1040,574,91,1247,622,92,256,1705,1961
6,61,82,19,0,331,176,22,413,195,22,101,529,630
6,62,77,18,1,537,276,34,614,294,35,96,847,943
6,71,152,34,1,900,366,91,1052,400,92,187,1357,1544
6,72,511,94,25,1683,594,215,2194,688,240,630,2492,3122
6,73,27,11,0,501,193,28,528,204,28,38,722,760
6,74,1333,263,136,2243,1007,502,3576,1270,638,1732,3752,5484
6,75,128,39,4,1080,449,113,1208,488,117,171,1642,1813
6,76,73,12,2,951,372,93,1024,384,95,87,1416,1503
6,81,95,21,0,1046,473,98,1141,494,98,116,1617,1733
6,82,17,2,0,473,224,19,490,226,19,19,716,735
6,83,117,23,0,911,430,57,1028,453,57,140,1398,1538
6,91,24,7,0,469,212,32,493,219,32,31,713,744
6,92,107,18,0,481,231,56,588,249,56,125,768,893
6,101,10,4,0,131,50,10,141,54,10,14,191,205
6,102,7,2,0,119,54,9,126,56,9,9,182,191
6,111,5,0,0,19,16,0,24,16,0,5,35,40
6,112,9,2,0,42,28,0,51,30,0,11,70,81
6,113,8,5,0,45,53,0,53,58,0,13,98,111
6,114,23,19,0,164,104,6,187,123,6,42,274,316
6,121,25,6,0,171,96,7,196,102,7,31,274,305
6,122,5,1,0,7,11,0,12,12,0,6,18,24
6,123,19,5,0,91,49,0,110,54,0,24,140,164
6,124,3,0,0,13,15,0,16,15,0,3,28,31
6,131,11,4,0,98,42,7,109,46,7,15,147,162
6,132,79,19,0,560,271,49,639,290,49,98,880,978
6,133,2,1,0,53,26,0,55,27,0,3,79,82
6,134,4,3,0,112,62,1,116,65,1,7,175,182
