ZONE,COUNTY,TRIP MODE,QUANTITY
13,DEKALB,TNC,55
13,DEKALB,TOTAL,6202
13,DEKALB,WALK,147
14,DEKALB,BIKE,15
14,DEKALB,DRIVEALONEFREE,2234
14,DEKALB,DRIVEALONEPAY,80
14,DEKALB,SCHOOL_BUS,3
14,DEKALB,SHARED2FREE,1216
14,DEKALB,SHARED2PAY,11
14,DEKALB,SHARED3FREE,788
14,DEKALB,SHARED3PAY,10
14,DEKALB,TNC,46
14,DEKALB,TOTAL,4560
14,DEKALB,WALK,157
15,DEKALB,BIKE,1
15,DEKALB,DRIVEALONEFREE,303
15,DEKALB,DRIVEALONEPAY,9
15,DEKALB,SCHOOL_BUS,41
15,DEKALB,SHARED2FREE,146
15,DEKALB,SHARED2PAY,1
15,DEKALB,SHARED3FREE,102
15,DEKALB,SHARED3PAY,1
15,DEKALB,TNC,3
15,DEKALB,TOTAL,611
15,DEKALB,WALK,4
16,DEKALB,BIKE,1
16,DEKALB,DRIVEALONEFREE,692
16,DEKALB,DRIVEALONEPAY,35
16,DEKALB,PNR_PRMTRN,2
16,DEKALB,SCHOOL_BUS,56
16,DEKALB,SHARED2FREE,336
16,DEKALB,SHARED2PAY,7
16,DEKALB,SHARED3FREE,352
16,DEKALB,SHARED3PAY,3
16,DEKALB,TNC,9
16,DEKALB,TOTAL,1508
16,DEKALB,WALK,15
17,DEKALB,BIKE,3
17,DEKALB,DRIVEALONEFREE,842
17,DEKALB,DRIVEALONEPAY,64
17,DEKALB,PNR_PRMTRN,2
17,DEKALB,SCHOOL_BUS,113
17,DEKALB,SHARED2FREE,559
17,DEKALB,SHARED2PAY,6
17,DEKALB,SHARED3FREE,427
17,DEKALB,SHARED3PAY,10
17,DEKALB,TNC,17
17,DEKALB,TOTAL,2045
17,DEKALB,WALK,2
18,DEKALB,BIKE,5
18,DEKALB,DRIVEALONEFREE,700
18,DEKALB,DRIVEALONEPAY,42
18,DEKALB,PNR_PRMTRN,1
18,DEKALB,SCHOOL_BUS,31
18,DEKALB,SHARED2FREE,416
18,DEKALB,SHARED2PAY,1
18,DEKALB,SHARED3FREE,298
18,DEKALB,SHARED3PAY,2
18,DEKALB,TNC,6
18,DEKALB,TOTAL,1509
18,DEKALB,WALK,7
19,DEKALB,BIKE,1
19,DEKALB,DRIVEALONEFREE,543
19,DEKALB,DRIVEALONEPAY,34
19,DEKALB,PNR_PRMTRN,1
19,DEKALB,SCHOOL_BUS,77
19,DEKALB,SHARED2FREE,338
19,DEKALB,SHARED2PAY,5
19,DEKALB,SHARED3FREE,332
19,DEKALB,SHARED3PAY,7
19,DEKALB,TNC,13
19,DEKALB,TOTAL,1363
19,DEKALB,WALK,12
20,COBB,BIKE,1
20,COBB,DRIVEALONEFREE,346
20,COBB,DRIVEALONEPAY,12
20,COBB,SCHOOL_BUS,127
20,COBB,SHARED2FREE,264
20,COBB,SHARED2PAY,1
20,COBB,SHARED3FREE,212
20,COBB,SHARED3PAY,6
20,COBB,TNC,6
20,COBB,TOTAL,982
20,COBB,WALK,7
21,COBB,BIKE,2
21,COBB,DRIVEALONEFREE,391
21,COBB,DRIVEALONEPAY,30
21,COBB,SCHOOL_BUS,56
21,COBB,SHARED2FREE,274
21,COBB,SHARED2PAY,3
21,COBB,SHARED3FREE,270
21,COBB,SHARED3PAY,8
21,COBB,TNC,10
21,COBB,TOTAL,1049
21,COBB,WALK,5
22,COBB,DRIVEALONEFREE,518
22,COBB,DRIVEALONEPAY,22
22,COBB,SCHOOL_BUS,42
22,COBB,SHARED2FREE,311
22,COBB,SHARED2PAY,7
22,COBB,SHARED3FREE,230
22,COBB,SHARED3PAY,4
22,COBB,TNC,6
22,COBB,TOTAL,1148
22,COBB,WALK,8
23,COBB,DRIVEALONEFREE,147
23,COBB,DRIVEALONEPAY,9
23,COBB,SCHOOL_BUS,9
23,COBB,SHARED2FREE,65
23,COBB,SHARED3FREE,64
23,COBB,SHARED3PAY,3
23,COBB,TOTAL,298
23,COBB,WALK,1
24,COBB,BIKE,1
24,COBB,DRIVEALONEFREE,238
24,COBB,DRIVEALONEPAY,11
24,COBB,SCHOOL_BUS,43
24,COBB,SHARED2FREE,173
24,COBB,SHARED2PAY,2
24,COBB,SHARED3FREE,147
24,COBB,SHARED3PAY,3
24,COBB,TNC,9
24,COBB,TOTAL,628
24,COBB,WALK,1
25,COBB,BIKE,8
25,COBB,DRIVEALONEFREE,1144
25,COBB,DRIVEALONEPAY,41
25,COBB,SCHOOL_BUS,119
25,COBB,SHARED2FREE,713
25,COBB,SHARED2PAY,4
25,COBB,SHARED3FREE,667
25,COBB,SHARED3PAY,7
25,COBB,TNC,15
25,COBB,TOTAL,2776
25,COBB,WALK,58
26,GWINNETT,BIKE,16
26,GWINNETT,DRIVEALONEFREE,1590
26,GWINNETT,DRIVEALONEPAY,49
26,GWINNETT,KNR_ALLTRN,1
26,GWINNETT,PNR_PRMTRN,1
26,GWINNETT,SCHOOL_BUS,521
26,GWINNETT,SHARED2FREE,1257
26,GWINNETT,SHARED2PAY,6
26,GWINNETT,SHARED3FREE,1178
26,GWINNETT,SHARED3PAY,10
26,GWINNETT,TNC,38
26,GWINNETT,TOTAL,4760
26,GWINNETT,WALK,93
27,GWINNETT,BIKE,4
27,GWINNETT,DRIVEALONEFREE,771
27,GWINNETT,DRIVEALONEPAY,12
27,GWINNETT,PNR_PRMTRN,1
27,GWINNETT,SCHOOL_BUS,124
27,GWINNETT,SHARED2FREE,586
27,GWINNETT,SHARED2PAY,1
27,GWINNETT,SHARED3FREE,514
27,GWINNETT,SHARED3PAY,1
27,GWINNETT,TNC,10
27,GWINNETT,TOTAL,2048
27,GWINNETT,WALK,24
28,GWINNETT,BIKE,8
28,GWINNETT,DRIVEALONEFREE,906
28,GWINNETT,DRIVEALONEPAY,22
28,GWINNETT,SCHOOL_BUS,394
28,GWINNETT,SHARED2FREE,808
28,GWINNETT,SHARED2PAY,1
28,GWINNETT,SHARED3FREE,676
28,GWINNETT,SHARED3PAY,12
28,GWINNETT,TNC,31
28,GWINNETT,TOTAL,2911
28,GWINNETT,WALK,53
29,GWINNETT,BIKE,1
29,GWINNETT,DRIVEALONEFREE,63
29,GWINNETT,DRIVEALONEPAY,1
29,GWINNETT,SCHOOL_BUS,1
29,GWINNETT,SHARED2FREE,44
29,GWINNETT,SHARED3FREE,26
29,GWINNETT,SHARED3PAY,1
29,GWINNETT,TNC,1
29,GWINNETT,TOTAL,138
30,GWINNETT,BIKE,5
30,GWINNETT,DRIVEALONEFREE,1249
30,GWINNETT,DRIVEALONEPAY,41
30,GWINNETT,KNR_PRMTRN,1
30,GWINNETT,PNR_PRMTRN,1
30,GWINNETT,SCHOOL_BUS,122
30,GWINNETT,SHARED2FREE,741
30,GWINNETT,SHARED2PAY,3
30,GWINNETT,SHARED3FREE,621
30,GWINNETT,SHARED3PAY,7
30,GWINNETT,TNC,15
30,GWINNETT,TOTAL,2834
30,GWINNETT,WALK,28
31,ROCKDALE,BIKE,2
31,ROCKDALE,DRIVEALONEFREE,493
31,ROCKDALE,DRIVEALONEPAY,29
31,ROCKDALE,SCHOOL_BUS,43
31,ROCKDALE,SHARED2FREE,302
31,ROCKDALE,SHARED2PAY,2
31,ROCKDALE,SHARED3FREE,227
31,ROCKDALE,SHARED3PAY,8
31,ROCKDALE,TNC,12
31,ROCKDALE,TOTAL,1121
31,ROCKDALE,WALK,3
32,HENRY,BIKE,2
32,HENRY,DRIVEALONEFREE,933
32,HENRY,DRIVEALONEPAY,56
32,HENRY,KNR_ALLTRN,1
32,HENRY,SCHOOL_BUS,107
32,HENRY,SHARED2FREE,625
32,HENRY,SHARED2PAY,9
32,HENRY,SHARED3FREE,514
32,HENRY,SHARED3PAY,10
32,HENRY,TNC,18
32,HENRY,TOTAL,2294
32,HENRY,WALK,19
33,HENRY,DRIVEALONEFREE,838
33,HENRY,DRIVEALONEPAY,67
33,HENRY,KNR_PRMTRN,1
33,HENRY,SCHOOL_BUS,85
33,HENRY,SHARED2FREE,608
33,HENRY,SHARED2PAY,9
33,HENRY,SHARED3FREE,429
33,HENRY,SHARED3PAY,22
33,HENRY,TNC,17
33,HENRY,TOTAL,2090
33,HENRY,WALK,14
34,CLAYTON,BIKE,5
34,CLAYTON,DRIVEALONEFREE,698
34,CLAYTON,DRIVEALONEPAY,56
34,CLAYTON,PNR_PRMTRN,2
34,CLAYTON,SCHOOL_BUS,64
34,CLAYTON,SHARED2FREE,471
34,CLAYTON,SHARED2PAY,5
34,CLAYTON,SHARED3FREE,350
34,CLAYTON,SHARED3PAY,6
34,CLAYTON,TNC,10
34,CLAYTON,TOTAL,1678
34,CLAYTON,WALK,11
35,CLAYTON,BIKE,2
35,CLAYTON,DRIVEALONEFREE,814
35,CLAYTON,DRIVEALONEPAY,42
35,CLAYTON,PNR_PRMTRN,3
35,CLAYTON,SCHOOL_BUS,64
35,CLAYTON,SHARED2FREE,501
35,CLAYTON,SHARED2PAY,6
35,CLAYTON,SHARED3FREE,387
35,CLAYTON,SHARED3PAY,4
35,CLAYTON,TNC,7
35,CLAYTON,TOTAL,1839
35,CLAYTON,WALK,9
36,CLAYTON,BIKE,4
36,CLAYTON,DRIVEALONEFREE,708
36,CLAYTON,DRIVEALONEPAY,59
36,CLAYTON,KNR_PRMTRN,1
36,CLAYTON,PNR_ALLTRN,1
36,CLAYTON,PNR_PRMTRN,2
36,CLAYTON,SCHOOL_BUS,54
36,CLAYTON,SHARED2FREE,440
36,CLAYTON,SHARED2PAY,5
36,CLAYTON,SHARED3FREE,336
36,CLAYTON,SHARED3PAY,4
36,CLAYTON,TNC,11
36,CLAYTON,TOTAL,1639
36,CLAYTON,WALK,14
37,FAYETTE,DRIVEALONEFREE,99
37,FAYETTE,DRIVEALONEPAY,7
37,FAYETTE,SCHOOL_BUS,5
37,FAYETTE,SHARED2FREE,50
37,FAYETTE,SHARED3FREE,34
37,FAYETTE,TNC,2
37,FAYETTE,TOTAL,198
37,FAYETTE,WALK,1
38,FAYETTE,BIKE,7
38,FAYETTE,DRIVEALONEFREE,1032
38,FAYETTE,DRIVEALONEPAY,70
38,FAYETTE,PNR_PRMTRN,1
38,FAYETTE,SCHOOL_BUS,112
38,FAYETTE,SHARED2FREE,656
38,FAYETTE,SHARED2PAY,10
38,FAYETTE,SHARED3FREE,527
38,FAYETTE,SHARED3PAY,21
38,FAYETTE,TNC,29
38,FAYETTE,TOTAL,2497
38,FAYETTE,WALK,32
39,DOUGLAS,BIKE,6
39,DOUGLAS,DRIVEALONEFREE,1620
39,DOUGLAS,DRIVEALONEPAY,127
39,DOUGLAS,KNR_ALLTRN,2
39,DOUGLAS,PNR_ALLTRN,1
39,DOUGLAS,PNR_PRMTRN,1
39,DOUGLAS,SCHOOL_BUS,106
39,DOUGLAS,SHARED2FREE,948
39,DOUGLAS,SHARED2PAY,15
39,DOUGLAS,SHARED3FREE,718
39,DOUGLAS,SHARED3PAY,27
39,DOUGLAS,TNC,31
39,DOUGLAS,TOTAL,3673
39,DOUGLAS,WALK,71
40,CHEROKEE,BIKE,4
40,CHEROKEE,DRIVEALONEFREE,768
40,CHEROKEE,DRIVEALONEPAY,43
40,CHEROKEE,SCHOOL_BUS,63
40,CHEROKEE,SHARED2FREE,458
40,CHEROKEE,SHARED2PAY,6
40,CHEROKEE,SHARED3FREE,339
40,CHEROKEE,SHARED3PAY,7
40,CHEROKEE,TNC,13
40,CHEROKEE,TOTAL,1712
40,CHEROKEE,WALK,11
41,CHEROKEE,BIKE,42
41,CHEROKEE,DRIVEALONEFREE,3770
41,CHEROKEE,DRIVEALONEPAY,105
41,CHEROKEE,KNR_ALLTRN,1
41,CHEROKEE,PNR_ALLTRN,1
41,CHEROKEE,PNR_PRMTRN,3
41,CHEROKEE,SCHOOL_BUS,619
41,CHEROKEE,SHARED2FREE,2279
41,CHEROKEE,SHARED2PAY,7
41,CHEROKEE,SHARED3FREE,2001
41,CHEROKEE,SHARED3PAY,15
41,CHEROKEE,TNC,89
41,CHEROKEE,TOTAL,9414
41,CHEROKEE,WALK,473
41,CHEROKEE,WALK_ALLTRN,9
42,CHEROKEE,BIKE,15
42,CHEROKEE,DRIVEALONEFREE,1400
42,CHEROKEE,DRIVEALONEPAY,41
42,CHEROKEE,KNR_ALLTRN,1
42,CHEROKEE,PNR_PRMTRN,2
42,CHEROKEE,SCHOOL_BUS,17
42,CHEROKEE,SHARED2FREE,540
42,CHEROKEE,SHARED2PAY,2
42,CHEROKEE,SHARED3FREE,342
42,CHEROKEE,SHARED3PAY,8
42,CHEROKEE,TNC,28
42,CHEROKEE,TOTAL,2545
42,CHEROKEE,WALK,139
42,CHEROKEE,WALK_ALLTRN,10
43,COWETA,BIKE,4
43,COWETA,DRIVEALONEFREE,1309
43,COWETA,DRIVEALONEPAY,51
43,COWETA,PNR_PRMTRN,1
43,COWETA,SCHOOL_BUS,20
43,COWETA,SHARED2FREE,554
43,COWETA,SHARED2PAY,3
43,COWETA,SHARED3FREE,450
43,COWETA,SHARED3PAY,6
43,COWETA,TNC,19
43,COWETA,TOTAL,2496
43,COWETA,WALK,72
43,COWETA,WALK_ALLTRN,7
44,COWETA,BIKE,3
44,COWETA,DRIVEALONEFREE,968
44,COWETA,DRIVEALONEPAY,29
44,COWETA,PNR_PRMTRN,1
44,COWETA,SCHOOL_BUS,326
44,COWETA,SHARED2FREE,619
44,COWETA,SHARED2PAY,3
44,COWETA,SHARED3FREE,573
44,COWETA,SHARED3PAY,8
44,COWETA,TNC,26
44,COWETA,TOTAL,2617
44,COWETA,WALK,61
45,FORSYTH,BIKE,23
45,FORSYTH,DRIVEALONEFREE,2368
45,FORSYTH,DRIVEALONEPAY,106
45,FORSYTH,KNR_PRMTRN,2
45,FORSYTH,PNR_PRMTRN,2
45,FORSYTH,SCHOOL_BUS,1325
45,FORSYTH,SHARED2FREE,2091
45,FORSYTH,SHARED2PAY,10
45,FORSYTH,SHARED3FREE,1832
45,FORSYTH,SHARED3PAY,27
45,FORSYTH,TNC,65
45,FORSYTH,TOTAL,8061
45,FORSYTH,WALK,203
45,FORSYTH,WALK_ALLTRN,7
46,FORSYTH,BIKE,9
46,FORSYTH,DRIVEALONEFREE,1012
46,FORSYTH,DRIVEALONEPAY,57
46,FORSYTH,KNR_ALLTRN,1
46,FORSYTH,PNR_ALLTRN,1
46,FORSYTH,PNR_PRMTRN,3
46,FORSYTH,SCHOOL_BUS,5
46,FORSYTH,SHARED2FREE,310
46,FORSYTH,SHARED2PAY,5
46,FORSYTH,SHARED3FREE,183
46,FORSYTH,SHARED3PAY,2
46,FORSYTH,TNC,17
46,FORSYTH,TOTAL,1649
46,FORSYTH,WALK,40
46,FORSYTH,WALK_ALLTRN,4
47,PAULDING,BIKE,3
47,PAULDING,DRIVEALONEFREE,748
47,PAULDING,DRIVEALONEPAY,56
47,PAULDING,SCHOOL_BUS,71
47,PAULDING,SHARED2FREE,312
47,PAULDING,SHARED2PAY,1
47,PAULDING,SHARED3FREE,201
47,PAULDING,SHARED3PAY,6
47,PAULDING,TNC,14
47,PAULDING,TOTAL,1468
47,PAULDING,WALK,52
47,PAULDING,WALK_ALLTRN,4
48,BARTOW,BIKE,13
48,BARTOW,DRIVEALONEFREE,2153
48,BARTOW,DRIVEALONEPAY,142
48,BARTOW,PNR_PRMTRN,3
48,BARTOW,SCHOOL_BUS,225
48,BARTOW,SHARED2FREE,1284
48,BARTOW,SHARED2PAY,6
48,BARTOW,SHARED3FREE,1115
48,BARTOW,SHARED3PAY,23
48,BARTOW,TNC,43
48,BARTOW,TOTAL,5083
48,BARTOW,WALK,76
49,BARTOW,BIKE,1
49,BARTOW,DRIVEALONEFREE,160
49,BARTOW,DRIVEALONEPAY,14
49,BARTOW,SCHOOL_BUS,31
49,BARTOW,SHARED2FREE,109
49,BARTOW,SHARED2PAY,1
49,BARTOW,SHARED3FREE,88
49,BARTOW,SHARED3PAY,2
49,BARTOW,TNC,2
49,BARTOW,TOTAL,408
50,CARROLL,BIKE,5
50,CARROLL,DRIVEALONEFREE,760
50,CARROLL,DRIVEALONEPAY,43
50,CARROLL,KNR_ALLTRN,1
50,CARROLL,PNR_PRMTRN,2
50,CARROLL,SCHOOL_BUS,116
50,CARROLL,SHARED2FREE,538
50,CARROLL,SHARED2PAY,5
50,CARROLL,SHARED3FREE,530
50,CARROLL,SHARED3PAY,22
50,CARROLL,TNC,19
50,CARROLL,TOTAL,2061
50,CARROLL,WALK,20
51,CARROLL,DRIVEALONEFREE,311
51,CARROLL,DRIVEALONEPAY,6
51,CARROLL,KNR_ALLTRN,1
51,CARROLL,SCHOOL_BUS,47
51,CARROLL,SHARED2FREE,202
51,CARROLL,SHARED2PAY,2
51,CARROLL,SHARED3FREE,204
51,CARROLL,SHARED3PAY,6
51,CARROLL,TNC,4
51,CARROLL,TOTAL,790
51,CARROLL,WALK,7
52,SPALDING,BIKE,40
52,SPALDING,DRIVEALONEFREE,4433
52,SPALDING,DRIVEALONEPAY,192
52,SPALDING,KNR_ALLTRN,1
52,SPALDING,PNR_ALLTRN,1
52,SPALDING,PNR_PRMTRN,4
52,SPALDING,SCHOOL_BUS,569
52,SPALDING,SHARED2FREE,3198
52,SPALDING,SHARED2PAY,21
52,SPALDING,SHARED3FREE,2437
52,SPALDING,SHARED3PAY,30
52,SPALDING,TNC,131
52,SPALDING,TOTAL,11405
52,SPALDING,WALK,344
52,SPALDING,WALK_ALLTRN,4
53,NEWTON,BIKE,49
53,NEWTON,DRIVEALONEFREE,4328
53,NEWTON,DRIVEALONEPAY,242
53,NEWTON,KNR_ALLTRN,2
53,NEWTON,KNR_PRMTRN,1
53,NEWTON,PNR_ALLTRN,2
53,NEWTON,PNR_PRMTRN,4
53,NEWTON,SCHOOL_BUS,244
53,NEWTON,SHARED2FREE,2368
53,NEWTON,SHARED2PAY,26
53,NEWTON,SHARED3FREE,1734
53,NEWTON,SHARED3PAY,24
53,NEWTON,TNC,103
53,NEWTON,TOTAL,9450
53,NEWTON,WALK,319
53,NEWTON,WALK_ALLTRN,4
54,NEWTON,BIKE,30
54,NEWTON,DRIVEALONEFREE,4561
54,NEWTON,DRIVEALONEPAY,258
54,NEWTON,KNR_ALLTRN,2
54,NEWTON,PNR_ALLTRN,1
54,NEWTON,SCHOOL_BUS,404
54,NEWTON,SHARED2FREE,2019
54,NEWTON,SHARED2PAY,20
54,NEWTON,SHARED3FREE,1602
54,NEWTON,SHARED3PAY,30
54,NEWTON,TNC,94
54,NEWTON,TOTAL,9325
54,NEWTON,WALK,271
54,NEWTON,WALK_ALLTRN,33
55,WALTON,BIKE,45
55,WALTON,DRIVEALONEFREE,3959
55,WALTON,DRIVEALONEPAY,213
55,WALTON,KNR_ALLTRN,1
55,WALTON,PNR_PRMTRN,1
55,WALTON,SCHOOL_BUS,123
55,WALTON,SHARED2FREE,1933
55,WALTON,SHARED2PAY,17
55,WALTON,SHARED3FREE,1322
55,WALTON,SHARED3PAY,27
55,WALTON,TNC,66
55,WALTON,TOTAL,8040
55,WALTON,WALK,325
55,WALTON,WALK_ALLTRN,8
56,BARROW,BIKE,18
56,BARROW,DRIVEALONEFREE,3380
56,BARROW,DRIVEALONEPAY,199
56,BARROW,KNR_ALLTRN,5
56,BARROW,PNR_ALLTRN,1
56,BARROW,PNR_PRMTRN,2
56,BARROW,SCHOOL_BUS,58
56,BARROW,SHARED2FREE,1413
56,BARROW,SHARED2PAY,16
56,BARROW,SHARED3FREE,986
56,BARROW,SHARED3PAY,29
56,BARROW,TNC,46
56,BARROW,TOTAL,6391
56,BARROW,WALK,223
56,BARROW,WALK_ALLTRN,15
57,HALL,BIKE,12
57,HALL,DRIVEALONEFREE,1746
57,HALL,DRIVEALONEPAY,82
57,HALL,KNR_ALLTRN,1
57,HALL,PNR_ALLTRN,1
57,HALL,SCHOOL_BUS,5
57,HALL,SHARED2FREE,687
57,HALL,SHARED2PAY,4
57,HALL,SHARED3FREE,503
57,HALL,SHARED3PAY,11
57,HALL,TNC,33
57,HALL,TOTAL,3175
57,HALL,WALK,82
57,HALL,WALK_ALLTRN,8
58,HALL,BIKE,56
58,HALL,DRIVEALONEFREE,7878
58,HALL,DRIVEALONEPAY,689
58,HALL,KNR_ALLTRN,4
58,HALL,PNR_ALLTRN,8
58,HALL,PNR_PRMTRN,2
58,HALL,SCHOOL_BUS,95
58,HALL,SHARED2FREE,2426
58,HALL,SHARED2PAY,42
58,HALL,SHARED3FREE,1533
58,HALL,SHARED3PAY,42
58,HALL,TNC,125
58,HALL,TOTAL,13583
58,HALL,WALK,634
58,HALL,WALK_ALLTRN,49
59,DAWSON,BIKE,32
59,DAWSON,DRIVEALONEFREE,8713
59,DAWSON,DRIVEALONEPAY,531
59,DAWSON,KNR_ALLTRN,8
59,DAWSON,PNR_ALLTRN,5
59,DAWSON,SHARED2FREE,3364
59,DAWSON,SHARED2PAY,34
59,DAWSON,SHARED3FREE,2498
59,DAWSON,SHARED3PAY,64
59,DAWSON,TNC,140
59,DAWSON,TOTAL,15829
59,DAWSON,WALK,398
59,DAWSON,WALK_ALLTRN,42
60,,BIKE,7
60,,DRIVEALONEFREE,1612
60,,DRIVEALONEPAY,101
60,,SHARED2FREE,493
60,,SHARED2PAY,6
60,,SHARED3FREE,321
60,,SHARED3PAY,8
60,,TNC,29
60,,TOTAL,2680
60,,WALK,87
60,,WALK_ALLTRN,16
61,,BIKE,75
61,,DRIVEALONEFREE,11931
61,,DRIVEALONEPAY,1248
61,,KNR_ALLTRN,10
61,,PNR_ALLTRN,8
61,,PNR_PRMTRN,3
61,,SCHOOL_BUS,151
61,,SHARED2FREE,3430
61,,SHARED2PAY,83
61,,SHARED3FREE,1762
61,,SHARED3PAY,89
61,,TNC,217
61,,TOTAL,19960
61,,WALK,844
61,,WALK_ALLTRN,109
62,,BIKE,21
62,,DRIVEALONEFREE,2830
62,,DRIVEALONEPAY,212
62,,KNR_ALLTRN,2
62,,PNR_ALLTRN,1
62,,PNR_PRMTRN,3
62,,SCHOOL_BUS,100
62,,SHARED2FREE,1134
62,,SHARED2PAY,17
62,,SHARED3FREE,732
62,,SHARED3PAY,18
62,,TNC,34
62,,TOTAL,5299
62,,WALK,184
62,,WALK_ALLTRN,11
63,,BIKE,47
63,,DRIVEALONEFREE,2793
