ORIG,DEST,WRKSOV,WRKHOV,WRKTRN,NWKSOV,NWKHOV,NWKTRN,ALLSOV,ALLHOV,ALLTRN,WRKALL,NWKALL,ALLALL
1,46,72,14,9,112,46,27,184,60,36,95,185,280
1,47,97,25,5,313,124,73,410,149,78,127,510,637
1,48,70,16,0,357,123,37,427,139,37,86,517,603
1,49,59,18,2,230,86,27,289,104,29,79,343,422
1,51,13,2,0,45,35,0,58,37,0,15,80,95
1,52,49,6,1,127,34,4,176,40,5,56,165,221
1,61,7,1,0,21,17,0,28,18,0,8,38,46
1,62,13,4,0,42,20,1,55,24,1,17,63,80
1,71,1648,449,1,7320,6052,19,8968,6501,20,2098,13391,15489
1,72,5273,1367,40,12836,14873,92,18109,16240,132,6680,27801,34481
1,73,96,31,0,906,450,4,1002,481,4,127,1360,1487
1,74,4518,1092,7,7053,8540,49,11571,9632,56,5617,15642,21259
1,75,241,79,0,1022,743,10,1263,822,10,320,1775,2095
1,76,174,30,0,869,505,2,1043,535,2,204,1376,1580
1,81,15,7,0,96,43,2,111,50,2,22,141,163
1,82,7,0,0,45,20,1,52,20,1,7,66,73
1,83,11,6,0,47,21,2,58,27,2,17,70,87
1,91,8,1,0,39,21,0,47,22,0,9,60,69
1,92,27,14,0,99,54,3,126,68,3,41,156,197
1,101,43,10,0,457,140,1,500,150,1,53,598,651
1,102,24,12,0,375,127,3,399,139,3,36,505,541
1,111,3,1,0,58,26,0,61,27,0,4,84,88
1,112,35,8,0,83,39,1,118,47,1,43,123,166
1,113,14,6,0,92,44,0,106,50,0,20,136,156
1,114,95,23,0,270,158,0,365,181,0,118,428,546
1,121,2,0,0,11,2,0,13,2,0,2,13,15
1,122,0,0,0,1,1,0,1,1,0,0,2,2
1,123,1,0,0,10,2,0,11,2,0,1,12,13
1,124,0,0,0,2,3,0,2,3,0,0,5,5
1,131,0,0,0,1,0,0,1,0,0,0,1,1
1,132,0,0,0,18,14,1,18,14,1,0,33,33
1,134,0,0,0,2,1,0,2,1,0,0,3,3
1,141,209,38,0,4625,2313,23,4834,2351,23,247,6961,7208
1,142,2047,538,0,16486,14463,94,18533,15001,94,2585,31043,33628
1,143,8498,2242,5,26345,32793,74,34843,35035,79,10745,59212,69957
1,151,27,10,0,367,110,0,394,120,0,37,477,514
1,152,220,43,0,724,255,0,944,298,0,263,979,1242
1,153,169,38,0,924,365,0,1093,403,0,207,1289,1496
1,163,11,4,0,99,31,2,110,35,2,15,132,147
1,164,1,0,0,5,0,0,6,0,0,1,5,6
1,171,15,3,0,192,80,0,207,83,0,18,272,290
1,172,1,0,0,51,25,0,52,25,0,1,76,77
1,173,56,8,0,305,126,0,361,134,0,64,431,495
1,181,3,1,0,5,6,0,8,7,0,4,11,15
1,182,0,0,0,3,5,0,3,5,0,0,8,8
1,191,33,10,0,286,119,2,319,129,2,43,407,450
1,192,25,6,0,169,61,0,194,67,0,31,230,261
1,201,78,27,0,1107,607,0,1185,634,0,105,1714,1819
2,1,13279,3392,213,25905,32213,185,39184,35605,398,16884,58303,75187
2,2,20219,4944,120,59879,70030,320,80098,74974,440,25283,130229,155512
2,3,4982,1117,102,7938,8076,120,12920,9193,222,6201,16134,22335
2,4,1260,233,138,1339,865,101,2599,1098,239,1631,2305,3936
2,5,161,39,28,246,140,56,407,179,84,228,442,670
2,6,740,126,137,721,408,154,1461,534,291,1003,1283,2286
2,7,127,22,18,205,119,65,332,141,83,167,389,556
2,8,560,134,277,294,260,159,854,394,436,971,713,1684
2,9,117,24,9,177,93,99,294,117,108,150,369,519
2,10,40,6,2,46,40,2,86,46,4,48,88,136
2,11,103,30,21,93,62,30,196,92,51,154,185,339
2,12,28,5,4,51,47,4,79,52,8,37,102,139
2,15,12,3,0,292,198,1,304,201,1,15,491,506
2,16,8,3,0,187,133,0,195,136,0,11,320,331
2,17,386,123,0,3871,3412,16,4257,3535,16,509,7299,7808
2,18,611,176,0,3844,3319,13,4455,3495,13,787,7176,7963
2,21,55,22,26,11,21,6,66,43,32,103,38,141
2,22,64,17,6,69,49,20,133,66,26,87,138,225
2,23,14,5,3,55,32,13,69,37,16,22,100,122
2,24,27,4,0,49,20,2,76,24,2,31,71,102
2,31,427,128,0,1200,842,21,1627,970,21,555,2063,2618
2,32,2359,659,1,10633,11929,16,12992,12588,17,3019,22578,25597
2,33,37,12,0,243,130,0,280,142,0,49,373,422
2,34,494,118,6,577,493,19,1071,611,25,618,1089,1707
2,35,1215,237,19,1164,895,24,2379,1132,43,1471,2083,3554
2,36,119,17,2,322,229,9,441,246,11,138,560,698
2,41,2455,523,63,3882,4345,73,6337,4868,136,3041,8300,11341
2,43,510,81,59,587,454,59,1097,535,118,650,1100,1750
2,44,578,139,15,955,848,35,1533,987,50,732,1838,2570
2,45,28,7,7,100,63,10,128,70,17,42,173,215
2,46,54,10,1,75,50,9,129,60,10,65,134,199
2,47,79,19,5,178,106,19,257,125,24,103,303,406
2,48,55,15,2,225,111,17,280,126,19,72,353,425
2,49,50,16,5,152,105,13,202,121,18,71,270,341
2,51,11,3,0,47,37,1,58,40,1,14,85,99
2,52,45,4,0,79,42,1,124,46,1,49,122,171
2,61,8,1,0,17,10,0,25,11,0,9,27,36
2,62,8,4,0,25,19,0,33,23,0,12,44,56
2,71,257,77,1,1273,693,5,1530,770,6,335,1971,2306
2,72,1100,285,10,2424,2510,20,3524,2795,30,1395,4954,6349
2,73,24,7,0,289,118,0,313,125,0,31,407,438
2,74,2991,764,9,5255,6445,23,8246,7209,32,3764,11723,15487
2,75,132,37,0,550,442,2,682,479,2,169,994,1163
2,76,56,12,1,290,146,3,346,158,4,69,439,508
2,81,20,3,0,70,33,2,90,36,2,23,105,128
2,82,6,2,0,26,20,1,32,22,1,8,47,55
2,83,6,2,0,25,32,0,31,34,0,8,57,65
2,91,8,1,0,34,10,0,42,11,0,9,44,53
2,92,27,5,0,52,17,1,79,22,1,32,70,102
2,101,12,4,0,108,40,0,120,44,0,16,148,164
2,102,8,5,0,100,45,0,108,50,0,13,145,158
2,111,1,0,0,57,8,0,58,8,0,1,65,66
2,112,13,3,0,51,28,0,64,31,0,16,79,95
2,113,9,1,0,72,47,0,81,48,0,10,119,129
2,114,48,11,0,189,70,0,237,81,0,59,259,318
2,121,2,2,0,9,1,0,11,3,0,4,10,14
2,122,0,0,0,0,3,0,0,3,0,0,3,3
2,123,1,0,0,12,0,0,13,0,0,1,12,13
2,124,0,0,0,1,1,0,1,1,0,0,2,2
2,131,0,0,0,3,1,0,3,1,0,0,4,4
2,132,9,0,0,16,18,0,25,18,0,9,34,43
2,133,0,1,0,0,1,0,0,2,0,1,1,2
2,134,0,0,0,1,2,0,1,2,0,0,3,3
2,141,45,9,0,1213,524,7,1258,533,7,54,1744,1798
2,142,388,80,0,3447,2126,22,3835,2206,22,468,5595,6063
2,143,1011,271,0,3116,3270,7,4127,3541,7,1282,6393,7675
2,151,9,5,0,84,40,0,93,45,0,14,124,138
2,152,64,15,0,177,82,0,241,97,0,79,259,338
2,153,33,9,0,221,110,1,254,119,1,42,332,374
2,163,7,2,0,57,16,1,64,18,1,9,74,83
2,164,1,0,0,5,0,0,6,0,0,1,5,6
2,171,12,3,0,154,73,0,166,76,0,15,227,242
2,172,1,3,0,40,24,0,41,27,0,4,64,68
2,173,34,5,0,246,84,2,280,89,2,39,332,371
2,181,1,0,0,2,1,0,3,1,0,1,3,4
2,182,2,2,0,2,2,1,4,4,1,4,5,9
2,191,9,2,0,106,28,1,115,30,1,11,135,146
2,192,6,5,0,62,17,0,68,22,0,11,79,90
2,201,25,8,0,342,179,0,367,187,0,33,521,554
3,1,3719,821,177,6856,4543,214,10575,5364,391,4717,11613,16330
3,2,3383,866,55,10151,8470,189,13534,9336,244,4304,18810,23114
3,3,50037,11081,730,82674,66766,1412,132711,77847,2142,61848,150852,212700
3,4,6563,1486,409,14027,10651,695,20590,12137,1104,8458,25373,33831
3,5,799,177,73,1913,930,575,2712,1107,648,1049,3418,4467
3,6,2497,526,599,4028,1896,999,6525,2422,1598,3622,6923,10545
3,7,407,94,81,1399,475,613,1806,569,694,582,2487,3069
3,8,1730,415,1001,1220,790,799,2950,1205,1800,3146,2809,5955
3,9,346,82,49,1023,502,764,1369,584,813,477,2289,2766
3,10,112,16,6,451,169,53,563,185,59,134,673,807
3,11,342,72,92,573,223,366,915,295,458,506,1162,1668
3,12,88,17,6,442,156,131,530,173,137,111,729,840
3,15,5,3,0,218,93,1,223,96,1,8,312,320
3,16,5,5,0,118,85,0,123,90,0,10,203,213
3,17,150,41,0,2019,799,19,2169,840,19,191,2837,3028
3,18,257,50,0,2069,940,20,2326,990,20,307,3029,3336
3,21,160,46,143,69,43,40,229,89,183,349,152,501
3,22,165,45,23,402,195,212,567,240,235,233,809,1042
3,23,37,18,6,348,153,138,385,171,144,61,639,700
3,24,42,17,3,282,166,59,324,183,62,62,507,569
3,31,523,125,5,2218,1007,55,2741,1132,60,653,3280,3933
3,32,2450,723,7,11121,9701,78,13571,10424,85,3180,20900,24080
3,33,117,22,0,997,471,23,1114,493,23,139,1491,1630
3,34,983,250,23,1732,1143,87,2715,1393,110,1256,2962,4218
3,35,6543,1632,161,10344,7208,231,16887,8840,392,8336,17783,26119
3,36,518,115,8,2584,1308,111,3102,1423,119,641,4003,4644
3,41,16868,4195,415,32886,28234,703,49754,32429,1118,21478,61823,83301
3,43,1510,327,175,2711,1474,241,4221,1801,416,2012,4426,6438
3,44,1750,386,82,4189,2381,350,5939,2767,432,2218,6920,9138
3,45,127,33,17,506,175,175,633,208,192,177,856,1033
3,46,164,32,26,342,181,76,506,213,102,222,599,821
3,47,223,53,27,1101,419,347,1324,472,374,303,1867,2170
3,48,121,20,4,1159,390,193,1280,410,197,145,1742,1887
3,49,128,26,3,800,323,115,928,349,118,157,1238,1395
3,51,35,8,0,302,111,15,337,119,15,43,428,471
3,52,113,31,1,501,201,36,614,232,37,145,738,883
3,61,23,6,0,119,34,5,142,40,5,29,158,187
3,62,24,8,0,161,61,8,185,69,8,32,230,262
3,71,214,54,0,1499,684,44,1713,738,44,268,2227,2495
3,72,958,184,36,2867,1381,155,3825,1565,191,1178,4403,5581
3,73,40,8,1,613,289,9,653,297,10,49,911,960
3,74,3621,836,70,6833,5087,230,10454,5923,300,4527,12150,16677
3,75,224,43,2,1396,690,48,1620,733,50,269,2134,2403
3,76,76,18,0,849,304,27,925,322,27,94,1180,1274
3,81,25,4,0,354,113,19,379,117,19,29,486,515
3,82,6,3,0,183,70,5,189,73,5,9,258,267
3,83,29,7,0,230,128,9,259,135,9,36,367,403
3,91,13,6,0,170,59,11,183,65,11,19,240,259
3,92,33,8,0,218,52,35,251,60,35,41,305,346
3,101,16,9,0,220,75,6,236,84,6,25,301,326
3,102,7,3,0,233,100,1,240,103,1,10,334,344
3,111,4,1,0,67,33,0,71,34,0,5,100,105
3,112,19,7,0,56,34,0,75,41,0,26,90,116
3,113,8,3,0,120,49,0,128,52,0,11,169,180
3,114,55,9,0,304,117,0,359,126,0,64,421,485
3,121,6,2,0,94,40,2,100,42,2,8,136,144
3,122,3,0,0,4,1,0,7,1,0,3,5,8
3,123,10,1,0,44,10,0,54,11,0,11,54,65
3,124,0,0,0,11,1,0,11,1,0,0,12,12
3,131,1,0,0,26,6,0,27,6,0,1,32,33
3,132,23,8,0,155,51,8,178,59,8,31,214,245
3,133,0,1,0,15,3,0,15,4,0,1,18,19
3,134,2,0,0,22,12,0,24,12,0,2,34,36
3,141,38,13,0,1129,452,19,1167,465,19,51,1600,1651
3,142,228,52,1,2950,1104,96,3178,1156,97,281,4150,4431
3,143,454,99,1,1830,931,61,2284,1030,62,554,2822,3376
3,151,3,2,0,66,34,0,69,36,0,5,100,105
3,152,40,9,0,155,64,0,195,73,0,49,219,268
3,153,28,10,0,252,142,3,280,152,3,38,397,435
3,163,12,8,0,253,77,14,265,85,14,20,344,364
3,164,1,1,0,23,18,1,24,19,1,2,42,44
3,171,10,1,0,330,133,0,340,134,0,11,463,474
3,172,2,1,0,98,42,0,100,43,0,3,140,143
3,173,46,14,0,846,299,10,892,313,10,60,1155,1215
3,181,2,1,0,33,17,6,35,18,6,3,56,59
3,182,6,0,0,15,6,1,21,6,1,6,22,28
3,191,11,6,0,198,67,7,209,73,7,17,272,289
3,192,11,4,0,102,54,0,113,58,0,15,156,171
3,201,14,6,0,271,115,3,285,121,3,20,389,409
4,1,1258,204,165,1893,993,162,3151,1197,327,1627,3048,4675
4,2,618,122,49,1857,997,204,2475,1119,253,789,3058,3847
4,3,7299,1596,425,13257,10669,670,20556,12265,1095,9320,24596,33916
4,4,43485,8464,1178,106833,63395,2373,150318,71859,3551,53127,172601,225728
4,5,3660,920,130,10393,6593,821,14053,7513,951,4710,17807,22517
4,6,11803,2370,899,25507,14085,1676,37310,16455,2575,15072,41268,56340
4,7,983,215,117,3049,1924,1181,4032,2139,1298,1315,6154,7469
4,8,5318,1043,1441,5077,3622,1388,10395,4665,2829,7802,10087,17889
4,9,945,243,129,2657,1782,1234,3602,2025,1363,1317,5673,6990
4,10,209,48,6,692,396,68,901,444,74,263,1156,1419
4,11,913,197,237,1123,617,838,2036,814,1075,1347,2578,3925
4,12,173,49,28,751,401,249,924,450,277,250,1401,1651
4,15,4,4,0,156,92,0,160,96,0,8,248,256
4,16,9,1,0,73,70,0,82,71,0,10,143,153
4,17,75,12,0,864,363,9,939,375,9,87,1236,1323
4,18,110,26,0,1117,450,36,1227,476,36,136,1603,1739
4,21,573,116,432,159,87,116,732,203,548,1121,362,1483
4,22,466,107,52,905,503,358,1371,610,410,625,1766,2391
4,23,116,25,21,690,382,284,806,407,305,162,1356,1518
4,24,115,22,18,510,358,86,625,380,104,155,954,1109
4,31,450,97,18,1965,962,115,2415,1059,133,565,3042,3607
4,32,800,190,21,3288,2249,98,4088,2439,119,1011,5635,6646
4,33,85,20,0,940,527,10,1025,547,10,105,1477,1582
4,34,1001,223,51,1611,1080,233,2612,1303,284,1275,2924,4199
4,35,6847,1697,191,11118,8610,285,17965,10307,476,8735,20013,28748
4,36,681,159,16,2978,2287,143,3659,2446,159,856,5408,6264
4,41,7741,1812,483,18624,14833,1061,26365,16645,1544,10036,34518,44554
4,43,4905,1024,296,11530,7980,434,16435,9004,730,6225,19944,26169
4,44,1586,402,66,4369,3274,416,5955,3676,482,2054,8059,10113
4,45,468,110,32,1489,940,228,1957,1050,260,610,2657,3267
4,46,419,92,41,920,661,117,1339,753,158,552,1698,2250
4,47,424,98,56,1962,1028,497,2386,1126,553,578,3487,4065
4,48,153,34,12,1399,722,240,1552,756,252,199,2361,2560
4,49,246,62,9,1163,601,186,1409,663,195,317,1950,2267
4,51,39,6,0,460,189,19,499,195,19,45,668,713
4,52,162,33,0,780,400,49,942,433,49,195,1229,1424
4,61,49,17,0,195,74,12,244,91,12,66,281,347
4,62,40,14,0,272,186,19,312,200,19,54,477,531
4,71,153,28,2,1098,425,58,1251,453,60,183,1581,1764
4,72,615,113,48,2019,892,229,2634,1005,277,776,3140,3916
4,73,31,6,1,481,212,13,512,218,14,38,706,744
4,74,1646,325,129,2797,1581,447,4443,1906,576,2100,4825,6925
4,75,129,34,2,1057,495,61,1186,529,63,165,1613,1778
4,76,63,14,2,803,382,25,866,396,27,79,1210,1289
4,81,39,13,0,548,230,31,587,243,31,52,809,861
4,82,12,4,0,226,135,6,238,139,6,16,367,383
4,83,52,19,0,502,276,18,554,295,18,71,796,867
4,91,15,16,0,208,108,12,223,124,12,31,328,359
4,92,56,11,0,251,127,28,307,138,28,67,406,473
4,101,9,3,0,147,53,5,156,56,5,12,205,217
4,102,10,4,0,182,63,5,192,67,5,14,250,264
4,111,3,1,0,69,37,0,72,38,0,4,106,110
4,112,13,3,0,47,22,0,60,25,0,16,69,85
4,113,8,5,0,83,72,0,91,77,0,13,155,168
4,114,40,12,0,241,123,2,281,135,2,52,366,418
4,121,16,2,0,163,66,0,179,68,0,18,229,247
4,122,5,0,0,13,6,0,18,6,0,5,19,24
4,123,13,8,0,80,38,0,93,46,0,21,118,139
4,124,0,0,0,32,12,0,32,12,0,0,44,44
4,131,2,2,0,51,37,2,53,39,2,4,90,94
4,132,36,9,0,286,150,15,322,159,15,45,451,496
4,133,4,1,0,20,16,1,24,17,1,5,37,42
4,134,2,1,0,60,36,1,62,37,1,3,97,100
4,141,17,1,0,418,247,3,435,248,3,18,668,686
4,142,76,13,0,1020,452,32,1096,465,32,89,1504,1593
4,143,130,24,3,614,289,26,744,313,29,157,929,1086
4,151,5,2,0,33,13,0,38,15,0,7,46,53
4,152,14,2,0,62,32,1,76,34,1,16,95,111
4,153,23,6,0,202,98,2,225,104,2,29,302,331
4,163,18,8,0,353,177,18,371,185,18,26,548,574
4,164,1,2,0,28,29,2,29,31,2,3,59,62
4,171,11,2,0,245,156,1,256,158,1,13,402,415
4,172,6,3,0,135,61,0,141,64,0,9,196,205
4,173,50,9,0,825,325,8,875,334,8,59,1158,1217
4,181,9,2,0,56,27,8,65,29,8,11,91,102
4,182,9,3,0,32,19,0,41,22,0,12,51,63
4,191,15,2,0,178,109,1,193,111,1,17,288,305
4,192,13,2,0,111,57,1,124,59,1,15,169,184
4,201,4,3,0,93,75,0,97,78,0,7,168,175
5,1,346,108,125,286,124,32,632,232,157,579,442,1021
5,2,191,51,48,252,126,30,443,177,78,290,408,698
5,3,1550,380,519,1240,723,216,2790,1103,735,2449,2179,4628
5,4,4379,1180,479,9387,6291,531,13766,7471,1010,6038,16209,22247
5,5,10351,2416,313,25519,17796,1357,35870,20212,1670,13080,44672,57752
5,6,7873,1892,739,14144,8481,1256,22017,10373,1995,10504,23881,34385
5,7,3010,910,200,8942,7777,712,11952,8687,912,4120,17431,21551
5,8,6512,1508,1493,8114,5516,1782,14626,7024,3275,9513,15412,24925
5,9,1178,346,109,3163,2314,505,4341,2660,614,1633,5982,7615
5,10,508,140,32,986,744,26,1494,884,58,680,1756,2436
5,11,1131,273,276,1422,1011,278,2553,1284,554,1680,2711,4391
5,12,233,58,46,671,411,66,904,469,112,337,1148,1485
5,15,1,0,0,46,26,1,47,26,1,1,73,74
5,16,0,0,0,22,17,0,22,17,0,0,39,39
5,17,36,10,0,274,139,3,310,149,3,46,416,462
5,18,57,18,0,354,154,2,411,172,2,75,510,585
5,21,618,144,497,139,92,62,757,236,559,1259,293,1552
5,22,444,127,88,657,428,144,1101,555,232,659,1229,1888
5,23,111,28,37,485,224,108,596,252,145,176,817,993
5,24,74,29,18,385,232,32,459,261,50,121,649,770
5,31,276,60,23,718,291,29,994,351,52,359,1038,1397
5,32,376,119,16,953,491,29,1329,610,45,511,1473,1984
5,33,144,35,0,932,519,3,1076,554,3,179,1454,1633
5,34,583,170,84,727,501,74,1310,671,158,837,1302,2139
5,35,4904,1329,234,6203,4474,213,11107,5803,447,6467,10890,17357
5,36,1711,527,25,4583,3959,94,6294,4486,119,2263,8636,10899
5,41,1416,380,454,1342,922,315,2758,1302,769,2250,2579,4829
5,43,1285,378,293,1561,1025,210,2846,1403,503,1956,2796,4752
5,44,508,145,94,807,464,136,1315,609,230,747,1407,2154
5,45,243,85,37,785,578,99,1028,663,136,365,1462,1827
5,46,230,50,67,316,226,95,546,276,162,347,637,984
5,47,326,86,59,937,571,166,1263,657,225,471,1674,2145
5,48,94,24,19,552,231,80,646,255,99,137,863,1000
5,49,250,70,34,753,576,63,1003,646,97,354,1392,1746
5,51,89,27,0,615,304,6,704,331,6,116,925,1041
5,52,470,113,4,1358,807,17,1828,920,21,587,2182,2769
5,61,55,13,0,164,102,4,219,115,4,68,270,338
5,62,59,16,0,210,113,5,269,129,5,75,328,403
5,71,58,16,4,263,119,18,321,135,22,78,400,478
5,72,270,58,61,454,185,41,724,243,102,389,680,1069
5,73,14,1,1,125,62,2,139,63,3,16,189,205
5,74,501,153,131,517,309,82,1018,462,213,785,908,1693
5,75,74,21,6,226,111,19,300,132,25,101,356,457
5,76,33,6,5,223,115,17,256,121,22,44,355,399
5,81,40,15,1,336,116,6,376,131,7,56,458,514
5,82,8,2,0,147,96,4,155,98,4,10,247,257
5,83,60,21,0,331,140,12,391,161,12,81,483,564
5,91,13,5,0,107,66,4,120,71,4,18,177,195
5,92,52,20,0,181,67,9,233,87,9,72,257,329
5,101,11,1,0,41,20,1,52,21,1,12,62,74
5,102,2,1,0,41,12,0,43,13,0,3,53,56
5,111,1,0,0,28,10,0,29,10,0,1,38,39
5,112,7,1,0,24,11,0,31,12,0,8,35,43
5,113,5,2,0,52,26,0,57,28,0,7,78,85
5,114,32,3,0,120,39,3,152,42,3,35,162,197
5,121,24,5,0,213,61,0,237,66,0,29,274,303
5,122,4,1,0,24,6,0,28,7,0,5,30,35
5,123,22,3,0,131,34,0,153,37,0,25,165,190
5,124,1,1,0,24,14,0,25,15,0,2,38,40
5,131,5,0,0,67,16,1,72,16,1,5,84,89
5,132,41,9,0,312,112,9,353,121,9,50,433,483
5,133,4,0,0,27,8,0,31,8,0,4,35,39
5,134,4,1,0,42,39,0,46,40,0,5,81,86
5,141,4,1,0,81,50,1,85,51,1,5,132,137
5,142,23,5,0,174,105,3,197,110,3,28,282,310
5,143,41,12,0,107,63,4,148,75,4,53,174,227
5,151,0,2,0,5,1,0,5,3,0,2,6,8
5,152,4,4,0,17,8,0,21,12,0,8,25,33
5,153,11,1,0,59,15,1,70,16,1,12,75,87
5,163,14,11,0,255,76,9,269,87,9,25,340,365
5,164,3,1,0,15,11,0,18,12,0,4,26,30
5,171,10,4,0,180,55,1,190,59,1,14,236,250
5,172,1,0,0,132,49,1,133,49,1,1,182,183
5,173,68,18,0,929,331,4,997,349,4,86,1264,1350
5,181,5,7,0,56,13,4,61,20,4,12,73,85
5,182,11,0,0,26,3,0,37,3,0,11,29,40
5,191,4,5,0,84,34,1,88,39,1,9,119,128
5,192,2,0,0,41,16,0,43,16,0,2,57,59
5,201,2,1,0,13,7,1,15,8,1,3,21,24
6,1,894,134,207,1080,512,189,1974,646,396,1235,1781,3016
6,2,452,81,63,1003,463,199,1455,544,262,596,1665,2261
6,3,3279,620,726,3172,1658,765,6451,2278,1491,4625,5595,10220
6,4,11521,2414,980,26157,14337,1756,37678,16751,2736,14915,42250,57165
6,5,6308,1486,283,16701,9364,1752,23009,10850,2035,8077,27817,35894
6,6,49606,8878,2641,96670,43640,8316,146276,52518,10957,61125,148626,209751
6,7,2553,564,273,7675,4672,1966,10228,5236,2239,3390,14313,17703
6,8,26457,4926,2716,29751,13679,3567,56208,18605,6283,34099,46997,81096
6,9,3619,908,292,11370,7236,2431,14989,8144,2723,4819,21037,25856
6,10,304,78,24,1191,698,188,1495,776,212,406,2077,2483
6,11,2068,469,429,2837,1708,1403,4905,2177,1832,2966,5948,8914
6,12,358,60,51,1739,989,608,2097,1049,659,469,3336,3805
6,15,5,1,0,106,55,3,111,56,3,6,164,170
6,16,3,2,0,41,45,1,44,47,1,5,87,92
6,17,57,20,0,556,290,18,613,310,18,77,864,941
6,18,65,21,1,814,304,49,879,325,50,87,1167,1254
6,21,1363,306,875,412,221,262,1775,527,1137,2544,895,3439
6,22,1101,284,140,2342,1550,813,3443,1834,953,1525,4705,6230
6,23,198,49,39,1552,921,682,1750,970,721,286,3155,3441
6,24,183,47,25,1247,681,218,1430,728,243,255,2146,2401
6,31,325,70,38,1513,704,214,1838,774,252,433,2431,2864
6,32,379,86,37,1867,1003,174,2246,1089,211,502,3044,3546
6,33,86,18,0,922,441,47,1008,459,47,104,1410,1514
6,34,683,141,104,1003,549,420,1686,690,524,928,1972,2900
6,35,3563,821,328,4624,2682,514,8187,3503,842,4712,7820,12532
6,36,730,160,39,2795,1832,282,3525,1992,321,929,4909,5838
6,41,4131,940,708,6327,4640,1403,10458,5580,2111,5779,12370,18149
6,43,8156,1748,555,14049,9520,680,22205,11268,1235,10459,24249,34708
6,44,1865,453,129,4325,3003,673,6190,3456,802,2447,8001,10448
6,45,1708,418,95,7698,5052,515,9406,5470,610,2221,13265,15486
6,46,1016,229,69,2509,2180,258,3525,2409,327,1314,4947,6261
6,47,1185,310,105,5075,3258,959,6260,3568,1064,1600,9292,10892
6,48,307,68,23,2431,1388,458,2738,1456,481,398,4277,4675
6,49,796,227,51,3338,2405,365,4134,2632,416,1074,6108,7182
6,51,77,14,0,696,300,55,773,314,55,91,1051,1142
6,52,250,54,1,1260,537,92,1510,591,93,305,1889,2194
6,61,88,23,0,319,230,26,407,253,26,111,575,686
6,62,83,22,0,589,355,49,672,377,49,105,993,1098
6,71,165,41,10,1040,408,115,1205,449,125,216,1563,1779
6,72,598,116,82,1838,735,381,2436,851,463,796,2954,3750
6,73,27,7,1,497,228,27,524,235,28,35,752,787
6,74,1470,288,180,2244,1191,596,3714,1479,776,1938,4031,5969
6,75,171,36,4,1121,606,125,1292,642,129,211,1852,2063
6,76,80,18,2,930,433,90,1010,451,92,100,1453,1553
6,81,85,26,2,1278,601,87,1363,627,89,113,1966,2079
6,82,14,11,0,538,283,20,552,294,20,25,841,866
6,83,102,37,0,1022,542,88,1124,579,88,139,1652,1791
6,91,37,8,0,418,224,34,455,232,34,45,676,721
6,92,116,38,0,554,215,66,670,253,66,154,835,989
6,101,12,2,0,161,66,7,173,68,7,14,234,248
6,102,12,4,0,122,72,10,134,76,10,16,204,220
6,111,5,1,0,42,22,3,47,23,3,6,67,73
6,112,7,8,0,37,38,2,44,46,2,15,77,92
6,113,6,5,0,80,63,0,86,68,0,11,143,154
6,114,31,2,0,190,88,3,221,90,3,33,281,314
6,121,20,5,0,214,107,5,234,112,5,25,326,351
6,122,10,6,0,16,11,0,26,17,0,16,27,43
6,123,20,11,0,124,68,1,144,79,1,31,193,224
6,124,1,1,0,32,20,0,33,21,0,2,52,54
