ZONE,COUNTY,TRIP MODE,QUANTITY
23,Fulton,SHARED2FREE,89
23,Fulton,SHARED2PAY,2
23,Fulton,SHARED3FREE,59
23,Fulton,TNC,2
23,Fulton,TOTAL,312
24,Fulton,BIKE,3
24,Fulton,DRIVEALONEFREE,266
24,Fulton,DRIVEALONEPAY,18
24,Fulton,PNR_PRMTRN,2
24,Fulton,SCHOOL_BUS,39
24,Fulton,SHARED2FREE,199
24,Fulton,SHARED2PAY,3
24,Fulton,SHARED3FREE,161
24,Fulton,SHARED3PAY,2
24,Fulton,TNC,8
24,Fulton,TOTAL,705
24,Fulton,WALK,4
25,Fulton,BIKE,10
25,Fulton,DRIVEALONEFREE,1421
25,Fulton,DRIVEALONEPAY,38
25,Fulton,SCHOOL_BUS,84
25,Fulton,SHARED2FREE,953
25,Fulton,SHARED2PAY,5
25,Fulton,SHARED3FREE,745
25,Fulton,SHARED3PAY,9
25,Fulton,TNC,25
25,Fulton,TOTAL,3335
25,Fulton,WALK,45
26,Fulton,BIKE,9
26,Fulton,DRIVEALONEFREE,1728
26,Fulton,DRIVEALONEPAY,64
26,Fulton,PNR_PRMTRN,2
26,Fulton,SCHOOL_BUS,515
26,Fulton,SHARED2FREE,1413
26,Fulton,SHARED2PAY,4
26,Fulton,SHARED3FREE,1176
26,Fulton,SHARED3PAY,26
26,Fulton,TNC,21
26,Fulton,TOTAL,5043
26,Fulton,WALK,85
27,Fulton,BIKE,6
27,Fulton,DRIVEALONEFREE,765
27,Fulton,DRIVEALONEPAY,30
27,Fulton,KNR_ALLTRN,1
27,Fulton,KNR_PRMTRN,1
27,Fulton,PNR_PRMTRN,1
27,Fulton,SCHOOL_BUS,129
27,Fulton,SHARED2FREE,545
27,Fulton,SHARED2PAY,4
27,Fulton,SHARED3FREE,542
27,Fulton,SHARED3PAY,16
27,Fulton,TNC,10
27,Fulton,TOTAL,2066
27,Fulton,WALK,16
28,Fulton,DRIVEALONEFREE,970
28,Fulton,DRIVEALONEPAY,41
28,Fulton,KNR_ALLTRN,1
28,Fulton,PNR_ALLTRN,1
28,Fulton,SCHOOL_BUS,383
28,Fulton,SHARED2FREE,838
28,Fulton,SHARED2PAY,1
28,Fulton,SHARED3FREE,641
28,Fulton,SHARED3PAY,10
28,Fulton,TNC,28
28,Fulton,TOTAL,2958
28,Fulton,WALK,44
29,Fulton,DRIVEALONEFREE,79
29,Fulton,DRIVEALONEPAY,6
29,Fulton,SCHOOL_BUS,5
29,Fulton,SHARED2FREE,38
29,Fulton,SHARED3FREE,10
29,Fulton,TOTAL,139
29,Fulton,WALK,1
30,Fulton,BIKE,2
30,Fulton,DRIVEALONEFREE,1181
30,Fulton,DRIVEALONEPAY,66
30,Fulton,PNR_PRMTRN,5
30,Fulton,SCHOOL_BUS,100
30,Fulton,SHARED2FREE,734
30,Fulton,SHARED2PAY,11
30,Fulton,SHARED3FREE,631
30,Fulton,SHARED3PAY,19
30,Fulton,TNC,20
30,Fulton,TOTAL,2790
30,Fulton,WALK,21
31,Fulton,BIKE,1
31,Fulton,DRIVEALONEFREE,532
31,Fulton,DRIVEALONEPAY,23
31,Fulton,PNR_PRMTRN,1
31,Fulton,SCHOOL_BUS,44
31,Fulton,SHARED2FREE,264
31,Fulton,SHARED2PAY,2
31,Fulton,SHARED3FREE,193
31,Fulton,SHARED3PAY,3
31,Fulton,TNC,3
31,Fulton,TOTAL,1075
31,Fulton,WALK,9
32,Fulton,BIKE,3
32,Fulton,DRIVEALONEFREE,1111
32,Fulton,DRIVEALONEPAY,53
32,Fulton,PNR_ALLTRN,1
32,Fulton,PNR_PRMTRN,3
32,Fulton,SCHOOL_BUS,114
32,Fulton,SHARED2FREE,617
32,Fulton,SHARED2PAY,7
32,Fulton,SHARED3FREE,514
32,Fulton,SHARED3PAY,13
32,Fulton,TNC,26
32,Fulton,TOTAL,2476
32,Fulton,WALK,14
33,Fulton,BIKE,6
33,Fulton,DRIVEALONEFREE,890
33,Fulton,DRIVEALONEPAY,65
33,Fulton,KNR_ALLTRN,1
33,Fulton,PNR_ALLTRN,1
33,Fulton,PNR_PRMTRN,1
33,Fulton,SCHOOL_BUS,71
33,Fulton,SHARED2FREE,530
33,Fulton,SHARED2PAY,6
33,Fulton,SHARED3FREE,469
33,Fulton,SHARED3PAY,16
33,Fulton,TNC,8
33,Fulton,TOTAL,2067
33,Fulton,WALK,3
34,Fulton,BIKE,7
34,Fulton,DRIVEALONEFREE,740
34,Fulton,DRIVEALONEPAY,52
34,Fulton,KNR_PRMTRN,2
34,Fulton,PNR_PRMTRN,1
34,Fulton,SCHOOL_BUS,76
34,Fulton,SHARED2FREE,442
34,Fulton,SHARED2PAY,7
34,Fulton,SHARED3FREE,391
34,Fulton,SHARED3PAY,14
34,Fulton,TNC,9
34,Fulton,TOTAL,1744
34,Fulton,WALK,3
35,Fulton,BIKE,6
35,Fulton,DRIVEALONEFREE,848
35,Fulton,DRIVEALONEPAY,48
35,Fulton,KNR_PRMTRN,1
35,Fulton,PNR_ALLTRN,1
35,Fulton,PNR_PRMTRN,2
35,Fulton,SCHOOL_BUS,56
35,Fulton,SHARED2FREE,478
35,Fulton,SHARED2PAY,10
35,Fulton,SHARED3FREE,360
35,Fulton,SHARED3PAY,2
35,Fulton,TNC,14
35,Fulton,TOTAL,1842
35,Fulton,WALK,16
36,Fulton,BIKE,1
36,Fulton,DRIVEALONEFREE,697
36,Fulton,DRIVEALONEPAY,44
36,Fulton,KNR_ALLTRN,3
36,Fulton,KNR_PRMTRN,1
36,Fulton,PNR_ALLTRN,1
36,Fulton,PNR_PRMTRN,4
36,Fulton,SCHOOL_BUS,56
36,Fulton,SHARED2FREE,443
36,Fulton,SHARED2PAY,5
36,Fulton,SHARED3FREE,309
36,Fulton,SHARED3PAY,3
36,Fulton,TNC,18
36,Fulton,TOTAL,1602
36,Fulton,WALK,17
37,Fulton,DRIVEALONEFREE,128
37,Fulton,DRIVEALONEPAY,7
37,Fulton,PNR_PRMTRN,2
37,Fulton,SCHOOL_BUS,4
37,Fulton,SHARED2FREE,71
37,Fulton,SHARED2PAY,2
37,Fulton,SHARED3FREE,21
37,Fulton,SHARED3PAY,1
37,Fulton,TNC,4
37,Fulton,TOTAL,240
38,Fulton,BIKE,10
38,Fulton,DRIVEALONEFREE,1015
38,Fulton,DRIVEALONEPAY,55
38,Fulton,KNR_PRMTRN,1
38,Fulton,PNR_PRMTRN,5
38,Fulton,SCHOOL_BUS,96
38,Fulton,SHARED2FREE,628
38,Fulton,SHARED2PAY,15
38,Fulton,SHARED3FREE,510
38,Fulton,SHARED3PAY,10
38,Fulton,TNC,11
38,Fulton,TOTAL,2365
38,Fulton,WALK,9
39,Fulton,BIKE,10
39,Fulton,DRIVEALONEFREE,1807
39,Fulton,DRIVEALONEPAY,127
39,Fulton,KNR_ALLTRN,1
39,Fulton,KNR_PRMTRN,1
39,Fulton,PNR_ALLTRN,3
39,Fulton,PNR_PRMTRN,7
39,Fulton,SCHOOL_BUS,104
39,Fulton,SHARED2FREE,1121
39,Fulton,SHARED2PAY,10
39,Fulton,SHARED3FREE,753
39,Fulton,SHARED3PAY,25
39,Fulton,TNC,44
39,Fulton,TOTAL,4086
39,Fulton,WALK,59
39,Fulton,WALK_ALLTRN,14
40,Fulton,BIKE,5
40,Fulton,DRIVEALONEFREE,820
40,Fulton,DRIVEALONEPAY,51
40,Fulton,KNR_ALLTRN,1
40,Fulton,KNR_PRMTRN,3
40,Fulton,PNR_ALLTRN,1
40,Fulton,PNR_PRMTRN,2
40,Fulton,SCHOOL_BUS,63
40,Fulton,SHARED2FREE,491
40,Fulton,SHARED2PAY,4
40,Fulton,SHARED3FREE,326
40,Fulton,SHARED3PAY,5
40,Fulton,TNC,14
40,Fulton,TOTAL,1800
40,Fulton,WALK,12
40,Fulton,WALK_ALLTRN,2
41,Fulton,BIKE,29
41,Fulton,DRIVEALONEFREE,3962
41,Fulton,DRIVEALONEPAY,132
41,Fulton,KNR_ALLTRN,9
41,Fulton,PNR_ALLTRN,2
41,Fulton,PNR_PRMTRN,3
41,Fulton,SCHOOL_BUS,633
41,Fulton,SHARED2FREE,2491
41,Fulton,SHARED2PAY,13
41,Fulton,SHARED3FREE,2060
41,Fulton,SHARED3PAY,19
41,Fulton,TNC,126
41,Fulton,TOTAL,9923
41,Fulton,WALK,394
41,Fulton,WALK_ALLTRN,50
42,Fulton,BIKE,5
42,Fulton,DRIVEALONEFREE,1447
42,Fulton,DRIVEALONEPAY,66
42,Fulton,KNR_ALLTRN,1
42,Fulton,PNR_ALLTRN,3
42,Fulton,PNR_PRMTRN,2
42,Fulton,SCHOOL_BUS,13
42,Fulton,SHARED2FREE,506
42,Fulton,SHARED2PAY,6
42,Fulton,SHARED3FREE,296
42,Fulton,SHARED3PAY,5
42,Fulton,TNC,31
42,Fulton,TOTAL,2561
42,Fulton,WALK,157
42,Fulton,WALK_ALLTRN,23
43,Fulton,BIKE,3
43,Fulton,DRIVEALONEFREE,1386
43,Fulton,DRIVEALONEPAY,45
43,Fulton,KNR_ALLTRN,2
43,Fulton,PNR_ALLTRN,2
43,Fulton,PNR_PRMTRN,2
43,Fulton,SCHOOL_BUS,27
43,Fulton,SHARED2FREE,715
43,Fulton,SHARED2PAY,4
43,Fulton,SHARED3FREE,389
43,Fulton,SHARED3PAY,12
43,Fulton,TNC,24
43,Fulton,TOTAL,2718
43,Fulton,WALK,92
43,Fulton,WALK_ALLTRN,15
44,Fulton,BIKE,9
44,Fulton,DRIVEALONEFREE,1080
44,Fulton,DRIVEALONEPAY,26
44,Fulton,SCHOOL_BUS,336
44,Fulton,SHARED2FREE,814
44,Fulton,SHARED2PAY,3
44,Fulton,SHARED3FREE,638
44,Fulton,SHARED3PAY,1
44,Fulton,TNC,31
44,Fulton,TOTAL,2985
44,Fulton,WALK,42
44,Fulton,WALK_ALLTRN,5
45,Fulton,BIKE,22
45,Fulton,DRIVEALONEFREE,2555
45,Fulton,DRIVEALONEPAY,110
45,Fulton,KNR_ALLTRN,2
45,Fulton,KNR_PRMTRN,1
45,Fulton,PNR_ALLTRN,2
45,Fulton,PNR_PRMTRN,5
45,Fulton,SCHOOL_BUS,1335
45,Fulton,SHARED2FREE,2302
45,Fulton,SHARED2PAY,8
45,Fulton,SHARED3FREE,1939
45,Fulton,SHARED3PAY,16
45,Fulton,TNC,68
45,Fulton,TOTAL,8570
45,Fulton,WALK,195
45,Fulton,WALK_ALLTRN,10
46,Fulton,BIKE,7
46,Fulton,DRIVEALONEFREE,1077
46,Fulton,DRIVEALONEPAY,44
46,Fulton,KNR_ALLTRN,1
46,Fulton,KNR_PRMTRN,1
46,Fulton,PNR_ALLTRN,1
46,Fulton,SCHOOL_BUS,2
46,Fulton,SHARED2FREE,365
46,Fulton,SHARED2PAY,2
46,Fulton,SHARED3FREE,183
46,Fulton,TNC,24
46,Fulton,TOTAL,1741
46,Fulton,WALK,31
46,Fulton,WALK_ALLTRN,3
47,Fulton,BIKE,7
47,Fulton,DRIVEALONEFREE,846
47,Fulton,DRIVEALONEPAY,34
47,Fulton,KNR_ALLTRN,3
47,Fulton,SCHOOL_BUS,107
47,Fulton,SHARED2FREE,346
47,Fulton,SHARED2PAY,6
47,Fulton,SHARED3FREE,205
47,Fulton,SHARED3PAY,5
47,Fulton,TNC,20
47,Fulton,TOTAL,1635
47,Fulton,WALK,50
47,Fulton,WALK_ALLTRN,6
48,Fulton,BIKE,11
48,Fulton,DRIVEALONEFREE,2249
48,Fulton,DRIVEALONEPAY,158
48,Fulton,KNR_ALLTRN,4
48,Fulton,KNR_PRMTRN,1
48,Fulton,PNR_ALLTRN,3
48,Fulton,PNR_PRMTRN,7
48,Fulton,SCHOOL_BUS,205
48,Fulton,SHARED2FREE,1344
48,Fulton,SHARED2PAY,17
48,Fulton,SHARED3FREE,938
48,Fulton,SHARED3PAY,19
48,Fulton,TNC,44
48,Fulton,TOTAL,5069
48,Fulton,WALK,68
48,Fulton,WALK_ALLTRN,1
49,Fulton,BIKE,1
49,Fulton,DRIVEALONEFREE,156
49,Fulton,DRIVEALONEPAY,12
49,Fulton,SCHOOL_BUS,25
49,Fulton,SHARED2FREE,110
49,Fulton,SHARED3FREE,80
49,Fulton,TNC,5
49,Fulton,TOTAL,389
50,Fulton,BIKE,2
50,Fulton,DRIVEALONEFREE,858
50,Fulton,DRIVEALONEPAY,48
50,Fulton,KNR_ALLTRN,2
50,Fulton,KNR_PRMTRN,3
50,Fulton,PNR_ALLTRN,1
50,Fulton,PNR_PRMTRN,3
50,Fulton,SCHOOL_BUS,103
50,Fulton,SHARED2FREE,506
50,Fulton,SHARED2PAY,3
50,Fulton,SHARED3FREE,497
50,Fulton,SHARED3PAY,16
50,Fulton,TNC,21
50,Fulton,TOTAL,2085
50,Fulton,WALK,22
51,Fulton,DRIVEALONEFREE,405
51,Fulton,DRIVEALONEPAY,21
51,Fulton,PNR_PRMTRN,1
51,Fulton,SCHOOL_BUS,57
51,Fulton,SHARED2FREE,266
51,Fulton,SHARED2PAY,1
51,Fulton,SHARED3FREE,254
51,Fulton,SHARED3PAY,7
51,Fulton,TNC,7
51,Fulton,TOTAL,1031
51,Fulton,WALK,11
51,Fulton,WALK_ALLTRN,1
52,Fulton,BIKE,26
52,Fulton,DRIVEALONEFREE,4649
52,Fulton,DRIVEALONEPAY,239
52,Fulton,KNR_ALLTRN,1
52,Fulton,KNR_PRMTRN,6
52,Fulton,PNR_PRMTRN,3
52,Fulton,SCHOOL_BUS,543
52,Fulton,SHARED2FREE,3057
52,Fulton,SHARED2PAY,22
52,Fulton,SHARED3FREE,2363
52,Fulton,SHARED3PAY,28
52,Fulton,TNC,115
52,Fulton,TOTAL,11349
52,Fulton,WALK,293
52,Fulton,WALK_ALLTRN,4
53,Fulton,BIKE,34
53,Fulton,DRIVEALONEFREE,4406
53,Fulton,DRIVEALONEPAY,268
53,Fulton,KNR_ALLTRN,5
53,Fulton,KNR_PRMTRN,3
53,Fulton,PNR_ALLTRN,6
53,Fulton,PNR_PRMTRN,8
53,Fulton,SCHOOL_BUS,183
53,Fulton,SHARED2FREE,2442
53,Fulton,SHARED2PAY,31
53,Fulton,SHARED3FREE,1733
53,Fulton,SHARED3PAY,49
53,Fulton,TNC,100
53,Fulton,TOTAL,9621
53,Fulton,WALK,322
53,Fulton,WALK_ALLTRN,31
54,Fulton,BIKE,25
54,Fulton,DRIVEALONEFREE,4367
54,Fulton,DRIVEALONEPAY,289
54,Fulton,KNR_ALLTRN,5
54,Fulton,PNR_ALLTRN,3
54,Fulton,SCHOOL_BUS,410
54,Fulton,SHARED2FREE,2095
54,Fulton,SHARED2PAY,23
54,Fulton,SHARED3FREE,1439
54,Fulton,SHARED3PAY,42
54,Fulton,TNC,89
54,Fulton,TOTAL,9099
54,Fulton,WALK,265
54,Fulton,WALK_ALLTRN,47
55,Fulton,BIKE,36
55,Fulton,DRIVEALONEFREE,3947
55,Fulton,DRIVEALONEPAY,199
55,Fulton,KNR_ALLTRN,3
55,Fulton,KNR_PRMTRN,1
55,Fulton,PNR_ALLTRN,3
55,Fulton,PNR_PRMTRN,7
55,Fulton,SCHOOL_BUS,98
55,Fulton,SHARED2FREE,1797
55,Fulton,SHARED2PAY,8
55,Fulton,SHARED3FREE,1246
55,Fulton,SHARED3PAY,30
55,Fulton,TNC,99
55,Fulton,TOTAL,7789
55,Fulton,WALK,267
55,Fulton,WALK_ALLTRN,48
56,Fulton,BIKE,21
56,Fulton,DRIVEALONEFREE,3406
56,Fulton,DRIVEALONEPAY,191
56,Fulton,KNR_ALLTRN,1
56,Fulton,PNR_ALLTRN,3
56,Fulton,PNR_PRMTRN,4
56,Fulton,SCHOOL_BUS,51
56,Fulton,SHARED2FREE,1449
56,Fulton,SHARED2PAY,10
56,Fulton,SHARED3FREE,1019
56,Fulton,SHARED3PAY,16
56,Fulton,TNC,66
56,Fulton,TOTAL,6523
56,Fulton,WALK,274
56,Fulton,WALK_ALLTRN,12
57,Fulton,BIKE,7
57,Fulton,DRIVEALONEFREE,1759
57,Fulton,DRIVEALONEPAY,87
57,Fulton,PNR_ALLTRN,1
57,Fulton,SCHOOL_BUS,6
57,Fulton,SHARED2FREE,758
57,Fulton,SHARED2PAY,10
57,Fulton,SHARED3FREE,503
57,Fulton,SHARED3PAY,12
57,Fulton,TNC,33
57,Fulton,TOTAL,3295
57,Fulton,WALK,109
57,Fulton,WALK_ALLTRN,10
58,Fulton,BIKE,60
58,Fulton,DRIVEALONEFREE,7835
58,Fulton,DRIVEALONEPAY,740
58,Fulton,KNR_ALLTRN,4
58,Fulton,KNR_PRMTRN,2
58,Fulton,PNR_ALLTRN,8
58,Fulton,PNR_PRMTRN,4
58,Fulton,SCHOOL_BUS,115
58,Fulton,SHARED2FREE,2500
58,Fulton,SHARED2PAY,65
58,Fulton,SHARED3FREE,1554
58,Fulton,SHARED3PAY,77
58,Fulton,TNC,137
58,Fulton,TOTAL,13844
58,Fulton,WALK,684
58,Fulton,WALK_ALLTRN,59
59,Fulton,BIKE,41
59,Fulton,DRIVEALONEFREE,8426
59,Fulton,DRIVEALONEPAY,477
59,Fulton,KNR_ALLTRN,7
59,Fulton,PNR_ALLTRN,4
59,Fulton,SCHOOL_BUS,6
59,Fulton,SHARED2FREE,3319
