ORIG,DEST,WRKSOV,WRKHOV,WRKTRN,NWKSOV,NWKHOV,NWKTRN,ALLSOV,ALLHOV,ALLTRN,WRKALL,NWKALL,ALLALL
24,32,93,24,0,21,47,0,114,71,0,117,68,185
24,33,50,10,0,10,14,0,60,24,0,60,24,84
24,34,103,36,0,32,28,2,135,64,2,139,62,201
24,35,465,108,2,58,68,0,523,176,2,575,126,701
24,36,189,34,2,36,52,0,225,86,2,225,88,313
24,41,352,129,30,45,103,6,397,232,36,511,154,665
24,43,408,103,8,120,201,2,528,304,10,519,323,842
24,44,310,95,6,92,105,7,402,200,13,411,204,615
24,45,162,26,4,46,64,1,208,90,5,192,111,303
24,46,89,13,2,36,45,12,125,58,14,104,93,197
24,47,359,91,6,129,145,1,488,236,7,456,275,731
24,48,249,61,0,69,118,0,318,179,0,310,187,497
24,49,961,193,0,477,742,2,1438,935,2,1154,1221,2375
24,51,95,17,0,21,40,0,116,57,0,112,61,173
24,52,170,35,0,32,48,0,202,83,0,205,80,285
24,61,1405,312,0,675,914,0,2080,1226,0,1717,1589,3306
24,62,3647,862,0,4306,7519,3,7953,8381,3,4509,11828,16337
24,71,28,2,1,10,19,0,38,21,1,31,29,60
24,72,89,21,1,21,36,0,110,57,1,111,57,168
24,73,11,2,0,3,9,0,14,11,0,13,12,25
24,74,199,37,1,18,44,0,217,81,1,237,62,299
24,75,72,14,0,19,20,0,91,34,0,86,39,125
24,76,76,16,0,24,31,0,100,47,0,92,55,147
24,81,4176,1033,0,6070,8441,2,10246,9474,2,5209,14513,19722
24,82,878,181,0,589,931,0,1467,1112,0,1059,1520,2579
24,83,4708,1063,0,4148,7097,1,8856,8160,1,5771,11246,17017
24,91,191,51,0,86,109,0,277,160,0,242,195,437
24,92,229,49,0,57,79,0,286,128,0,278,136,414
24,101,2,1,0,1,0,0,3,1,0,3,1,4
24,102,2,0,0,0,8,0,2,8,0,2,8,10
24,113,3,0,0,1,0,0,4,0,0,3,1,4
24,114,2,0,0,2,0,0,4,0,0,2,2,4
24,121,16,3,0,6,8,0,22,11,0,19,14,33
24,122,4,1,0,2,0,0,6,1,0,5,2,7
24,123,29,5,0,26,11,0,55,16,0,34,37,71
24,124,8,1,0,4,2,0,12,3,0,9,6,15
24,131,58,17,0,22,22,0,80,39,0,75,44,119
24,132,594,99,0,148,215,0,742,314,0,693,363,1056
24,133,39,6,0,14,15,0,53,21,0,45,29,74
24,134,217,32,0,91,162,0,308,194,0,249,253,502
24,141,4,0,0,0,1,0,4,1,0,4,1,5
24,142,6,0,0,2,11,0,8,11,0,6,13,19
24,143,9,2,0,3,3,0,12,5,0,11,6,17
24,151,0,0,0,1,0,0,1,0,0,0,1,1
24,152,0,1,0,0,0,0,0,1,0,1,0,1
24,153,2,1,0,0,2,0,2,3,0,3,2,5
24,163,333,70,0,76,122,0,409,192,0,403,198,601
24,164,14,7,0,8,13,0,22,20,0,21,21,42
24,171,7,0,0,3,6,0,10,6,0,7,9,16
24,172,4,0,0,3,2,0,7,2,0,4,5,9
24,173,43,7,0,13,14,0,56,21,0,50,27,77
24,181,1046,226,4,584,794,0,1630,1020,4,1276,1378,2654
24,182,539,116,1,174,201,0,713,317,1,656,375,1031
24,191,39,5,0,10,12,0,49,17,0,44,22,66
24,192,31,8,0,6,13,0,37,21,0,39,19,58
24,201,0,0,0,0,2,0,0,2,0,0,2,2
31,1,1729,309,0,510,780,1,2239,1089,1,2038,1291,3329
31,2,1365,245,0,478,711,2,1843,956,2,1610,1191,2801
31,3,2184,432,15,503,667,5,2687,1099,20,2631,1175,3806
31,4,1684,340,26,495,730,17,2179,1070,43,2050,1242,3292
31,5,737,155,13,174,227,6,911,382,19,905,407,1312
31,6,1416,304,65,296,431,26,1712,735,91,1785,753,2538
31,7,445,79,5,162,163,9,607,242,14,529,334,863
31,8,955,216,147,214,254,29,1169,470,176,1318,497,1815
31,9,292,92,10,77,131,13,369,223,23,394,221,615
31,10,321,63,1,75,122,2,396,185,3,385,199,584
31,11,366,67,9,53,64,9,419,131,18,442,126,568
31,12,150,37,0,63,63,8,213,100,8,187,134,321
31,15,658,124,0,425,479,0,1083,603,0,782,904,1686
31,16,323,49,0,131,207,0,454,256,0,372,338,710
31,17,4277,822,0,2526,3441,6,6803,4263,6,5099,5973,11072
31,18,13743,2964,28,15636,23856,164,29379,26820,192,16735,39656,56391
31,21,111,41,12,12,22,0,123,63,12,164,34,198
31,22,184,53,2,24,43,3,208,96,5,239,70,309
31,23,81,23,2,23,49,4,104,72,6,106,76,182
31,24,72,19,0,26,29,0,98,48,0,91,55,146
31,31,93940,20454,250,133079,185932,756,227019,206386,1006,114644,319767,434411
31,32,13800,2844,24,12455,17755,75,26255,20599,99,16668,30285,46953
31,33,4766,1051,0,6447,10895,10,11213,11946,10,5817,17352,23169
31,34,13547,2935,62,10895,13765,110,24442,16700,172,16544,24770,41314
31,35,6990,1251,37,2192,3232,76,9182,4483,113,8278,5500,13778
31,36,2551,544,9,1549,2324,11,4100,2868,20,3104,3884,6988
31,41,1236,239,7,218,322,9,1454,561,16,1482,549,2031
31,43,496,124,3,118,158,2,614,282,5,623,278,901
31,44,427,79,3,108,111,6,535,190,9,509,225,734
31,45,83,21,4,23,32,5,106,53,9,108,60,168
31,46,66,17,2,20,28,4,86,45,6,85,52,137
31,47,155,42,4,45,44,3,200,86,7,201,92,293
31,48,76,21,1,32,41,1,108,62,2,98,74,172
31,49,123,45,2,41,45,6,164,90,8,170,92,262
31,51,362,66,0,126,178,0,488,244,0,428,304,732
31,52,1108,215,1,384,469,1,1492,684,2,1324,854,2178
31,61,42,11,0,25,30,0,67,41,0,53,55,108
31,62,48,10,0,20,31,0,68,41,0,58,51,109
31,71,114,19,0,64,57,4,178,76,4,133,125,258
31,72,338,63,0,93,75,2,431,138,2,401,170,571
31,73,39,7,0,20,17,1,59,24,1,46,38,84
31,74,635,108,1,125,113,4,760,221,5,744,242,986
31,75,109,13,0,39,25,6,148,38,6,122,70,192
31,76,34,7,0,36,26,3,70,33,3,41,65,106
31,81,54,9,0,22,17,2,76,26,2,63,41,104
31,82,8,6,0,12,12,1,20,18,1,14,25,39
31,83,33,14,0,25,21,0,58,35,0,47,46,93
31,91,9,7,0,9,12,1,18,19,1,16,22,38
31,92,33,7,0,15,11,3,48,18,3,40,29,69
31,101,3,1,0,3,0,0,6,1,0,4,3,7
31,102,4,1,0,7,6,0,11,7,0,5,13,18
31,111,595,107,0,217,250,0,812,357,0,702,467,1169
31,112,623,128,0,255,319,0,878,447,0,751,574,1325
31,113,952,183,0,554,706,1,1506,889,1,1135,1261,2396
31,114,5395,1084,1,3977,5376,2,9372,6460,3,6480,9355,15835
31,121,236,35,0,66,96,0,302,131,0,271,162,433
31,122,10,3,0,9,6,0,19,9,0,13,15,28
31,123,119,24,0,40,34,0,159,58,0,143,74,217
31,124,12,6,0,4,9,0,16,15,0,18,13,31
31,131,12,1,0,7,9,0,19,10,0,13,16,29
31,132,69,11,0,24,31,1,93,42,1,80,56,136
31,133,4,1,0,1,7,0,5,8,0,5,8,13
31,134,4,0,0,4,8,0,8,8,0,4,12,16
31,141,231,40,0,140,129,2,371,169,2,271,271,542
31,142,464,76,0,238,215,4,702,291,4,540,457,997
31,143,287,60,0,98,126,1,385,186,1,347,225,572
31,151,6,0,0,6,0,0,12,0,0,6,6,12
31,152,15,0,0,5,8,0,20,8,0,15,13,28
31,153,19,2,0,3,5,0,22,7,0,21,8,29
31,163,8,2,0,16,17,0,24,19,0,10,33,43
31,164,0,0,0,1,1,0,1,1,0,0,2,2
31,171,4285,860,0,6276,11371,1,10561,12231,1,5145,17648,22793
31,172,554,107,0,276,265,0,830,372,0,661,541,1202
31,173,5357,1118,0,5004,8329,0,10361,9447,0,6475,13333,19808
31,181,0,0,0,1,10,0,1,10,0,0,11,11
31,182,3,0,0,1,3,0,4,3,0,3,4,7
31,191,11,3,0,11,3,0,22,6,0,14,14,28
31,192,2,0,0,2,0,0,4,0,0,2,2,4
31,201,66,14,0,58,63,0,124,77,0,80,121,201
32,1,5560,1096,5,3596,5916,0,9156,7012,5,6661,9512,16173
32,2,6421,1394,4,6849,11322,2,13270,12716,6,7819,18173,25992
32,3,7663,1578,34,5893,8499,31,13556,10077,65,9275,14423,23698
32,4,2722,490,31,1321,1872,12,4043,2362,43,3243,3205,6448
32,5,914,170,10,298,421,1,1212,591,11,1094,720,1814
32,6,1535,344,49,561,741,36,2096,1085,85,1928,1338,3266
32,7,494,91,0,198,241,13,692,332,13,585,452,1037
32,8,966,256,120,342,509,49,1308,765,169,1342,900,2242
32,9,322,81,3,114,152,0,436,233,3,406,266,672
32,10,216,52,0,56,66,0,272,118,0,268,122,390
32,11,348,84,3,56,77,0,404,161,3,435,133,568
32,12,166,42,0,42,62,0,208,104,0,208,104,312
32,15,403,71,0,232,267,0,635,338,0,474,499,973
32,16,208,32,0,95,146,0,303,178,0,240,241,481
32,17,3432,669,0,1928,3466,0,5360,4135,0,4101,5394,9495
32,18,8364,1733,0,8555,14590,0,16919,16323,0,10097,23145,33242
32,21,127,32,17,11,12,0,138,44,17,176,23,199
32,22,207,57,0,42,67,0,249,124,0,264,109,373
32,23,100,35,1,21,47,0,121,82,1,136,68,204
32,24,83,25,0,18,39,0,101,64,0,108,57,165
32,31,14389,3037,22,12403,17922,72,26792,20959,94,17448,30397,47845
32,32,55001,11260,1,90449,129087,8,145450,140347,9,66262,219544,285806
32,33,1645,343,0,939,1432,0,2584,1775,0,1988,2371,4359
32,34,14147,3034,26,11223,14191,75,25370,17225,101,17207,25489,42696
32,35,12380,2434,34,9431,12694,20,21811,15128,54,14848,22145,36993
32,36,2017,413,6,1121,1699,5,3138,2112,11,2436,2825,5261
32,41,3259,674,27,1750,2725,5,5009,3399,32,3960,4480,8440
32,43,709,141,5,279,316,5,988,457,10,855,600,1455
32,44,752,143,0,230,301,2,982,444,2,895,533,1428
32,45,107,24,0,33,67,0,140,91,0,131,100,231
32,46,86,31,1,40,51,4,126,82,5,118,95,213
32,47,208,48,3,67,78,0,275,126,3,259,145,404
32,48,114,33,1,46,59,0,160,92,1,148,105,253
32,49,186,42,0,48,96,0,234,138,0,228,144,372
32,51,213,42,0,54,62,0,267,104,0,255,116,371
32,52,498,87,0,126,153,0,624,240,0,585,279,864
32,61,56,16,0,20,26,0,76,42,0,72,46,118
32,62,60,12,0,16,39,0,76,51,0,72,55,127
32,71,305,62,1,83,124,0,388,186,1,368,207,575
32,72,835,138,0,204,242,1,1039,380,1,973,447,1420
32,73,104,8,0,27,36,0,131,44,0,112,63,175
32,74,1623,270,0,433,643,0,2056,913,0,1893,1076,2969
32,75,228,32,0,59,78,0,287,110,0,260,137,397
32,76,114,25,0,30,51,0,144,76,0,139,81,220
32,81,85,17,0,20,32,0,105,49,0,102,52,154
32,82,29,5,0,8,19,0,37,24,0,34,27,61
32,83,63,22,0,17,32,0,80,54,0,85,49,134
32,91,21,6,0,9,9,0,30,15,0,27,18,45
32,92,45,4,0,10,22,0,55,26,0,49,32,81
32,101,25,8,0,10,5,0,35,13,0,33,15,48
32,102,27,4,0,6,8,0,33,12,0,31,14,45
32,111,186,34,0,49,65,0,235,99,0,220,114,334
32,112,184,35,0,52,74,0,236,109,0,219,126,345
32,113,308,47,0,77,104,0,385,151,0,355,181,536
32,114,1007,165,0,306,359,0,1313,524,0,1172,665,1837
32,121,58,16,0,13,27,0,71,43,0,74,40,114
32,122,6,5,0,1,1,0,7,6,0,11,2,13
32,123,38,4,0,11,17,0,49,21,0,42,28,70
32,124,1,0,0,2,2,0,3,2,0,1,4,5
32,131,5,2,0,2,2,0,7,4,0,7,4,11
32,132,67,7,0,26,27,0,93,34,0,74,53,127
32,133,2,0,0,2,3,0,4,3,0,2,5,7
32,134,6,3,0,3,1,0,9,4,0,9,4,13
32,141,391,84,0,132,186,0,523,270,0,475,318,793
32,142,934,161,0,333,548,0,1267,709,0,1095,881,1976
32,143,667,140,1,235,389,0,902,529,1,808,624,1432
32,151,30,3,0,9,24,0,39,27,0,33,33,66
32,152,75,7,0,13,34,0,88,41,0,82,47,129
32,153,53,4,0,22,21,0,75,25,0,57,43,100
32,163,37,4,0,8,14,0,45,18,0,41,22,63
32,164,2,0,0,3,5,0,5,5,0,2,8,10
32,171,731,129,0,225,349,0,956,478,0,860,574,1434
32,172,201,33,0,55,37,0,256,70,0,234,92,326
32,173,1447,268,0,367,583,0,1814,851,0,1715,950,2665
32,181,12,2,0,0,3,0,12,5,0,14,3,17
32,182,3,2,0,2,3,0,5,5,0,5,5,10
32,191,31,5,0,8,6,0,39,11,0,36,14,50
32,192,11,2,0,5,8,0,16,10,0,13,13,26
32,201,118,19,0,53,83,0,171,102,0,137,136,273
33,1,323,59,1,57,91,1,380,150,2,383,149,532
33,2,239,44,0,71,108,0,310,152,0,283,179,462
33,3,788,168,3,203,281,8,991,449,11,959,492,1451
33,4,752,158,9,300,471,0,1052,629,9,919,771,1690
33,5,725,134,6,245,370,1,970,504,7,865,616,1481
33,6,716,135,22,322,391,27,1038,526,49,873,740,1613
33,7,651,140,4,357,509,7,1008,649,11,795,873,1668
33,8,691,128,78,294,329,75,985,457,153,897,698,1595
33,9,233,35,1,102,124,0,335,159,1,269,226,495
33,10,631,132,1,260,399,1,891,531,2,764,660,1424
33,11,336,58,3,76,121,3,412,179,6,397,200,597
33,12,227,43,0,52,70,0,279,113,0,270,122,392
33,15,33,4,0,28,22,0,61,26,0,37,50,87
33,16,23,3,0,9,14,0,32,17,0,26,23,49
33,17,217,48,0,120,112,0,337,160,0,265,232,497
33,18,458,71,0,208,352,0,666,423,0,529,560,1089
33,21,161,36,15,10,24,0,171,60,15,212,34,246
33,22,158,33,1,23,25,0,181,58,1,192,48,240
33,23,67,10,0,18,22,0,85,32,0,77,40,117
33,24,37,10,0,11,14,0,48,24,0,47,25,72
33,31,4761,1041,0,6380,11056,12,11141,12097,12,5802,17448,23250
33,32,1626,326,0,886,1439,0,2512,1765,0,1952,2325,4277
33,33,14142,3138,0,29788,50622,0,43930,53760,0,17280,80410,97690
33,34,3861,834,5,4154,6445,17,8015,7279,22,4700,10616,15316
33,35,3829,768,6,1662,2925,1,5491,3693,7,4603,4588,9191
33,36,5642,1306,5,8787,14881,8,14429,16187,13,6953,23676,30629
33,41,510,106,3,111,143,2,621,249,5,619,256,875
33,43,279,55,5,92,129,1,371,184,6,339,222,561
33,44,165,35,1,57,39,2,222,74,3,201,98,299
33,45,47,6,0,21,28,0,68,34,0,53,49,102
33,46,36,7,2,11,25,4,47,32,6,45,40,85
33,47,94,21,1,25,50,0,119,71,1,116,75,191
33,48,35,8,0,15,19,0,50,27,0,43,34,77
33,49,112,19,1,29,46,0,141,65,1,132,75,207
33,51,717,136,4,420,684,0,1137,820,4,857,1104,1961
33,52,3779,856,0,3708,5884,2,7487,6740,2,4635,9594,14229
33,61,94,15,0,20,33,0,114,48,0,109,53,162
33,62,59,9,0,9,22,0,68,31,0,68,31,99
33,71,22,10,0,15,12,0,37,22,0,32,27,59
33,72,123,26,0,29,34,0,152,60,0,149,63,212
33,73,6,3,0,5,3,0,11,6,0,9,8,17
33,74,302,61,0,36,62,0,338,123,0,363,98,461
33,75,29,4,0,8,15,0,37,19,0,33,23,56
33,76,9,4,0,5,8,0,14,12,0,13,13,26
33,81,35,5,0,9,10,0,44,15,0,40,19,59
33,82,12,2,0,3,14,0,15,16,0,14,17,31
33,83,20,4,0,6,18,0,26,22,0,24,24,48
33,91,9,2,0,1,0,0,10,2,0,11,1,12
33,92,19,5,0,6,13,0,25,18,0,24,19,43
33,101,4,0,0,0,0,0,4,0,0,4,0,4
33,102,1,0,0,0,0,0,1,0,0,1,0,1
33,111,43,9,0,19,11,0,62,20,0,52,30,82
33,112,49,9,0,14,18,0,63,27,0,58,32,90
33,113,83,17,0,20,31,0,103,48,0,100,51,151
33,114,345,75,0,121,153,0,466,228,0,420,274,694
33,121,204,36,0,66,83,0,270,119,0,240,149,389
33,122,22,1,0,12,5,0,34,6,0,23,17,40
33,123,147,28,0,114,65,0,261,93,0,175,179,354
33,124,19,9,0,8,6,0,27,15,0,28,14,42
33,131,31,3,0,3,7,0,34,10,0,34,10,44
33,132,140,17,0,29,57,0,169,74,0,157,86,243
33,133,4,2,0,3,1,0,7,3,0,6,4,10
33,134,10,2,0,3,2,0,13,4,0,12,5,17
33,141,15,4,0,8,8,0,23,12,0,19,16,35
33,142,28,7,0,14,32,0,42,39,0,35,46,81
33,143,43,9,0,8,10,0,51,19,0,52,18,70
33,152,3,0,0,1,2,0,4,2,0,3,3,6
33,153,4,1,0,3,1,0,7,2,0,5,4,9
33,163,5,1,0,6,8,0,11,9,0,6,14,20
33,164,0,1,0,0,0,0,0,1,0,1,0,1
33,171,689,142,0,628,1188,0,1317,1330,0,831,1816,2647
33,172,391,69,0,161,245,0,552,314,0,460,406,866
33,173,5673,1207,0,6983,13070,0,12656,14277,0,6880,20053,26933
33,181,1,0,0,4,4,0,5,4,0,1,8,9
33,182,2,1,0,0,0,0,2,1,0,3,0,3
33,191,2,0,0,2,1,0,4,1,0,2,3,5
33,192,3,0,0,2,1,0,5,1,0,3,3,6
33,201,3,0,0,3,9,0,6,9,0,3,12,15
34,1,822,187,7,240,402,0,1062,589,7,1016,642,1658
34,2,803,179,0,334,445,1,1137,624,1,982,780,1762
34,3,1967,473,21,657,816,3,2624,1289,24,2461,1476,3937
34,4,1649,340,36,624,899,23,2273,1239,59,2025,1546,3571
34,5,986,248,25,293,338,3,1279,586,28,1259,634,1893
34,6,1172,264,77,241,340,44,1413,604,121,1513,625,2138
34,7,630,137,25,213,224,28,843,361,53,792,465,1257
34,8,735,185,132,126,214,37,861,399,169,1052,377,1429
34,9,302,100,30,72,105,6,374,205,36,432,183,615
34,10,324,60,1,84,101,1,408,161,2,385,186,571
34,11,285,77,23,59,54,4,344,131,27,385,117,502
34,12,191,48,3,61,60,2,252,108,5,242,123,365
34,15,303,45,0,108,140,0,411,185,0,348,248,596
34,16,147,17,0,47,89,0,194,106,0,164,136,300
34,17,1762,312,0,583,821,0,2345,1133,0,2074,1404,3478
34,18,3186,562,2,1406,1966,9,4592,2528,11,3750,3381,7131
34,21,113,20,21,9,5,1,122,25,22,154,15,169
34,22,176,73,5,32,52,4,208,125,9,254,88,342
34,23,96,24,2,28,37,2,124,61,4,122,67,189
34,24,91,30,0,27,19,2,118,49,2,121,48,169
34,31,14153,3037,65,11123,14131,101,25276,17168,166,17255,25355,42610
34,32,14240,2960,21,11192,14238,65,25432,17198,86,17221,25495,42716
34,33,4154,827,5,4120,6494,18,8274,7321,23,4986,10632,15618
34,34,40868,9061,341,32318,39738,553,73186,48799,894,50270,72609,122879
34,35,14816,3193,230,8893,11644,309,23709,14837,539,18239,20846,39085
34,36,7040,1634,145,6728,10171,149,13768,11805,294,8819,17048,25867
34,41,1057,206,28,261,353,7,1318,559,35,1291,621,1912
34,43,390,91,8,68,122,2,458,213,10,489,192,681
34,44,373,77,13,71,88,8,444,165,21,463,167,630
34,45,99,27,6,16,20,5,115,47,11,132,41,173
34,46,57,21,6,15,4,6,72,25,12,84,25,109
34,47,156,34,17,38,53,5,194,87,22,207,96,303
34,48,106,32,1,33,28,4,139,60,5,139,65,204
34,49,134,44,5,51,40,1,185,84,6,183,92,275
34,51,345,73,0,90,130,0,435,203,0,418,220,638
34,52,996,203,2,355,406,1,1351,609,3,1201,762,1963
34,61,64,11,0,22,33,1,86,44,1,75,56,131
34,62,76,12,0,24,18,3,100,30,3,88,45,133
34,71,176,20,2,54,53,2,230,73,4,198,109,307
34,72,317,43,0,60,64,3,377,107,3,360,127,487
34,73,71,8,0,22,13,1,93,21,1,79,36,115
34,74,525,108,6,109,138,6,634,246,12,639,253,892
34,75,118,18,0,37,24,5,155,42,5,136,66,202
34,76,70,17,0,37,32,7,107,49,7,87,76,163
34,81,103,21,1,19,33,1,122,54,2,125,53,178
34,82,33,8,0,25,16,0,58,24,0,41,41,82
34,83,70,14,0,25,29,1,95,43,1,84,55,139
34,91,29,5,0,9,4,2,38,9,2,34,15,49
34,92,33,15,0,11,15,0,44,30,0,48,26,74
34,101,24,4,0,8,5,1,32,9,1,28,14,42
34,102,17,3,0,11,5,0,28,8,0,20,16,36
34,111,165,17,0,51,49,1,216,66,1,182,101,283
34,112,147,30,0,54,58,0,201,88,0,177,112,289
34,113,252,41,0,102,99,0,354,140,0,293,201,494
34,114,808,133,1,228,315,0,1036,448,1,942,543,1485
34,121,122,23,0,25,23,1,147,46,1,145,49,194
34,122,7,0,0,4,1,0,11,1,0,7,5,12
34,123,73,9,0,23,24,0,96,33,0,82,47,129
34,124,17,1,0,4,5,0,21,6,0,18,9,27
34,131,9,3,0,4,3,0,13,6,0,12,7,19
34,132,89,8,0,28,25,0,117,33,0,97,53,150
34,133,7,3,0,2,3,0,9,6,0,10,5,15
34,134,6,1,0,6,7,0,12,8,0,7,13,20
34,141,171,23,0,82,65,2,253,88,2,194,149,343
34,142,304,50,0,135,126,4,439,176,4,354,265,619
34,143,189,45,0,72,64,2,261,109,2,234,138,372
34,151,5,1,0,1,0,0,6,1,0,6,1,7
34,152,15,5,0,5,3,0,20,8,0,20,8,28
34,153,15,4,0,5,13,0,20,17,0,19,18,37
34,163,23,10,0,12,24,4,35,34,4,33,40,73
34,164,3,1,0,1,6,0,4,7,0,4,7,11
34,171,1049,175,0,441,670,0,1490,845,0,1224,1111,2335
34,172,338,76,0,80,95,0,418,171,0,414,175,589
34,173,2601,501,0,943,1474,0,3544,1975,0,3102,2417,5519
34,181,11,5,0,1,5,1,12,10,1,16,7,23
34,182,5,2,0,2,0,0,7,2,0,7,2,9
34,191,18,1,0,9,15,1,27,16,1,19,25,44
34,192,8,1,0,1,0,0,9,1,0,9,1,10
34,201,42,10,0,29,22,0,71,32,0,52,51,103
35,1,1805,342,13,360,522,2,2165,864,15,2160,884,3044
35,2,1597,303,10,509,788,9,2106,1091,19,1910,1306,3216
35,3,10278,2142,48,5091,6287,26,15369,8429,74,12468,11404,23872
35,4,11414,2316,132,6722,7913,44,18136,10229,176,13862,14679,28541
35,5,7149,1568,101,3665,3887,42,10814,5455,143,8818,7594,16412
35,6,6079,1307,287,1929,2151,56,8008,3458,343,7673,4136,11809
35,7,3548,820,125,1329,1592,27,4877,2412,152,4493,2948,7441
35,8,3523,833,463,910,1061,107,4433,1894,570,4819,2078,6897
35,9,1618,443,188,339,443,16,1957,886,204,2249,798,3047
35,10,1166,248,6,320,423,2,1486,671,8,1420,745,2165
35,11,1354,351,95,259,327,13,1613,678,108,1800,599,2399
35,12,926,202,28,179,208,2,1105,410,30,1156,389,1545
35,15,330,48,0,115,157,0,445,205,0,378,272,650
35,16,179,23,0,45,68,0,224,91,0,202,113,315
35,17,1974,318,0,353,469,0,2327,787,0,2292,822,3114
35,18,3187,517,5,677,902,1,3864,1419,6,3709,1580,5289
35,21,439,85,69,44,47,0,483,132,69,593,91,684
35,22,772,220,33,74,126,1,846,346,34,1025,201,1226
35,23,546,138,21,87,90,2,633,228,23,705,179,884
35,24,400,94,3,53,75,0,453,169,3,497,128,625
35,31,7256,1354,35,2345,3219,74,9601,4573,109,8645,5638,14283
35,32,12942,2510,31,9462,12662,13,22404,15172,44,15483,22137,37620
35,33,3916,771,6,1796,2941,1,5712,3712,7,4693,4738,9431
35,34,15224,3195,233,8836,11846,335,24060,15041,568,18652,21017,39669
35,35,128190,23781,808,90012,87371,540,218202,111152,1348,152779,177923,330702
35,36,14616,3274,131,11109,15619,60,25725,18893,191,18021,26788,44809
35,41,4805,966,94,1556,2096,12,6361,3062,106,5865,3664,9529
35,43,1723,425,43,434,517,12,2157,942,55,2191,963,3154
35,44,1443,306,51,320,395,7,1763,701,58,1800,722,2522
35,45,473,127,37,110,123,6,583,250,43,637,239,876
35,46,291,71,22,60,67,11,351,138,33,384,138,522
35,47,798,213,87,124,194,3,922,407,90,1098,321,1419
35,48,481,103,20,59,109,3,540,212,23,604,171,775
35,49,745,220,20,109,176,1,854,396,21,985,286,1271
35,51,846,155,2,140,178,0,986,333,2,1003,318,1321
35,52,1905,377,5,482,625,0,2387,1002,5,2287,1107,3394
35,61,352,42,0,62,78,0,414,120,0,394,140,534
35,62,318,51,0,68,108,0,386,159,0,369,176,545
35,71,656,97,3,115,112,1,771,209,4,756,228,984
35,72,1268,191,7,194,197,0,1462,388,7,1466,391,1857
35,73,237,31,1,39,58,0,276,89,1,269,97,366
35,74,1936,348,13,362,415,4,2298,763,17,2297,781,3078
35,75,516,102,5,91,64,1,607,166,6,623,156,779
35,76,335,71,3,69,72,2,404,143,5,409,143,552
35,81,422,105,6,41,69,0,463,174,6,533,110,643
35,82,143,35,2,21,41,1,164,76,3,180,63,243
35,83,343,81,2,36,76,1,379,157,3,426,113,539
35,91,143,26,0,26,36,0,169,62,0,169,62,231
35,92,166,48,9,18,24,0,184,72,9,223,42,265
35,101,94,15,0,16,10,0,110,25,0,109,26,135
35,102,68,11,0,9,18,0,77,29,0,79,27,106
35,111,168,22,0,37,29,0,205,51,0,190,66,256
35,112,164,34,0,45,64,0,209,98,0,198,109,307
35,113,283,46,0,85,93,0,368,139,0,329,178,507
35,114,840,155,0,150,158,0,990,313,0,995,308,1303
35,121,302,60,0,49,54,0,351,114,0,362,103,465
35,122,30,6,0,5,19,0,35,25,0,36,24,60
35,123,163,25,0,27,35,0,190,60,0,188,62,250
35,124,35,4,0,7,3,0,42,7,0,39,10,49
35,131,86,14,0,13,13,0,99,27,0,100,26,126
35,132,480,90,1,89,106,0,569,196,1,571,195,766
35,133,30,8,0,9,17,0,39,25,0,38,26,64
35,134,64,18,0,11,13,0,75,31,0,82,24,106
35,141,340,59,0,74,114,1,414,173,1,399,189,588
35,142,813,131,1,153,180,1,966,311,2,945,334,1279
35,143,510,90,0,74,108,0,584,198,0,600,182,782
35,151,22,3,0,11,10,0,33,13,0,25,21,46
35,152,42,10,1,12,7,0,54,17,1,53,19,72
35,153,98,23,1,28,15,0,126,38,1,122,43,165
35,163,184,61,3,29,40,0,213,101,3,248,69,317
35,164,16,8,0,7,6,0,23,14,0,24,13,37
35,171,849,128,0,177,259,0,1026,387,0,977,436,1413
35,172,439,80,0,79,97,0,518,177,0,519,176,695
35,173,3102,581,0,626,868,0,3728,1449,0,3683,1494,5177
35,181,64,10,0,15,11,0,79,21,0,74,26,100
35,182,30,7,0,7,21,0,37,28,0,37,28,65
35,191,77,18,0,14,19,0,91,37,0,95,33,128
35,192,35,8,0,6,15,0,41,23,0,43,21,64
35,201,98,18,0,19,41,0,117,59,0,116,60,176
36,1,445,95,12,87,159,0,532,254,12,552,246,798
36,2,339,72,5,79,138,1,418,210,6,416,218,634
36,3,1983,412,68,612,845,12,2595,1257,80,2463,1469,3932
36,4,2430,538,102,1275,1916,18,3705,2454,120,3070,3209,6279
36,5,3810,928,65,2324,3563,43,6134,4491,108,4803,5930,10733
36,6,2591,526,185,1045,1409,55,3636,1935,240,3302,2509,5811
36,7,3966,997,62,2919,4138,47,6885,5135,109,5025,7104,12129
36,8,2345,464,516,825,1239,141,3170,1703,657,3325,2205,5530
36,9,920,241,36,367,526,14,1287,767,50,1197,907,2104
36,10,1970,537,5,1259,1851,0,3229,2388,5,2512,3110,5622
36,11,1050,216,27,328,528,4,1378,744,31,1293,860,2153
36,12,718,121,6,239,343,3,957,464,9,845,585,1430
36,15,42,7,0,30,35,1,72,42,1,49,66,115
36,16,20,2,0,11,40,0,31,42,0,22,51,73
36,17,342,64,0,110,144,0,452,208,0,406,254,660
36,18,564,105,1,194,278,0,758,383,1,670,472,1142
36,21,507,94,101,32,25,0,539,119,101,702,57,759
36,22,418,94,13,69,90,0,487,184,13,525,159,684
