ORIG,DEST,WRKSOV,WRKHOV,WRKTRN,NWKSOV,NWKHOV,NWKTRN,ALLSOV,ALLHOV,ALLTRN,WRKALL,NWKALL,ALLALL
4,6,15723,2837,1244,10664,9516,450,26387,12353,1694,19804,20630,40434
4,7,2478,628,756,946,1285,261,3424,1913,1017,3862,2492,6354
4,8,6222,1253,1762,2046,2381,495,8268,3634,2257,9237,4922,14159
4,9,2231,538,546,675,1045,146,2906,1583,692,3315,1866,5181
4,10,667,118,59,188,261,10,855,379,69,844,459,1303
4,11,1602,354,538,226,358,50,1828,712,588,2494,634,3128
4,12,840,226,174,143,191,15,983,417,189,1240,349,1589
4,15,101,17,0,30,36,0,131,53,0,118,66,184
4,16,32,3,1,17,19,0,49,22,1,36,36,72
4,17,543,102,6,130,181,2,673,283,8,651,313,964
4,18,754,153,7,181,236,5,935,389,12,914,422,1336
4,21,733,137,344,34,59,14,767,196,358,1214,107,1321
4,22,883,214,91,159,340,13,1042,554,104,1188,512,1700
4,23,569,173,99,112,208,6,681,381,105,841,326,1167
4,24,451,128,42,88,180,2,539,308,44,621,270,891
4,31,1667,323,49,438,612,31,2105,935,80,2039,1081,3120
4,32,2452,457,25,1061,1756,11,3513,2213,36,2934,2828,5762
4,33,753,133,6,223,400,3,976,533,9,892,626,1518
4,34,1612,294,60,587,766,46,2199,1060,106,1966,1399,3365
4,35,9068,1648,114,5199,7448,51,14267,9096,165,10830,12698,23528
4,36,2211,410,51,997,2117,14,3208,2527,65,2672,3128,5800
4,41,11984,2262,634,9009,12338,348,20993,14600,982,14880,21695,36575
4,43,6447,1199,205,5729,6641,114,12176,7840,319,7851,12484,20335
4,44,3413,691,182,1441,2465,50,4854,3156,232,4286,3956,8242
4,45,1111,187,107,533,711,27,1644,898,134,1405,1271,2676
4,46,685,131,58,382,635,21,1067,766,79,874,1038,1912
4,47,1406,298,230,525,658,59,1931,956,289,1934,1242,3176
4,48,1238,246,172,315,573,28,1553,819,200,1656,916,2572
4,49,1056,205,60,302,434,22,1358,639,82,1321,758,2079
4,51,384,62,15,109,157,3,493,219,18,461,269,730
4,52,681,115,24,177,265,3,858,380,27,820,445,1265
4,61,166,37,7,28,68,1,194,105,8,210,97,307
4,62,194,47,10,48,93,2,242,140,12,251,143,394
4,71,821,118,45,210,273,6,1031,391,51,984,489,1473
4,72,1987,314,56,370,499,11,2357,813,67,2357,880,3237
4,73,351,59,3,87,152,0,438,211,3,413,239,652
4,74,2931,509,116,668,1106,22,3599,1615,138,3556,1796,5352
4,75,666,142,18,193,335,6,859,477,24,826,534,1360
4,76,582,90,7,141,172,2,723,262,9,679,315,994
4,81,371,113,35,61,101,1,432,214,36,519,163,682
4,82,153,39,7,30,63,2,183,102,9,199,95,294
4,83,341,91,8,62,129,2,403,220,10,440,193,633
4,91,179,27,13,34,45,1,213,72,14,219,80,299
4,92,234,34,19,26,67,1,260,101,20,287,94,381
4,101,78,11,3,13,37,0,91,48,3,92,50,142
4,102,78,17,0,29,35,1,107,52,1,95,65,160
4,111,33,3,0,14,18,0,47,21,0,36,32,68
4,112,35,13,0,18,15,1,53,28,1,48,34,82
4,113,56,8,1,31,30,2,87,38,3,65,63,128
4,114,224,31,2,49,69,2,273,100,4,257,120,377
4,121,104,18,3,26,50,0,130,68,3,125,76,201
4,122,7,1,0,3,11,0,10,12,0,8,14,22
4,123,56,9,0,24,31,0,80,40,0,65,55,120
4,124,9,1,0,5,6,0,14,7,0,10,11,21
4,131,30,4,3,9,8,0,39,12,3,37,17,54
4,132,221,48,11,43,84,2,264,132,13,280,129,409
4,133,18,6,0,4,10,0,22,16,0,24,14,38
4,134,30,6,0,9,12,0,39,18,0,36,21,57
4,141,156,38,4,47,30,2,203,68,6,198,79,277
4,142,533,113,17,111,181,6,644,294,23,663,298,961
4,143,534,84,21,93,156,5,627,240,26,639,254,893
4,151,19,0,0,7,10,0,26,10,0,19,17,36
4,152,42,7,0,15,17,0,57,24,0,49,32,81
4,153,121,21,3,37,63,2,158,84,5,145,102,247
4,163,250,48,13,52,78,1,302,126,14,311,131,442
4,164,29,7,0,4,19,0,33,26,0,36,23,59
4,171,225,48,3,42,70,0,267,118,3,276,112,388
4,172,72,14,0,23,27,0,95,41,0,86,50,136
4,173,568,142,9,119,151,2,687,293,11,719,272,991
4,181,54,13,3,12,9,0,66,22,3,70,21,91
4,182,20,9,0,8,14,0,28,23,0,29,22,51
4,191,104,29,1,34,53,0,138,82,1,134,87,221
4,192,79,9,0,18,24,0,97,33,0,88,42,130
4,201,44,6,0,30,33,0,74,39,0,50,63,113
5,1,487,78,67,41,86,5,528,164,72,632,132,764
5,2,353,73,25,47,54,7,400,127,32,451,108,559
5,3,1981,328,324,360,507,48,2341,835,372,2633,915,3548
5,4,5681,1121,441,4724,4865,167,10405,5986,608,7243,9756,16999
5,5,10090,2122,355,11237,12534,586,21327,14656,941,12567,24357,36924
5,6,8426,1778,609,6686,5464,654,15112,7242,1263,10813,12804,23617
5,7,3900,851,233,4015,5897,567,7915,6748,800,4984,10479,15463
5,8,6044,1171,1171,3341,3113,983,9385,4284,2154,8386,7437,15823
5,9,1692,430,147,1100,1470,136,2792,1900,283,2269,2706,4975
5,10,809,167,29,269,430,2,1078,597,31,1005,701,1706
5,11,1416,319,176,428,655,50,1844,974,226,1911,1133,3044
5,12,668,168,77,141,237,11,809,405,88,913,389,1302
5,15,30,9,0,5,10,0,35,19,0,39,15,54
5,16,5,3,0,4,10,0,9,13,0,8,14,22
5,17,159,34,2,29,42,0,188,76,2,195,71,266
5,18,254,44,2,57,69,1,311,113,3,300,127,427
5,21,531,134,333,37,53,13,568,187,346,998,103,1101
5,22,600,126,30,117,253,7,717,379,37,756,377,1133
5,23,444,73,23,108,126,6,552,199,29,540,240,780
5,24,321,73,9,63,87,0,384,160,9,403,150,553
5,31,690,134,11,208,228,28,898,362,39,835,464,1299
5,32,737,143,1,249,367,0,986,510,1,881,616,1497
5,33,570,130,5,174,352,1,744,482,6,705,527,1232
5,34,789,164,12,281,307,31,1070,471,43,965,619,1584
5,35,4766,915,65,2705,3258,40,7471,4173,105,5746,6003,11749
5,36,2791,576,24,1687,3182,23,4478,3758,47,3391,4892,8283
5,41,1622,353,271,456,643,86,2078,996,357,2246,1185,3431
5,43,1427,290,89,919,931,136,2346,1221,225,1806,1986,3792
5,44,851,176,73,209,298,22,1060,474,95,1100,529,1629
5,45,473,97,38,299,362,24,772,459,62,608,685,1293
5,46,272,57,56,105,145,30,377,202,86,385,280,665
5,47,705,111,92,269,342,27,974,453,119,908,638,1546
5,48,403,81,49,84,160,8,487,241,57,533,252,785
5,49,606,113,19,176,269,11,782,382,30,738,456,1194
5,51,435,94,4,93,176,0,528,270,4,533,269,802
5,52,928,192,17,288,493,3,1216,685,20,1137,784,1921
5,61,146,30,0,25,26,0,171,56,0,176,51,227
5,62,191,32,5,37,77,0,228,109,5,228,114,342
5,71,216,38,8,35,54,3,251,92,11,262,92,354
5,72,541,86,15,65,96,3,606,182,18,642,164,806
5,73,95,14,0,17,27,0,112,41,0,109,44,153
5,74,675,161,32,91,160,7,766,321,39,868,258,1126
5,75,198,30,4,37,59,1,235,89,5,232,97,329
5,76,154,35,1,27,63,2,181,98,3,190,92,282
5,81,211,65,6,33,42,2,244,107,8,282,77,359
5,82,133,20,1,13,44,0,146,64,1,154,57,211
5,83,264,43,4,44,65,1,308,108,5,311,110,421
5,91,93,23,2,14,24,2,107,47,4,118,40,158
5,92,135,36,4,33,35,1,168,71,5,175,69,244
5,101,21,4,0,4,10,0,25,14,0,25,14,39
5,102,16,4,0,4,6,1,20,10,1,20,11,31
5,111,9,1,0,6,5,0,15,6,0,10,11,21
5,112,15,3,0,4,5,0,19,8,0,18,9,27
5,113,18,4,0,19,8,1,37,12,1,22,28,50
5,114,90,15,0,14,19,1,104,34,1,105,34,139
5,121,182,23,1,34,37,0,216,60,1,206,71,277
5,122,17,4,0,2,1,1,19,5,1,21,4,25
5,123,91,12,1,72,69,0,163,81,1,104,141,245
5,124,11,3,0,1,5,0,12,8,0,14,6,20
5,131,40,6,1,5,5,0,45,11,1,47,10,57
5,132,200,47,4,35,46,0,235,93,4,251,81,332
5,133,13,1,0,5,4,0,18,5,0,14,9,23
5,134,38,5,0,7,9,0,45,14,0,43,16,59
5,141,41,9,0,6,10,0,47,19,0,50,16,66
5,142,82,26,5,19,23,1,101,49,6,113,43,156
5,143,95,27,3,13,28,0,108,55,3,125,41,166
5,151,0,0,0,2,2,0,2,2,0,0,4,4
5,152,8,0,0,4,5,0,12,5,0,8,9,17
5,153,37,6,1,11,11,0,48,17,1,44,22,66
5,163,155,28,5,27,28,0,182,56,5,188,55,243
5,164,9,3,0,4,10,0,13,13,0,12,14,26
5,171,156,27,0,15,36,0,171,63,0,183,51,234
5,172,62,17,0,14,18,0,76,35,0,79,32,111
5,173,533,151,2,76,105,1,609,256,3,686,182,868
5,181,47,11,4,9,6,0,56,17,4,62,15,77
5,182,30,2,1,3,9,0,33,11,1,33,12,45
5,191,51,14,0,11,23,0,62,37,0,65,34,99
5,192,20,6,0,5,8,0,25,14,0,26,13,39
5,201,13,0,0,1,3,0,14,3,0,13,4,17
6,1,1590,226,176,207,335,17,1797,561,193,1992,559,2551
6,2,1088,189,131,205,315,30,1293,504,161,1408,550,1958
6,3,5488,850,1006,1006,1265,124,6494,2115,1130,7344,2395,9739
6,4,15958,2756,1298,10618,9711,510,26576,12467,1808,20012,20839,40851
6,5,8888,1816,586,6962,5697,618,15850,7513,1204,11290,13277,24567
6,6,48866,7812,2850,45825,25877,6862,94691,33689,9712,59528,78564,138092
6,7,5019,1063,961,3161,3150,783,8180,4213,1744,7043,7094,14137
6,8,22279,3833,2323,12697,8051,3462,34976,11884,5785,28435,24210,52645
6,9,5924,1382,647,4232,4803,780,10156,6185,1427,7953,9815,17768
6,10,1023,211,106,268,455,23,1291,666,129,1340,746,2086
6,11,3463,720,917,835,903,255,4298,1623,1172,5100,1993,7093
6,12,1708,398,320,295,560,50,2003,958,370,2426,905,3331
6,15,43,17,2,20,43,0,63,60,2,62,63,125
6,16,14,5,0,5,10,0,19,15,0,19,15,34
6,17,314,67,12,94,128,2,408,195,14,393,224,617
6,18,568,104,27,151,139,9,719,243,36,699,299,998
6,21,1557,274,622,96,178,14,1653,452,636,2453,288,2741
6,22,1979,460,142,521,934,51,2500,1394,193,2581,1506,4087
6,23,1297,273,203,310,568,43,1607,841,246,1773,921,2694
6,24,900,201,73,227,364,10,1127,565,83,1174,601,1775
6,31,1307,241,112,410,393,61,1717,634,173,1660,864,2524
6,32,1390,251,44,466,625,14,1856,876,58,1685,1105,2790
6,33,602,100,18,205,351,8,807,451,26,720,564,1284
6,34,1147,221,64,368,362,67,1515,583,131,1432,797,2229
6,35,5372,1040,238,1612,1908,122,6984,2948,360,6650,3642,10292
6,36,2255,458,122,950,1458,47,3205,1916,169,2835,2455,5290
6,41,6416,1191,968,2485,3551,329,8901,4742,1297,8575,6365,14940
6,43,9050,1732,368,7875,7386,489,16925,9118,857,11150,15750,26900
6,44,3684,686,336,1386,2085,132,5070,2771,468,4706,3603,8309
6,45,3387,566,189,3788,3767,140,7175,4333,329,4142,7695,11837
6,46,1471,274,100,1284,1634,69,2755,1908,169,1845,2987,4832
6,47,2998,547,426,2089,2413,156,5087,2960,582,3971,4658,8629
6,48,1856,357,299,515,855,60,2371,1212,359,2512,1430,3942
6,49,2395,484,114,1061,1679,55,3456,2163,169,2993,2795,5788
6,51,489,68,21,146,202,1,635,270,22,578,349,927
6,52,904,128,43,266,443,11,1170,571,54,1075,720,1795
6,61,297,53,19,76,119,3,373,172,22,369,198,567
6,62,396,76,13,120,200,4,516,276,17,485,324,809
6,71,747,124,52,236,253,16,983,377,68,923,505,1428
6,72,1742,246,96,425,433,39,2167,679,135,2084,897,2981
6,73,304,57,5,111,127,5,415,184,10,366,243,609
6,74,2343,442,198,525,730,42,2868,1172,240,2983,1297,4280
6,75,676,143,47,214,281,9,890,424,56,866,504,1370
6,76,649,120,27,168,240,6,817,360,33,796,414,1210
6,81,745,163,62,163,213,8,908,376,70,970,384,1354
6,82,307,58,7,76,160,5,383,218,12,372,241,613
6,83,728,138,29,140,217,3,868,355,32,895,360,1255
6,91,331,44,16,78,108,3,409,152,19,391,189,580
6,92,403,80,31,84,93,5,487,173,36,514,182,696
6,101,60,8,1,12,15,1,72,23,2,69,28,97
6,102,47,14,1,22,24,1,69,38,2,62,47,109
6,111,12,6,0,5,25,0,17,31,0,18,30,48
6,112,18,9,1,10,15,1,28,24,2,28,26,54
6,113,20,11,0,23,31,3,43,42,3,31,57,88
6,114,127,16,4,45,45,3,172,61,7,147,93,240
6,121,149,26,3,65,63,8,214,89,11,178,136,314
6,122,16,3,0,11,10,0,27,13,0,19,21,40
6,123,111,20,2,118,52,6,229,72,8,133,176,309
6,124,8,3,0,8,5,0,16,8,0,11,13,24
6,131,53,11,2,17,15,1,70,26,3,66,33,99
6,132,419,94,31,92,115,4,511,209,35,544,211,755
6,133,25,7,1,12,21,1,37,28,2,33,34,67
6,134,57,8,0,28,32,0,85,40,0,65,60,125
6,141,85,11,3,29,60,1,114,71,4,99,90,189
6,142,272,62,11,76,181,4,348,243,15,345,261,606
6,143,244,57,33,57,80,4,301,137,37,334,141,475
6,151,10,0,0,7,6,0,17,6,0,10,13,23
6,152,37,3,0,14,17,0,51,20,0,40,31,71
