ORIG,DEST,WRKSOV,WRKHOV,WRKTRN,NWKSOV,NWKHOV,NWKTRN,ALLSOV,ALLHOV,ALLTRN,WRKALL,NWKALL,ALLALL
2,17,2325,485,0,1153,1745,0,3478,2230,0,2810,2898,5708
2,18,2545,552,0,1506,2545,0,4051,3097,0,3097,4051,7148
2,21,64,10,27,5,4,0,69,14,27,101,9,110
2,22,130,24,7,17,35,1,147,59,8,161,53,214
2,23,53,19,8,13,13,0,66,32,8,80,26,106
2,24,51,20,2,16,25,1,67,45,3,73,42,115
2,31,1273,281,0,460,680,5,1733,961,5,1554,1145,2699
2,32,6078,1382,3,6544,11030,2,12622,12412,5,7463,17576,25039
2,33,217,52,0,59,91,0,276,143,0,269,150,419
2,34,860,164,1,323,441,0,1183,605,1,1025,764,1789
2,35,1594,330,7,475,773,1,2069,1103,8,1931,1249,3180
2,36,306,62,2,65,148,0,371,210,2,370,213,583
2,41,3583,776,46,2289,4257,12,5872,5033,58,4405,6558,10963
2,43,646,136,17,245,374,7,891,510,24,799,626,1425
2,44,955,200,11,462,792,1,1417,992,12,1166,1255,2421
2,45,76,16,13,19,31,3,95,47,16,105,53,158
2,46,103,13,8,30,38,3,133,51,11,124,71,195
2,47,167,38,17,40,41,0,207,79,17,222,81,303
2,48,188,32,10,57,89,1,245,121,11,230,147,377
2,49,142,34,7,37,103,0,179,137,7,183,140,323
2,51,37,10,0,10,22,0,47,32,0,47,32,79
2,52,100,19,1,19,22,0,119,41,1,120,41,161
2,61,10,4,0,2,11,0,12,15,0,14,13,27
2,62,26,8,0,3,14,0,29,22,0,34,17,51
2,71,1039,193,0,318,517,2,1357,710,2,1232,837,2069
2,72,2160,489,4,1124,2188,1,3284,2677,5,2653,3313,5966
2,73,244,37,0,51,77,0,295,114,0,281,128,409
2,74,4557,1085,4,3449,6047,4,8006,7132,8,5646,9500,15146
2,75,412,95,0,235,394,0,647,489,0,507,629,1136
2,76,259,41,0,88,120,0,347,161,0,300,208,508
2,81,52,15,0,14,14,0,66,29,0,67,28,95
2,82,25,7,0,7,4,0,32,11,0,32,11,43
2,83,23,10,0,6,17,0,29,27,0,33,23,56
2,91,22,6,0,9,23,0,31,29,0,28,32,60
2,92,39,8,1,19,16,0,58,24,1,48,35,83
2,101,114,17,0,11,21,0,125,38,0,131,32,163
2,102,88,12,0,22,29,0,110,41,0,100,51,151
2,111,25,3,0,6,5,0,31,8,0,28,11,39
2,112,37,8,0,14,19,0,51,27,0,45,33,78
2,113,46,9,0,12,19,0,58,28,0,55,31,86
2,114,194,38,0,42,51,0,236,89,0,232,93,325
2,121,15,4,0,10,8,0,25,12,0,19,18,37
2,123,2,0,0,2,1,0,4,1,0,2,3,5
2,131,0,0,0,1,0,0,1,0,0,0,1,1
2,132,15,1,0,7,13,0,22,14,0,16,20,36
2,134,2,0,0,1,4,0,3,4,0,2,5,7
2,141,791,174,0,181,173,0,972,347,0,965,354,1319
2,142,2136,424,0,757,1173,0,2893,1597,0,2560,1930,4490
2,143,2236,486,1,1220,2246,0,3456,2732,1,2723,3466,6189
2,151,63,9,0,27,17,0,90,26,0,72,44,116
2,152,159,36,0,33,53,0,192,89,0,195,86,281
2,153,165,37,1,40,51,0,205,88,1,203,91,294
2,163,40,10,0,11,11,0,51,21,0,50,22,72
2,164,1,2,0,4,9,0,5,11,0,3,13,16
2,171,121,30,0,23,37,0,144,67,0,151,60,211
2,172,27,3,0,5,15,0,32,18,0,30,20,50
2,173,225,53,0,28,44,0,253,97,0,278,72,350
2,181,5,3,0,0,1,0,5,4,0,8,1,9
2,182,2,2,0,1,0,0,3,2,0,4,1,5
2,191,89,16,0,8,22,0,97,38,0,105,30,135
2,192,41,11,0,8,12,0,49,23,0,52,20,72
2,201,219,44,0,77,89,0,296,133,0,263,166,429
3,1,6157,1275,116,2353,3850,39,8510,5125,155,7548,6242,13790
3,2,7033,1595,69,5271,8149,36,12304,9744,105,8697,13456,22153
3,3,72411,15540,1174,52885,63353,545,125296,78893,1719,89125,116783,205908
3,4,12103,2499,775,7349,9531,229,19452,12030,1004,15377,17109,32486
3,5,2045,453,474,431,601,56,2476,1054,530,2972,1088,4060
3,6,4920,948,1109,1097,1432,168,6017,2380,1277,6977,2697,9674
3,7,1391,312,610,241,303,85,1632,615,695,2313,629,2942
3,8,2428,514,1490,407,632,205,2835,1146,1695,4432,1244,5676
3,9,1186,364,756,169,258,75,1355,622,831,2306,502,2808
3,10,414,89,24,82,107,16,496,196,40,527,205,732
3,11,739,209,393,84,99,45,823,308,438,1341,228,1569
3,12,411,110,85,64,80,26,475,190,111,606,170,776
3,15,175,26,1,40,38,0,215,64,1,202,78,280
3,16,97,25,0,21,36,0,118,61,0,122,57,179
3,17,1380,289,2,312,432,8,1692,721,10,1671,752,2423
3,18,1737,350,7,397,497,10,2134,847,17,2094,904,2998
3,21,235,60,132,14,22,3,249,82,135,427,39,466
3,22,505,162,150,52,95,18,557,257,168,817,165,982
3,23,346,120,124,46,51,27,392,171,151,590,124,714
3,24,250,83,47,50,71,5,300,154,52,380,126,506
3,31,2145,393,3,452,508,6,2597,901,9,2541,966,3507
3,32,7569,1565,33,5448,7968,32,13017,9533,65,9167,13448,22615
3,33,802,145,3,199,256,8,1001,401,11,950,463,1413
3,34,2004,434,20,561,923,10,2565,1357,30,2458,1494,3952
3,35,10146,2251,61,4653,6239,31,14799,8490,92,12458,10923,23381
3,36,1830,373,47,596,839,13,2426,1212,60,2250,1448,3698
3,41,27426,6337,550,19041,24573,195,46467,30910,745,34313,43809,78122
3,43,2675,580,110,956,1174,31,3631,1754,141,3365,2161,5526
3,44,3433,807,152,1113,1618,36,4546,2425,188,4392,2767,7159
3,45,563,126,172,81,95,25,644,221,197,861,201,1062
3,46,433,82,85,80,103,17,513,185,102,600,200,800
3,47,996,238,285,155,137,19,1151,375,304,1519,311,1830
3,48,950,205,102,161,231,27,1111,436,129,1257,419,1676
3,49,709,152,60,130,162,15,839,314,75,921,307,1228
3,51,288,56,6,57,76,3,345,132,9,350,136,486
3,52,528,107,39,101,106,7,629,213,46,674,214,888
3,61,102,20,7,20,34,0,122,54,7,129,54,183
3,62,134,36,8,24,34,4,158,70,12,178,62,240
3,71,1343,255,25,295,304,23,1638,559,48,1623,622,2245
3,72,2723,485,51,716,887,32,3439,1372,83,3259,1635,4894
3,73,545,71,8,127,139,8,672,210,16,624,274,898
3,74,6160,1411,95,2953,4067,60,9113,5478,155,7666,7080,14746
3,75,978,204,31,273,385,9,1251,589,40,1213,667,1880
3,76,591,110,13,178,164,24,769,274,37,714,366,1080
3,81,265,85,28,48,49,8,313,134,36,378,105,483
3,82,128,32,4,41,31,2,169,63,6,164,74,238
3,83,196,66,16,44,57,2,240,123,18,278,103,381
3,91,135,30,9,29,27,4,164,57,13,174,60,234
3,92,212,34,7,43,42,2,255,76,9,253,87,340
3,101,167,33,1,30,16,0,197,49,1,201,46,247
3,102,160,23,2,39,38,1,199,61,3,185,78,263
3,111,57,6,0,11,12,0,68,18,0,63,23,86
3,112,58,7,1,16,15,0,74,22,1,66,31,97
3,113,92,11,1,11,44,1,103,55,2,104,56,160
3,114,325,60,1,46,65,1,371,125,2,386,112,498
3,121,70,16,1,18,20,0,88,36,1,87,38,125
3,122,8,0,0,1,0,0,9,0,0,8,1,9
3,123,35,11,2,11,13,0,46,24,2,48,24,72
3,124,10,1,0,2,6,0,12,7,0,11,8,19
3,131,18,4,0,2,2,0,20,6,0,22,4,26
3,132,129,35,10,31,39,4,160,74,14,174,74,248
3,133,7,2,0,3,4,1,10,6,1,9,8,17
3,134,13,5,0,4,7,0,17,12,0,18,11,29
3,141,788,166,17,170,180,12,958,346,29,971,362,1333
3,142,1955,380,17,495,484,66,2450,864,83,2352,1045,3397
3,143,1372,283,16,424,559,24,1796,842,40,1671,1007,2678
3,151,61,7,0,22,32,0,83,39,0,68,54,122
3,152,141,24,0,20,40,0,161,64,0,165,60,225
3,153,215,49,0,46,62,1,261,111,1,264,109,373
3,163,196,46,10,40,43,3,236,89,13,252,86,338
3,164,16,2,0,6,7,0,22,9,0,18,13,31
3,171,278,50,0,48,61,1,326,111,1,328,110,438
3,172,78,19,1,15,9,0,93,28,1,98,24,122
3,173,724,144,4,84,125,4,808,269,8,872,213,1085
3,181,29,15,2,3,8,0,32,23,2,46,11,57
3,182,11,4,0,5,7,0,16,11,0,15,12,27
3,191,146,30,0,35,36,1,181,66,1,176,72,248
3,192,68,17,2,22,13,0,90,30,2,87,35,122
3,201,198,33,0,69,54,0,267,87,0,231,123,354
4,1,2119,353,119,413,675,21,2532,1028,140,2591,1109,3700
4,2,1573,297,90,510,792,14,2083,1089,104,1960,1316,3276
4,3,12107,2495,719,7313,9719,217,19420,12214,936,15321,17249,32570
4,4,72787,12713,2116,64383,53340,980,137170,66053,3096,87616,118703,206319
4,5,7508,1688,472,5699,5251,185,13207,6939,657,9668,11135,20803
4,6,19102,3697,1337,14011,11272,513,33113,14969,1850,24136,25796,49932
4,7,2985,629,926,1067,1388,236,4052,2017,1162,4540,2691,7231
4,8,6884,1493,1987,2588,2778,484,9472,4271,2471,10364,5850,16214
4,9,2566,798,951,840,1162,212,3406,1960,1163,4315,2214,6529
4,10,688,119,48,178,306,10,866,425,58,855,494,1349
4,11,1649,380,703,273,394,94,1922,774,797,2732,761,3493
4,12,760,224,205,131,240,26,891,464,231,1189,397,1586
4,15,130,19,0,47,37,0,177,56,0,149,84,233
4,16,59,12,0,25,40,0,84,52,0,71,65,136
4,17,620,116,3,145,176,1,765,292,4,739,322,1061
4,18,912,156,12,189,244,3,1101,400,15,1080,436,1516
4,21,703,138,399,46,69,19,749,207,418,1240,134,1374
4,22,1020,305,229,177,324,33,1197,629,262,1554,534,2088
4,23,650,188,253,121,210,21,771,398,274,1091,352,1443
4,24,545,131,54,93,176,10,638,307,64,730,279,1009
4,31,1742,310,30,497,608,30,2239,918,60,2082,1135,3217
4,32,2635,501,37,1207,1858,12,3842,2359,49,3173,3077,6250
4,33,663,107,14,287,388,3,950,495,17,784,678,1462
4,34,1682,347,38,537,840,30,2219,1187,68,2067,1407,3474
4,35,11156,2357,129,6137,7692,64,17293,10049,193,13642,13893,27535
4,36,2360,516,85,1147,1873,14,3507,2389,99,2961,3034,5995
4,41,14649,3006,856,10493,12485,268,25142,15491,1124,18511,23246,41757
4,43,8065,1683,190,6679,6513,97,14744,8196,287,9938,13289,23227
4,44,3933,848,210,1648,2575,66,5581,3423,276,4991,4289,9280
4,45,1247,283,173,630,718,54,1877,1001,227,1703,1402,3105
4,46,881,173,107,382,523,49,1263,696,156,1161,954,2115
4,47,1781,399,390,569,588,62,2350,987,452,2570,1219,3789
4,48,1275,257,165,351,555,22,1626,812,187,1697,928,2625
4,49,1182,227,87,330,553,14,1512,780,101,1496,897,2393
4,51,370,69,15,91,152,1,461,221,16,454,244,698
4,52,708,143,45,181,251,1,889,394,46,896,433,1329
4,61,168,33,11,34,71,1,202,104,12,212,106,318
4,62,226,52,13,70,100,0,296,152,13,291,170,461
4,71,968,138,30,180,237,6,1148,375,36,1136,423,1559
4,72,1910,320,106,411,491,12,2321,811,118,2336,914,3250
4,73,357,55,6,82,120,3,439,175,9,418,205,623
4,74,3593,697,291,905,1146,37,4498,1843,328,4581,2088,6669
4,75,852,182,40,271,332,10,1123,514,50,1074,613,1687
4,76,616,130,18,158,208,11,774,338,29,764,377,1141
4,81,435,119,37,94,78,5,529,197,42,591,177,768
4,82,170,41,2,55,63,0,225,104,2,213,118,331
4,83,410,101,19,79,107,5,489,208,24,530,191,721
4,91,186,42,9,36,72,1,222,114,10,237,109,346
4,92,217,61,31,44,37,2,261,98,33,309,83,392
4,101,121,17,2,23,25,0,144,42,2,140,48,188
4,102,115,24,0,26,48,1,141,72,1,139,75,214
4,111,48,5,1,16,19,0,64,24,1,54,35,89
4,112,47,7,0,15,25,0,62,32,0,54,40,94
4,113,65,17,0,31,35,0,96,52,0,82,66,148
4,114,232,49,0,56,69,0,288,118,0,281,125,406
4,121,122,17,0,37,47,1,159,64,1,139,85,224
4,122,9,1,0,4,4,0,13,5,0,10,8,18
4,123,84,22,0,24,22,0,108,44,0,106,46,152
4,124,16,1,0,6,9,0,22,10,0,17,15,32
4,131,38,13,2,10,15,0,48,28,2,53,25,78
4,132,247,57,17,53,87,2,300,144,19,321,142,463
4,133,16,3,0,5,8,0,21,11,0,19,13,32
4,134,35,15,0,10,17,0,45,32,0,50,27,77
4,141,283,49,3,78,88,1,361,137,4,335,167,502
4,142,729,124,11,190,207,6,919,331,17,864,403,1267
4,143,505,87,9,125,166,5,630,253,14,601,296,897
4,151,24,6,0,10,11,0,34,17,0,30,21,51
4,152,68,13,0,11,27,0,79,40,0,81,38,119
4,153,143,23,4,37,57,0,180,80,4,170,94,264
4,163,245,65,14,67,69,2,312,134,16,324,138,462
4,164,17,8,0,10,12,0,27,20,0,25,22,47
4,171,208,39,0,59,83,1,267,122,1,247,143,390
4,172,93,16,0,34,40,0,127,56,0,109,74,183
4,173,662,121,9,135,186,4,797,307,13,792,325,1117
4,181,67,12,4,6,11,0,73,23,4,83,17,100
4,182,23,10,2,9,10,0,32,20,2,35,19,54
4,191,132,26,0,36,87,0,168,113,0,158,123,281
4,192,73,15,1,22,28,0,95,43,1,89,50,139
4,201,73,15,0,27,27,0,100,42,0,88,54,142
5,1,507,117,102,64,78,1,571,195,103,726,143,869
5,2,314,52,50,58,64,1,372,116,51,416,123,539
5,3,2071,471,553,441,539,72,2512,1010,625,3095,1052,4147
5,4,7267,1716,512,5690,5181,201,12957,6897,713,9495,11072,20567
5,5,16807,3801,514,14340,13914,570,31147,17715,1084,21122,28824,49946
5,6,11522,2598,774,7964,6326,621,19486,8924,1395,14894,14911,29805
5,7,5548,1406,313,4908,6641,428,10456,8047,741,7267,11977,19244
5,8,8255,1904,1692,4195,3861,974,12450,5765,2666,11851,9030,20881
5,9,2199,688,195,1464,1724,153,3663,2412,348,3082,3341,6423
5,10,976,232,23,331,506,5,1307,738,28,1231,842,2073
5,11,1590,447,217,508,767,60,2098,1214,277,2254,1335,3589
5,12,699,163,63,178,233,14,877,396,77,925,425,1350
5,15,42,8,0,18,14,0,60,22,0,50,32,82
5,16,10,3,0,6,4,0,16,7,0,13,10,23
5,17,230,45,1,44,53,1,274,98,2,276,98,374
5,18,350,78,5,54,80,1,404,158,6,433,135,568
5,21,724,182,504,47,81,23,771,263,527,1410,151,1561
5,22,817,226,115,157,218,23,974,444,138,1158,398,1556
5,23,441,138,90,100,139,26,541,277,116,669,265,934
5,24,360,84,30,70,114,4,430,198,34,474,188,662
5,31,748,153,7,151,204,10,899,357,17,908,365,1273
5,32,900,196,11,275,303,3,1175,499,14,1107,581,1688
5,33,697,152,6,191,334,1,888,486,7,855,526,1381
5,34,1007,247,27,255,342,16,1262,589,43,1281,613,1894
5,35,6907,1614,123,3344,3413,36,10251,5027,159,8644,6793,15437
5,36,3640,965,74,2046,3181,29,5686,4146,103,4679,5256,9935
5,41,2004,571,492,505,598,77,2509,1169,569,3067,1180,4247
5,43,2011,482,166,773,896,62,2784,1378,228,2659,1731,4390
5,44,1087,257,115,230,291,38,1317,548,153,1459,559,2018
5,45,616,145,68,320,384,64,936,529,132,829,768,1597
5,46,378,89,84,100,183,33,478,272,117,551,316,867
5,47,926,203,144,322,361,36,1248,564,180,1273,719,1992
5,48,441,110,58,102,128,19,543,238,77,609,249,858
5,49,709,170,33,242,312,5,951,482,38,912,559,1471
5,51,542,117,8,106,176,0,648,293,8,667,282,949
5,52,1225,290,9,338,492,3,1563,782,12,1524,833,2357
5,61,203,42,1,42,45,0,245,87,1,246,87,333
5,62,200,39,3,54,55,1,254,94,4,242,110,352
5,71,250,51,10,39,63,2,289,114,12,311,104,415
5,72,606,114,35,96,84,5,702,198,40,755,185,940
5,73,109,21,5,23,29,2,132,50,7,135,54,189
5,74,895,209,141,132,143,18,1027,352,159,1245,293,1538
5,75,262,50,15,46,45,2,308,95,17,327,93,420
5,76,204,32,12,47,46,3,251,78,15,248,96,344
5,81,262,62,9,58,65,1,320,127,10,333,124,457
5,82,105,20,2,23,40,2,128,60,4,127,65,192
5,83,281,47,3,43,53,4,324,100,7,331,100,431
5,91,114,29,3,24,30,0,138,59,3,146,54,200
5,92,158,31,4,30,31,1,188,62,5,193,62,255
5,101,30,5,1,7,16,0,37,21,1,36,23,59
5,102,41,9,2,2,7,0,43,16,2,52,9,61
5,111,9,4,0,1,2,0,10,6,0,13,3,16
5,112,12,2,0,4,2,0,16,4,0,14,6,20
5,113,37,9,0,8,9,0,45,18,0,46,17,63
5,114,100,32,0,14,18,0,114,50,0,132,32,164
5,121,174,28,1,26,45,0,200,73,1,203,71,274
5,122,17,7,0,3,7,0,20,14,0,24,10,34
5,123,102,24,0,17,29,0,119,53,0,126,46,172
5,124,20,1,0,4,7,0,24,8,0,21,11,32
5,131,58,16,0,9,6,0,67,22,0,74,15,89
5,132,281,57,0,44,61,2,325,118,2,338,107,445
5,133,11,6,0,6,5,0,17,11,0,17,11,28
5,134,31,1,0,11,10,1,42,11,1,32,22,54
5,141,60,12,0,7,5,0,67,17,0,72,12,84
5,142,153,23,3,27,51,0,180,74,3,179,78,257
5,143,96,16,2,14,35,0,110,51,2,114,49,163
5,151,6,0,0,1,3,0,7,3,0,6,4,10
5,152,22,1,0,4,11,0,26,12,0,23,15,38
5,153,60,9,2,4,18,0,64,27,2,71,22,93
5,163,178,47,5,22,38,0,200,85,5,230,60,290
5,164,15,3,1,4,17,0,19,20,1,19,21,40
5,171,143,20,0,23,28,0,166,48,0,163,51,214
5,172,81,19,0,15,35,0,96,54,0,100,50,150
5,173,729,118,4,95,134,0,824,252,4,851,229,1080
5,181,60,13,1,5,12,1,65,25,2,74,18,92
5,182,28,7,0,6,10,0,34,17,0,35,16,51
5,191,58,12,0,9,31,0,67,43,0,70,40,110
5,192,23,6,1,7,13,0,30,19,1,30,20,50
5,201,8,3,0,5,4,0,13,7,0,11,9,20
6,1,1216,212,167,235,363,33,1451,575,200,1595,631,2226
6,2,864,141,94,242,302,25,1106,443,119,1099,569,1668
6,3,4815,876,1053,1061,1402,177,5876,2278,1230,6744,2640,9384
6,4,19283,3686,1314,14267,11257,527,33550,14943,1841,24283,26051,50334
6,5,12057,2724,831,8200,6536,652,20257,9260,1483,15612,15388,31000
6,6,77767,13116,4180,50692,31661,4561,128459,44777,8741,95063,86914,181977
6,7,6132,1346,1191,3354,3750,603,9486,5096,1794,8669,7707,16376
6,8,34926,6602,3525,15124,9835,2300,50050,16437,5825,45053,27259,72312
6,9,7522,1952,1190,5346,5307,785,12868,7259,1975,10664,11438,22102
6,10,1024,239,83,401,507,46,1425,746,129,1346,954,2300
6,11,3504,892,1182,899,1124,303,4403,2016,1485,5578,2326,7904
6,12,1600,399,332,436,631,140,2036,1030,472,2331,1207,3538
6,15,64,19,0,21,47,1,85,66,1,83,69,152
6,16,28,4,0,17,29,0,45,33,0,32,46,78
6,17,399,92,4,122,135,10,521,227,14,495,267,762
6,18,650,140,23,123,167,16,773,307,39,813,306,1119
6,21,1639,391,852,115,148,55,1754,539,907,2882,318,3200
6,22,2354,623,412,593,931,125,2947,1554,537,3389,1649,5038
6,23,1426,386,426,373,471,135,1799,857,561,2238,979,3217
6,24,969,233,109,297,367,41,1266,600,150,1311,705,2016
6,31,1258,284,40,276,395,37,1534,679,77,1582,708,2290
6,32,1433,330,41,514,676,23,1947,1006,64,1804,1213,3017
6,33,568,126,15,276,290,27,844,416,42,709,593,1302
6,34,1171,268,72,246,292,39,1417,560,111,1511,577,2088
6,35,5690,1291,263,1768,1891,94,7458,3182,357,7244,3753,10997
6,36,2373,493,153,911,1317,41,3284,1810,194,3019,2269,5288
6,41,7280,1498,1303,2946,3771,242,10226,5269,1545,10081,6959,17040
6,43,12449,2691,421,7802,7561,272,20251,10252,693,15561,15635,31196
6,44,4317,884,437,1511,2175,142,5828,3059,579,5638,3828,9466
6,45,4144,864,296,4589,4084,178,8733,4948,474,5304,8851,14155
6,46,1889,427,179,1279,1700,83,3168,2127,262,2495,3062,5557
6,47,3868,823,582,2151,2418,148,6019,3241,730,5273,4717,9990
6,48,1887,432,331,617,819,108,2504,1251,439,2650,1544,4194
6,49,2672,603,121,1114,1821,66,3786,2424,187,3396,3001,6397
6,51,483,95,25,155,213,18,638,308,43,603,386,989
6,52,957,169,45,288,369,23,1245,538,68,1171,680,1851
6,61,348,75,12,96,133,10,444,208,22,435,239,674
6,62,424,105,23,161,209,14,585,314,37,552,384,936
6,71,871,142,53,233,208,40,1104,350,93,1066,481,1547
6,72,1792,304,159,416,405,81,2208,709,240,2255,902,3157
6,73,324,61,14,157,132,18,481,193,32,399,307,706
6,74,2927,535,430,663,768,155,3590,1303,585,3892,1586,5478
6,75,813,144,70,308,321,37,1121,465,107,1027,666,1693
6,76,728,140,37,283,316,49,1011,456,86,905,648,1553
6,81,830,187,59,266,288,25,1096,475,84,1076,579,1655
6,82,317,66,13,137,137,13,454,203,26,396,287,683
6,83,793,190,29,215,235,34,1008,425,63,1012,484,1496
6,91,351,59,18,112,131,13,463,190,31,428,256,684
6,92,473,109,40,144,123,28,617,232,68,622,295,917
6,101,92,16,6,22,25,3,114,41,9,114,50,164
6,102,93,14,3,26,33,0,119,47,3,110,59,169
6,111,18,3,0,6,15,0,24,18,0,21,21,42
6,112,29,6,1,19,23,0,48,29,1,36,42,78
6,113,55,17,0,19,37,0,74,54,0,72,56,128
6,114,163,29,0,41,46,2,204,75,2,192,89,281
6,121,139,25,4,36,82,3,175,107,7,168,121,289
6,122,10,2,0,4,9,0,14,11,0,12,13,25
6,123,92,17,1,32,40,3,124,57,4,110,75,185
6,124,19,3,0,12,5,0,31,8,0,22,17,39
6,131,78,25,2,22,23,1,100,48,3,105,46,151
6,132,447,112,24,135,171,18,582,283,42,583,324,907
6,133,34,6,0,17,6,0,51,12,0,40,23,63
6,134,70,17,0,18,42,0,88,59,0,87,60,147
6,141,114,26,7,44,45,3,158,71,10,147,92,239
