ZONE,COUNTY,TRIP MODE,QUANTITY
8,Fulton,BIKE,5
8,Fulton,DRIVEALONEFREE,1228
8,Fulton,KNR_ALLTRN,1
8,Fulton,PNR_PRMTRN,2
8,Fulton,SCHOOL_BUS,141
8,Fulton,SHARED2FREE,788
8,Fulton,SHARED3FREE,674
8,Fulton,TNC,23
8,Fulton,TOTAL,2904
8,Fulton,WALK,42
9,Fulton,BIKE,3
9,Fulton,DRIVEALONEFREE,700
9,Fulton,PNR_PRMTRN,2
9,Fulton,SCHOOL_BUS,67
9,Fulton,SHARED2FREE,407
9,Fulton,SHARED3FREE,422
9,Fulton,TNC,10
9,Fulton,TOTAL,1645
9,Fulton,WALK,34
10,Fulton,BIKE,13
10,Fulton,DRIVEALONEFREE,1507
10,Fulton,DRIVEALONEPAY,2
10,Fulton,SCHOOL_BUS,1511
10,Fulton,SHARED2FREE,1952
10,Fulton,SHARED3FREE,1833
10,Fulton,TNC,54
10,Fulton,TOTAL,7044
10,Fulton,WALK,172
11,Fulton,BIKE,2
11,Fulton,DRIVEALONEFREE,330
11,Fulton,SCHOOL_BUS,30
11,Fulton,SHARED2FREE,226
11,Fulton,SHARED3FREE,120
11,Fulton,TNC,6
11,Fulton,TOTAL,722
11,Fulton,WALK,8
12,Fulton,DRIVEALONEFREE,169
12,Fulton,SCHOOL_BUS,10
12,Fulton,SHARED2FREE,87
12,Fulton,SHARED3FREE,55
12,Fulton,TNC,2
12,Fulton,TOTAL,327
12,Fulton,WALK,4
13,Fulton,BIKE,12
13,Fulton,DRIVEALONEFREE,2365
13,Fulton,DRIVEALONEPAY,1
13,Fulton,KNR_ALLTRN,1
13,Fulton,PNR_PRMTRN,4
13,Fulton,SCHOOL_BUS,332
13,Fulton,SHARED2FREE,1663
13,Fulton,SHARED3FREE,1486
13,Fulton,TNC,50
13,Fulton,TOTAL,6042
13,Fulton,WALK,128
14,Fulton,BIKE,10
14,Fulton,DRIVEALONEFREE,2242
14,Fulton,KNR_ALLTRN,1
14,Fulton,SCHOOL_BUS,3
14,Fulton,SHARED2FREE,1154
14,Fulton,SHARED3FREE,859
14,Fulton,TNC,39
14,Fulton,TOTAL,4459
14,Fulton,WALK,151
15,Fulton,DRIVEALONEFREE,299
15,Fulton,SCHOOL_BUS,35
15,Fulton,SHARED2FREE,177
15,Fulton,SHARED3FREE,112
15,Fulton,TNC,2
15,Fulton,TOTAL,632
15,Fulton,WALK,7
16,Fulton,BIKE,4
16,Fulton,DRIVEALONEFREE,700
16,Fulton,DRIVEALONEPAY,1
16,Fulton,SCHOOL_BUS,49
16,Fulton,SHARED2FREE,351
16,Fulton,SHARED3FREE,299
16,Fulton,TNC,12
16,Fulton,TOTAL,1426
16,Fulton,WALK,10
17,Fulton,BIKE,2
17,Fulton,DRIVEALONEFREE,865
17,Fulton,DRIVEALONEPAY,7
17,Fulton,PNR_PRMTRN,2
17,Fulton,SCHOOL_BUS,98
17,Fulton,SHARED2FREE,558
17,Fulton,SHARED3FREE,425
17,Fulton,TNC,13
17,Fulton,TOTAL,1978
17,Fulton,WALK,8
18,Fulton,BIKE,2
18,Fulton,DRIVEALONEFREE,803
18,Fulton,KNR_ALLTRN,1
18,Fulton,SCHOOL_BUS,39
18,Fulton,SHARED2FREE,395
18,Fulton,SHARED3FREE,292
18,Fulton,TNC,13
18,Fulton,TOTAL,1554
18,Fulton,WALK,9
19,Fulton,BIKE,1
19,Fulton,DRIVEALONEFREE,588
19,Fulton,PNR_ALLTRN,1
19,Fulton,PNR_PRMTRN,1
19,Fulton,SCHOOL_BUS,72
19,Fulton,SHARED2FREE,397
19,Fulton,SHARED3FREE,372
19,Fulton,TNC,10
19,Fulton,TOTAL,1460
19,Fulton,WALK,18
20,Fulton,BIKE,3
20,Fulton,DRIVEALONEFREE,335
20,Fulton,SCHOOL_BUS,117
20,Fulton,SHARED2FREE,267
20,Fulton,SHARED3FREE,276
20,Fulton,TNC,9
20,Fulton,TOTAL,1023
20,Fulton,WALK,16
21,Fulton,DRIVEALONEFREE,431
21,Fulton,PNR_ALLTRN,1
21,Fulton,SCHOOL_BUS,54
21,Fulton,SHARED2FREE,296
21,Fulton,SHARED3FREE,268
21,Fulton,TNC,6
21,Fulton,TOTAL,1064
21,Fulton,WALK,8
22,Fulton,DRIVEALONEFREE,476
22,Fulton,DRIVEALONEPAY,2
22,Fulton,PNR_PRMTRN,1
22,Fulton,SCHOOL_BUS,63
22,Fulton,SHARED2FREE,279
22,Fulton,SHARED3FREE,249
22,Fulton,SHARED3PAY,1
22,Fulton,TNC,5
22,Fulton,TOTAL,1080
22,Fulton,WALK,4
23,Fulton,DRIVEALONEFREE,148
23,Fulton,DRIVEALONEPAY,1
23,Fulton,PNR_PRMTRN,1
23,Fulton,SCHOOL_BUS,13
23,Fulton,SHARED2FREE,83
23,Fulton,SHARED3FREE,73
23,Fulton,TNC,4
23,Fulton,TOTAL,323
24,Fulton,DRIVEALONEFREE,249
24,Fulton,DRIVEALONEPAY,1
24,Fulton,SCHOOL_BUS,45
24,Fulton,SHARED2FREE,193
24,Fulton,SHARED3FREE,174
24,Fulton,TNC,2
24,Fulton,TOTAL,665
24,Fulton,WALK,1
25,Fulton,BIKE,4
25,Fulton,DRIVEALONEFREE,1054
25,Fulton,PNR_PRMTRN,1
25,Fulton,SCHOOL_BUS,105
25,Fulton,SHARED2FREE,763
25,Fulton,SHARED3FREE,596
25,Fulton,TNC,37
25,Fulton,TOTAL,2611
25,Fulton,WALK,51
26,Fulton,BIKE,9
26,Fulton,DRIVEALONEFREE,1588
26,Fulton,PNR_PRMTRN,1
26,Fulton,SCHOOL_BUS,516
26,Fulton,SHARED2FREE,1276
26,Fulton,SHARED3FREE,1226
26,Fulton,TNC,41
26,Fulton,TOTAL,4768
26,Fulton,WALK,111
27,Fulton,BIKE,1
27,Fulton,DRIVEALONEFREE,788
27,Fulton,PNR_PRMTRN,1
27,Fulton,SCHOOL_BUS,134
27,Fulton,SHARED2FREE,562
27,Fulton,SHARED3FREE,586
27,Fulton,TNC,20
27,Fulton,TOTAL,2110
27,Fulton,WALK,18
28,Fulton,BIKE,5
28,Fulton,DRIVEALONEFREE,1054
28,Fulton,SCHOOL_BUS,385
28,Fulton,SHARED2FREE,802
28,Fulton,SHARED3FREE,621
28,Fulton,TNC,20
28,Fulton,TOTAL,2940
28,Fulton,WALK,53
29,Fulton,DRIVEALONEFREE,61
29,Fulton,SCHOOL_BUS,1
29,Fulton,SHARED2FREE,47
29,Fulton,SHARED3FREE,32
29,Fulton,TNC,4
29,Fulton,TOTAL,149
29,Fulton,WALK,4
30,Fulton,BIKE,11
30,Fulton,DRIVEALONEFREE,1279
30,Fulton,PNR_PRMTRN,4
30,Fulton,SCHOOL_BUS,115
30,Fulton,SHARED2FREE,828
30,Fulton,SHARED3FREE,671
30,Fulton,TNC,13
30,Fulton,TOTAL,2954
30,Fulton,WALK,33
31,Fulton,BIKE,1
31,Fulton,DRIVEALONEFREE,487
31,Fulton,DRIVEALONEPAY,1
31,Fulton,PNR_PRMTRN,2
31,Fulton,SCHOOL_BUS,43
31,Fulton,SHARED2FREE,272
31,Fulton,SHARED3FREE,191
31,Fulton,TNC,9
31,Fulton,TOTAL,1010
31,Fulton,WALK,4
32,Fulton,BIKE,9
32,Fulton,DRIVEALONEFREE,1034
32,Fulton,SCHOOL_BUS,110
32,Fulton,SHARED2FREE,602
32,Fulton,SHARED3FREE,477
32,Fulton,TNC,18
32,Fulton,TOTAL,2260
32,Fulton,WALK,10
33,Fulton,BIKE,3
33,Fulton,DRIVEALONEFREE,865
33,Fulton,PNR_PRMTRN,2
33,Fulton,SCHOOL_BUS,91
33,Fulton,SHARED2FREE,552
33,Fulton,SHARED3FREE,498
33,Fulton,TNC,14
33,Fulton,TOTAL,2035
33,Fulton,WALK,10
34,Fulton,BIKE,4
34,Fulton,DRIVEALONEFREE,780
34,Fulton,KNR_PRMTRN,1
34,Fulton,PNR_PRMTRN,2
34,Fulton,SCHOOL_BUS,81
34,Fulton,SHARED2FREE,469
34,Fulton,SHARED3FREE,425
34,Fulton,TNC,17
34,Fulton,TOTAL,1807
34,Fulton,WALK,28
35,Fulton,BIKE,3
35,Fulton,DRIVEALONEFREE,823
35,Fulton,PNR_PRMTRN,1
35,Fulton,SCHOOL_BUS,80
35,Fulton,SHARED2FREE,442
35,Fulton,SHARED3FREE,416
35,Fulton,TNC,16
35,Fulton,TOTAL,1793
35,Fulton,WALK,12
36,Fulton,BIKE,2
36,Fulton,DRIVEALONEFREE,756
36,Fulton,PNR_PRMTRN,3
36,Fulton,SCHOOL_BUS,75
36,Fulton,SHARED2FREE,488
36,Fulton,SHARED3FREE,321
36,Fulton,TNC,10
36,Fulton,TOTAL,1663
36,Fulton,WALK,8
37,Fulton,DRIVEALONEFREE,103
37,Fulton,SCHOOL_BUS,10
37,Fulton,SHARED2FREE,48
37,Fulton,SHARED3FREE,38
37,Fulton,TOTAL,199
38,Fulton,BIKE,4
38,Fulton,DRIVEALONEFREE,1040
38,Fulton,DRIVEALONEPAY,1
38,Fulton,PNR_PRMTRN,2
38,Fulton,SCHOOL_BUS,115
38,Fulton,SHARED2FREE,690
38,Fulton,SHARED3FREE,609
38,Fulton,TNC,23
38,Fulton,TOTAL,2510
38,Fulton,WALK,26
39,Fulton,BIKE,10
39,Fulton,DRIVEALONEFREE,1654
39,Fulton,DRIVEALONEPAY,2
39,Fulton,KNR_PRMTRN,2
39,Fulton,PNR_ALLTRN,1
39,Fulton,PNR_PRMTRN,2
39,Fulton,SCHOOL_BUS,119
39,Fulton,SHARED2FREE,1025
39,Fulton,SHARED3FREE,686
39,Fulton,TNC,15
39,Fulton,TOTAL,3571
39,Fulton,WALK,55
40,Fulton,BIKE,4
40,Fulton,DRIVEALONEFREE,768
40,Fulton,KNR_PRMTRN,1
40,Fulton,PNR_PRMTRN,1
40,Fulton,SCHOOL_BUS,80
40,Fulton,SHARED2FREE,496
40,Fulton,SHARED3FREE,364
40,Fulton,TNC,11
40,Fulton,TOTAL,1743
40,Fulton,WALK,18
41,Fulton,BIKE,33
41,Fulton,DRIVEALONEFREE,3753
41,Fulton,DRIVEALONEPAY,2
41,Fulton,PNR_ALLTRN,1
41,Fulton,PNR_PRMTRN,5
41,Fulton,SCHOOL_BUS,616
41,Fulton,SHARED2FREE,2296
41,Fulton,SHARED2PAY,1
41,Fulton,SHARED3FREE,1881
41,Fulton,TNC,95
41,Fulton,TOTAL,9222
41,Fulton,WALK,532
41,Fulton,WALK_ALLTRN,7
42,Fulton,BIKE,5
42,Fulton,DRIVEALONEFREE,1474
42,Fulton,KNR_PRMTRN,1
42,Fulton,SCHOOL_BUS,24
42,Fulton,SHARED2FREE,482
42,Fulton,SHARED3FREE,317
42,Fulton,TNC,42
42,Fulton,TOTAL,2484
42,Fulton,WALK,135
42,Fulton,WALK_ALLTRN,4
43,Fulton,BIKE,7
43,Fulton,DRIVEALONEFREE,1292
43,Fulton,KNR_ALLTRN,2
43,Fulton,PNR_PRMTRN,2
43,Fulton,SCHOOL_BUS,30
43,Fulton,SHARED2FREE,593
43,Fulton,SHARED3FREE,429
43,Fulton,TNC,26
43,Fulton,TOTAL,2458
43,Fulton,WALK,76
43,Fulton,WALK_ALLTRN,1
44,Fulton,BIKE,5
44,Fulton,DRIVEALONEFREE,894
44,Fulton,DRIVEALONEPAY,1
44,Fulton,SCHOOL_BUS,344
44,Fulton,SHARED2FREE,660
44,Fulton,SHARED3FREE,532
44,Fulton,TNC,24
44,Fulton,TOTAL,2519
44,Fulton,WALK,58
44,Fulton,WALK_ALLTRN,1
45,Fulton,BIKE,26
45,Fulton,DRIVEALONEFREE,2385
45,Fulton,DRIVEALONEPAY,1
45,Fulton,KNR_ALLTRN,1
45,Fulton,PNR_PRMTRN,2
45,Fulton,SCHOOL_BUS,1305
45,Fulton,SHARED2FREE,2093
45,Fulton,SHARED3FREE,1623
45,Fulton,TNC,54
45,Fulton,TOTAL,7731
45,Fulton,WALK,234
45,Fulton,WALK_ALLTRN,7
46,Fulton,BIKE,3
46,Fulton,DRIVEALONEFREE,1104
46,Fulton,DRIVEALONEPAY,1
46,Fulton,KNR_ALLTRN,1
46,Fulton,PNR_PRMTRN,3
46,Fulton,SCHOOL_BUS,8
46,Fulton,SHARED2FREE,356
46,Fulton,SHARED3FREE,223
46,Fulton,TNC,22
46,Fulton,TOTAL,1765
46,Fulton,WALK,40
46,Fulton,WALK_ALLTRN,4
47,Fulton,BIKE,11
47,Fulton,DRIVEALONEFREE,880
47,Fulton,KNR_ALLTRN,1
47,Fulton,PNR_ALLTRN,2
47,Fulton,PNR_PRMTRN,2
47,Fulton,SCHOOL_BUS,82
47,Fulton,SHARED2FREE,322
47,Fulton,SHARED3FREE,217
47,Fulton,TNC,20
47,Fulton,TOTAL,1593
47,Fulton,WALK,52
47,Fulton,WALK_ALLTRN,4
48,Fulton,BIKE,17
48,Fulton,DRIVEALONEFREE,2248
48,Fulton,KNR_PRMTRN,2
48,Fulton,PNR_ALLTRN,1
48,Fulton,PNR_PRMTRN,4
48,Fulton,SCHOOL_BUS,206
48,Fulton,SHARED2FREE,1266
48,Fulton,SHARED3FREE,1098
48,Fulton,TNC,48
48,Fulton,TOTAL,4983
48,Fulton,WALK,92
48,Fulton,WALK_ALLTRN,1
49,Fulton,DRIVEALONEFREE,189
49,Fulton,PNR_PRMTRN,1
49,Fulton,SCHOOL_BUS,35
49,Fulton,SHARED2FREE,91
49,Fulton,SHARED3FREE,98
49,Fulton,TNC,9
49,Fulton,TOTAL,427
49,Fulton,WALK,4
50,Fulton,BIKE,8
50,Fulton,DRIVEALONEFREE,802
50,Fulton,KNR_ALLTRN,1
50,Fulton,PNR_PRMTRN,1
50,Fulton,SCHOOL_BUS,124
50,Fulton,SHARED2FREE,534
50,Fulton,SHARED3FREE,490
50,Fulton,TNC,23
50,Fulton,TOTAL,2000
50,Fulton,WALK,17
51,Fulton,BIKE,1
51,Fulton,DRIVEALONEFREE,324
51,Fulton,KNR_ALLTRN,1
51,Fulton,SCHOOL_BUS,55
51,Fulton,SHARED2FREE,252
51,Fulton,SHARED3FREE,190
51,Fulton,TNC,11
51,Fulton,TOTAL,840
51,Fulton,WALK,6
52,Fulton,BIKE,28
52,Fulton,DRIVEALONEFREE,4650
52,Fulton,DRIVEALONEPAY,2
52,Fulton,KNR_ALLTRN,2
52,Fulton,PNR_PRMTRN,5
52,Fulton,SCHOOL_BUS,582
52,Fulton,SHARED2FREE,3112
52,Fulton,SHARED3FREE,2482
52,Fulton,TNC,113
52,Fulton,TOTAL,11401
52,Fulton,WALK,419
52,Fulton,WALK_ALLTRN,6
53,Fulton,BIKE,46
53,Fulton,DRIVEALONEFREE,4507
53,Fulton,DRIVEALONEPAY,3
53,Fulton,KNR_ALLTRN,3
53,Fulton,PNR_PRMTRN,7
53,Fulton,SCHOOL_BUS,248
53,Fulton,SHARED2FREE,2489
53,Fulton,SHARED3FREE,1766
53,Fulton,TNC,88
53,Fulton,TOTAL,9493
53,Fulton,WALK,332
53,Fulton,WALK_ALLTRN,4
54,Fulton,BIKE,21
54,Fulton,DRIVEALONEFREE,4694
54,Fulton,DRIVEALONEPAY,9
54,Fulton,KNR_ALLTRN,3
54,Fulton,PNR_ALLTRN,3
54,Fulton,SCHOOL_BUS,365
54,Fulton,SHARED2FREE,2116
54,Fulton,SHARED3FREE,1504
54,Fulton,TNC,85
54,Fulton,TOTAL,9111
54,Fulton,WALK,289
54,Fulton,WALK_ALLTRN,22
55,Fulton,BIKE,38
55,Fulton,DRIVEALONEFREE,4087
55,Fulton,DRIVEALONEPAY,2
55,Fulton,PNR_PRMTRN,1
55,Fulton,SCHOOL_BUS,138
55,Fulton,SHARED2FREE,1919
55,Fulton,SHARED3FREE,1312
55,Fulton,TNC,71
55,Fulton,TOTAL,7842
55,Fulton,WALK,263
55,Fulton,WALK_ALLTRN,11
56,Fulton,BIKE,21
56,Fulton,DRIVEALONEFREE,3378
56,Fulton,DRIVEALONEPAY,2
56,Fulton,KNR_ALLTRN,2
56,Fulton,PNR_ALLTRN,1
56,Fulton,PNR_PRMTRN,1
56,Fulton,SCHOOL_BUS,59
56,Fulton,SHARED2FREE,1424
56,Fulton,SHARED3FREE,1176
56,Fulton,TNC,68
56,Fulton,TOTAL,6341
56,Fulton,WALK,194
56,Fulton,WALK_ALLTRN,15
57,Fulton,BIKE,7
57,Fulton,DRIVEALONEFREE,1724
57,Fulton,SCHOOL_BUS,9
57,Fulton,SHARED2FREE,683
57,Fulton,SHARED2PAY,1
57,Fulton,SHARED3FREE,488
57,Fulton,TNC,33
57,Fulton,TOTAL,3062
57,Fulton,WALK,111
57,Fulton,WALK_ALLTRN,6
58,Fulton,BIKE,60
58,Fulton,DRIVEALONEFREE,8528
58,Fulton,DRIVEALONEPAY,15
58,Fulton,KNR_ALLTRN,4
58,Fulton,PNR_ALLTRN,4
58,Fulton,PNR_PRMTRN,4
58,Fulton,SCHOOL_BUS,98
58,Fulton,SHARED2FREE,2653
58,Fulton,SHARED3FREE,1694
58,Fulton,TNC,167
58,Fulton,TOTAL,13869
58,Fulton,WALK,595
58,Fulton,WALK_ALLTRN,47
59,Fulton,BIKE,30
59,Fulton,DRIVEALONEFREE,8848
59,Fulton,DRIVEALONEPAY,8
59,Fulton,KNR_ALLTRN,1
59,Fulton,SCHOOL_BUS,5
59,Fulton,SHARED2FREE,3416
59,Fulton,SHARED3FREE,2505
59,Fulton,TNC,143
59,Fulton,TOTAL,15397
59,Fulton,WALK,409
59,Fulton,WALK_ALLTRN,32
60,Fulton,BIKE,8
60,Fulton,DRIVEALONEFREE,1461
60,Fulton,PNR_ALLTRN,1
60,Fulton,SCHOOL_BUS,1
60,Fulton,SHARED2FREE,426
60,Fulton,SHARED2PAY,1
60,Fulton,SHARED3FREE,336
60,Fulton,TNC,29
60,Fulton,TOTAL,2329
60,Fulton,WALK,61
60,Fulton,WALK_ALLTRN,5
61,Fulton,BIKE,88
61,Fulton,DRIVEALONEFREE,13208
61,Fulton,DRIVEALONEPAY,22
61,Fulton,KNR_ALLTRN,3
61,Fulton,KNR_PRMTRN,1
61,Fulton,PNR_ALLTRN,5
61,Fulton,PNR_PRMTRN,4
61,Fulton,SCHOOL_BUS,169
61,Fulton,SHARED2FREE,3383
61,Fulton,SHARED2PAY,1
61,Fulton,SHARED3FREE,1867
61,Fulton,SHARED3PAY,1
61,Fulton,TNC,227
61,Fulton,TOTAL,19895
61,Fulton,WALK,837
61,Fulton,WALK_ALLTRN,79
62,Fulton,BIKE,24
62,Fulton,DRIVEALONEFREE,2823
62,Fulton,DRIVEALONEPAY,1
62,Fulton,KNR_ALLTRN,2
62,Fulton,PNR_PRMTRN,5
62,Fulton,SCHOOL_BUS,87
62,Fulton,SHARED2FREE,1035
62,Fulton,SHARED3FREE,718
62,Fulton,TNC,52
62,Fulton,TOTAL,4943
62,Fulton,WALK,188
62,Fulton,WALK_ALLTRN,8
63,Fulton,BIKE,16
63,Fulton,DRIVEALONEFREE,2917
63,Fulton,DRIVEALONEPAY,8
63,Fulton,KNR_ALLTRN,1
63,Fulton,PNR_ALLTRN,2
63,Fulton,PNR_PRMTRN,8
63,Fulton,SCHOOL_BUS,277
63,Fulton,SHARED2FREE,885
63,Fulton,SHARED2PAY,2
63,Fulton,SHARED3FREE,508
63,Fulton,TNC,49
63,Fulton,TOTAL,4866
63,Fulton,WALK,174
63,Fulton,WALK_ALLTRN,19
64,Fulton,BIKE,16
64,Fulton,DRIVEALONEFREE,1314
64,Fulton,DRIVEALONEPAY,2
64,Fulton,KNR_ALLTRN,1
64,Fulton,KNR_PRMTRN,1
64,Fulton,SCHOOL_BUS,3
64,Fulton,SHARED2FREE,537
64,Fulton,SHARED3FREE,276
64,Fulton,SHARED3PAY,1
64,Fulton,TNC,23
64,Fulton,TOTAL,2260
64,Fulton,WALK,75
64,Fulton,WALK_ALLTRN,11
65,Fulton,BIKE,4
65,Fulton,DRIVEALONEFREE,452
65,Fulton,DRIVEALONEPAY,1
65,Fulton,SHARED2FREE,158
65,Fulton,SHARED3FREE,91
65,Fulton,TNC,3
65,Fulton,TOTAL,741
65,Fulton,WALK,26
65,Fulton,WALK_ALLTRN,6
66,Fulton,BIKE,8
66,Fulton,DRIVEALONEFREE,2290
66,Fulton,DRIVEALONEPAY,3
66,Fulton,KNR_ALLTRN,1
66,Fulton,PNR_ALLTRN,2
66,Fulton,PNR_PRMTRN,7
66,Fulton,SCHOOL_BUS,5
66,Fulton,SHARED2FREE,956
66,Fulton,SHARED3FREE,586
66,Fulton,SHARED3PAY,1
66,Fulton,TNC,37
66,Fulton,TOTAL,4027
66,Fulton,WALK,105
66,Fulton,WALK_ALLTRN,26
67,Fulton,BIKE,18
67,Fulton,DRIVEALONEFREE,2956
67,Fulton,DRIVEALONEPAY,4
67,Fulton,KNR_ALLTRN,8
67,Fulton,PNR_ALLTRN,8
67,Fulton,SCHOOL_BUS,2
67,Fulton,SHARED2FREE,1279
67,Fulton,SHARED3FREE,838
67,Fulton,TNC,53
67,Fulton,TOTAL,5440
67,Fulton,WALK,214
67,Fulton,WALK_ALLTRN,60
68,Fulton,BIKE,26
68,Fulton,DRIVEALONEFREE,4572
68,Fulton,DRIVEALONEPAY,12
68,Fulton,KNR_ALLTRN,6
68,Fulton,PNR_ALLTRN,6
68,Fulton,SCHOOL_BUS,26
68,Fulton,SHARED2FREE,2080
68,Fulton,SHARED3FREE,1182
68,Fulton,SHARED3PAY,2
68,Fulton,TNC,83
68,Fulton,TOTAL,8420
68,Fulton,WALK,340
68,Fulton,WALK_ALLTRN,85
69,Fulton,BIKE,61
69,Fulton,DRIVEALONEFREE,10863
69,Fulton,DRIVEALONEPAY,20
69,Fulton,KNR_ALLTRN,16
69,Fulton,PNR_ALLTRN,18
69,Fulton,PNR_PRMTRN,2
69,Fulton,SCHOOL_BUS,16
69,Fulton,SHARED2FREE,4112
69,Fulton,SHARED2PAY,1
69,Fulton,SHARED3FREE,2425
69,Fulton,TNC,210
69,Fulton,TOTAL,18450
69,Fulton,WALK,519
69,Fulton,WALK_ALLTRN,187
70,Fulton,BIKE,45
70,Fulton,DRIVEALONEFREE,5587
70,Fulton,DRIVEALONEPAY,14
70,Fulton,KNR_ALLTRN,5
70,Fulton,PNR_ALLTRN,3
70,Fulton,SCHOOL_BUS,54
70,Fulton,SHARED2FREE,1942
70,Fulton,SHARED2PAY,1
70,Fulton,SHARED3FREE,1277
70,Fulton,TNC,114
70,Fulton,TOTAL,9425
70,Fulton,WALK,360
70,Fulton,WALK_ALLTRN,23
71,Fulton,BIKE,39
71,Fulton,DRIVEALONEFREE,6696
71,Fulton,DRIVEALONEPAY,7
71,Fulton,KNR_ALLTRN,1
71,Fulton,PNR_ALLTRN,3
71,Fulton,PNR_PRMTRN,7
71,Fulton,SCHOOL_BUS,61
71,Fulton,SHARED2FREE,2626
71,Fulton,SHARED3FREE,1741
71,Fulton,TNC,109
71,Fulton,TOTAL,11861
71,Fulton,WALK,528
71,Fulton,WALK_ALLTRN,43
72,Fulton,BIKE,33
72,Fulton,DRIVEALONEFREE,5335
72,Fulton,DRIVEALONEPAY,7
72,Fulton,KNR_ALLTRN,3
72,Fulton,PNR_PRMTRN,6
72,Fulton,SCHOOL_BUS,12
72,Fulton,SHARED2FREE,2514
72,Fulton,SHARED2PAY,2
72,Fulton,SHARED3FREE,1585
72,Fulton,TNC,117
72,Fulton,TOTAL,9910
72,Fulton,WALK,285
72,Fulton,WALK_ALLTRN,11
73,Fulton,BIKE,25
73,Fulton,DRIVEALONEFREE,2402
73,Fulton,DRIVEALONEPAY,2
73,Fulton,KNR_ALLTRN,1
73,Fulton,PNR_ALLTRN,1
73,Fulton,PNR_PRMTRN,10
73,Fulton,SCHOOL_BUS,80
73,Fulton,SHARED2FREE,1243
73,Fulton,SHARED3FREE,688
73,Fulton,TNC,41
73,Fulton,TOTAL,4638
73,Fulton,WALK,137
73,Fulton,WALK_ALLTRN,8
74,Fulton,BIKE,23
74,Fulton,DRIVEALONEFREE,3691
74,Fulton,DRIVEALONEPAY,7
74,Fulton,KNR_ALLTRN,4
74,Fulton,PNR_ALLTRN,1
74,Fulton,PNR_PRMTRN,1
74,Fulton,SCHOOL_BUS,4
74,Fulton,SHARED2FREE,1642
74,Fulton,SHARED2PAY,2
74,Fulton,SHARED3FREE,1236
74,Fulton,TNC,89
74,Fulton,TOTAL,6938
74,Fulton,WALK,214
74,Fulton,WALK_ALLTRN,24
75,Fulton,BIKE,42
75,Fulton,DRIVEALONEFREE,4058
75,Fulton,DRIVEALONEPAY,5
75,Fulton,PNR_ALLTRN,1
75,Fulton,PNR_PRMTRN,7
75,Fulton,SCHOOL_BUS,633
75,Fulton,SHARED2FREE,2325
75,Fulton,SHARED2PAY,2
75,Fulton,SHARED3FREE,1721
75,Fulton,TNC,98
75,Fulton,TOTAL,9189
75,Fulton,WALK,295
75,Fulton,WALK_ALLTRN,2
76,Fulton,BIKE,23
76,Fulton,DRIVEALONEFREE,4115
76,Fulton,DRIVEALONEPAY,6
76,Fulton,KNR_ALLTRN,1
